[2026-05-20 12:04:46] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 12:04:46] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_027_d1_w28/training_log.txt
[2026-05-20 12:04:46] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_027_d1_w28/training_stats.csv
[2026-05-20 12:04:46] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=27 search_phase=width architecture=[28]
[2026-05-20 12:05:48] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=22 architecture=[28] train_loss=0.321773 val_loss=0.318864 best=0.318912 es=2/5
[2026-05-20 12:05:50] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=23 architecture=[28] train_loss=0.321711 val_loss=0.318584 best=0.318584 es=0/5
[2026-05-20 12:05:53] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=24 architecture=[28] train_loss=0.321587 val_loss=0.318480 best=0.318480 es=0/5
[2026-05-20 12:05:56] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=25 architecture=[28] train_loss=0.321531 val_loss=0.318551 best=0.318480 es=1/5
[2026-05-20 12:05:59] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=26 architecture=[28] train_loss=0.321451 val_loss=0.318474 best=0.318480 es=2/5
[2026-05-20 12:06:01] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=27 architecture=[28] train_loss=0.321427 val_loss=0.318328 best=0.318328 es=0/5
[2026-05-20 12:06:04] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=28 architecture=[28] train_loss=0.321297 val_loss=0.318324 best=0.318328 es=1/5
[2026-05-20 12:06:07] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=29 architecture=[28] train_loss=0.321344 val_loss=0.318434 best=0.318328 es=2/5
[2026-05-20 12:06:10] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=30 architecture=[28] train_loss=0.321320 val_loss=0.318448 best=0.318328 es=3/5
[2026-05-20 12:06:13] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=31 architecture=[28] train_loss=0.321234 val_loss=0.318446 best=0.318328 es=4/5
[2026-05-20 12:06:16] [autoencoding][ae_width_to_depth][cand_027_d1_w28] epoch=32 architecture=[28] train_loss=0.321180 val_loss=0.318473 best=0.318328 es=5/5
