[2026-05-20 08:22:41] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:22:41] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_006_d1_w7/training_log.txt
[2026-05-20 08:22:41] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_006_d1_w7/training_stats.csv
[2026-05-20 08:22:41] [CANDIDATE] task=autoencoding phase=ae_alt_width index=6 search_phase=width architecture=[7]
[2026-05-20 08:23:06] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=12 architecture=[7] train_loss=0.742623 val_loss=0.749016 best=0.749016 es=0/5
[2026-05-20 08:23:08] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=13 architecture=[7] train_loss=0.741658 val_loss=0.748121 best=0.748121 es=0/5
[2026-05-20 08:23:10] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=14 architecture=[7] train_loss=0.740755 val_loss=0.747076 best=0.747076 es=0/5
[2026-05-20 08:23:12] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=15 architecture=[7] train_loss=0.739799 val_loss=0.746211 best=0.746211 es=0/5
[2026-05-20 08:23:14] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=16 architecture=[7] train_loss=0.739019 val_loss=0.745482 best=0.745482 es=0/5
[2026-05-20 08:23:17] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=17 architecture=[7] train_loss=0.738314 val_loss=0.744847 best=0.744847 es=0/5
[2026-05-20 08:23:19] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=18 architecture=[7] train_loss=0.737763 val_loss=0.744338 best=0.744338 es=0/5
[2026-05-20 08:23:21] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=19 architecture=[7] train_loss=0.737271 val_loss=0.743885 best=0.743885 es=0/5
[2026-05-20 08:23:23] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=20 architecture=[7] train_loss=0.736836 val_loss=0.743507 best=0.743507 es=0/5
[2026-05-20 08:23:25] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=21 architecture=[7] train_loss=0.736459 val_loss=0.743149 best=0.743149 es=0/5
[2026-05-20 08:23:27] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=22 architecture=[7] train_loss=0.736117 val_loss=0.742802 best=0.742802 es=0/5
[2026-05-20 08:23:29] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=23 architecture=[7] train_loss=0.735803 val_loss=0.742523 best=0.742523 es=0/5
[2026-05-20 08:23:32] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=24 architecture=[7] train_loss=0.735511 val_loss=0.742256 best=0.742256 es=0/5
[2026-05-20 08:23:34] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=25 architecture=[7] train_loss=0.735238 val_loss=0.741981 best=0.741981 es=0/5
[2026-05-20 08:23:36] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=26 architecture=[7] train_loss=0.734959 val_loss=0.741749 best=0.741749 es=0/5
[2026-05-20 08:23:38] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=27 architecture=[7] train_loss=0.734709 val_loss=0.741485 best=0.741485 es=0/5
[2026-05-20 08:23:40] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=28 architecture=[7] train_loss=0.734464 val_loss=0.741273 best=0.741273 es=0/5
[2026-05-20 08:23:42] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=29 architecture=[7] train_loss=0.734218 val_loss=0.741063 best=0.741063 es=0/5
[2026-05-20 08:23:44] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=30 architecture=[7] train_loss=0.733966 val_loss=0.740843 best=0.740843 es=0/5
[2026-05-20 08:23:46] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=31 architecture=[7] train_loss=0.733743 val_loss=0.740632 best=0.740632 es=0/5
[2026-05-20 08:23:48] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=32 architecture=[7] train_loss=0.733525 val_loss=0.740441 best=0.740441 es=0/5
[2026-05-20 08:23:51] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=33 architecture=[7] train_loss=0.733304 val_loss=0.740227 best=0.740227 es=0/5
[2026-05-20 08:23:53] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=34 architecture=[7] train_loss=0.733092 val_loss=0.740035 best=0.740035 es=0/5
[2026-05-20 08:23:55] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=35 architecture=[7] train_loss=0.732895 val_loss=0.739846 best=0.739846 es=0/5
[2026-05-20 08:23:57] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=36 architecture=[7] train_loss=0.732709 val_loss=0.739688 best=0.739688 es=0/5
[2026-05-20 08:23:59] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=37 architecture=[7] train_loss=0.732508 val_loss=0.739501 best=0.739501 es=0/5
[2026-05-20 08:24:01] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=38 architecture=[7] train_loss=0.732332 val_loss=0.739342 best=0.739342 es=0/5
[2026-05-20 08:24:03] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=39 architecture=[7] train_loss=0.732164 val_loss=0.739197 best=0.739197 es=0/5
[2026-05-20 08:24:05] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=40 architecture=[7] train_loss=0.732003 val_loss=0.739048 best=0.739048 es=0/5
[2026-05-20 08:24:07] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=41 architecture=[7] train_loss=0.731850 val_loss=0.738920 best=0.738920 es=0/5
[2026-05-20 08:24:10] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=42 architecture=[7] train_loss=0.731695 val_loss=0.738793 best=0.738793 es=0/5
[2026-05-20 08:24:12] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=43 architecture=[7] train_loss=0.731570 val_loss=0.738688 best=0.738688 es=0/5
[2026-05-20 08:24:14] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=44 architecture=[7] train_loss=0.731444 val_loss=0.738565 best=0.738565 es=0/5
[2026-05-20 08:24:16] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=45 architecture=[7] train_loss=0.731297 val_loss=0.738420 best=0.738420 es=0/5
[2026-05-20 08:24:18] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=46 architecture=[7] train_loss=0.731140 val_loss=0.738240 best=0.738240 es=0/5
[2026-05-20 08:24:20] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=47 architecture=[7] train_loss=0.730944 val_loss=0.738079 best=0.738079 es=0/5
[2026-05-20 08:24:22] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=48 architecture=[7] train_loss=0.730792 val_loss=0.737971 best=0.737971 es=0/5
[2026-05-20 08:24:24] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=49 architecture=[7] train_loss=0.730690 val_loss=0.737881 best=0.737971 es=1/5
[2026-05-20 08:24:26] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=50 architecture=[7] train_loss=0.730597 val_loss=0.737819 best=0.737819 es=0/5
[2026-05-20 08:24:29] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=51 architecture=[7] train_loss=0.730538 val_loss=0.737753 best=0.737819 es=1/5
[2026-05-20 08:24:31] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=52 architecture=[7] train_loss=0.730470 val_loss=0.737695 best=0.737695 es=0/5
[2026-05-20 08:24:33] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=53 architecture=[7] train_loss=0.730396 val_loss=0.737634 best=0.737695 es=1/5
[2026-05-20 08:24:35] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=54 architecture=[7] train_loss=0.730336 val_loss=0.737575 best=0.737575 es=0/5
[2026-05-20 08:24:37] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=55 architecture=[7] train_loss=0.730284 val_loss=0.737528 best=0.737575 es=1/5
[2026-05-20 08:24:39] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=56 architecture=[7] train_loss=0.730224 val_loss=0.737480 best=0.737575 es=2/5
[2026-05-20 08:24:41] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=57 architecture=[7] train_loss=0.730169 val_loss=0.737444 best=0.737444 es=0/5
[2026-05-20 08:24:43] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=58 architecture=[7] train_loss=0.730123 val_loss=0.737396 best=0.737444 es=1/5
[2026-05-20 08:24:45] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=59 architecture=[7] train_loss=0.730079 val_loss=0.737342 best=0.737342 es=0/5
[2026-05-20 08:24:47] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=60 architecture=[7] train_loss=0.730029 val_loss=0.737294 best=0.737342 es=1/5
[2026-05-20 08:24:49] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=61 architecture=[7] train_loss=0.729990 val_loss=0.737260 best=0.737342 es=2/5
[2026-05-20 08:24:51] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=62 architecture=[7] train_loss=0.729964 val_loss=0.737230 best=0.737230 es=0/5
[2026-05-20 08:24:54] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=63 architecture=[7] train_loss=0.729919 val_loss=0.737200 best=0.737230 es=1/5
[2026-05-20 08:24:56] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=64 architecture=[7] train_loss=0.729897 val_loss=0.737172 best=0.737230 es=2/5
[2026-05-20 08:24:58] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=65 architecture=[7] train_loss=0.729863 val_loss=0.737142 best=0.737230 es=3/5
[2026-05-20 08:25:00] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=66 architecture=[7] train_loss=0.729836 val_loss=0.737116 best=0.737116 es=0/5
[2026-05-20 08:25:02] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=67 architecture=[7] train_loss=0.729804 val_loss=0.737103 best=0.737116 es=1/5
[2026-05-20 08:25:04] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=68 architecture=[7] train_loss=0.729783 val_loss=0.737060 best=0.737116 es=2/5
[2026-05-20 08:25:06] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=69 architecture=[7] train_loss=0.729757 val_loss=0.737032 best=0.737116 es=3/5
[2026-05-20 08:25:08] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=70 architecture=[7] train_loss=0.729731 val_loss=0.737024 best=0.737116 es=4/5
[2026-05-20 08:25:10] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=71 architecture=[7] train_loss=0.729701 val_loss=0.736980 best=0.736980 es=0/5
[2026-05-20 08:25:12] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=72 architecture=[7] train_loss=0.729691 val_loss=0.736960 best=0.736980 es=1/5
[2026-05-20 08:25:14] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=73 architecture=[7] train_loss=0.729679 val_loss=0.736943 best=0.736980 es=2/5
[2026-05-20 08:25:16] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=74 architecture=[7] train_loss=0.729665 val_loss=0.736947 best=0.736980 es=3/5
[2026-05-20 08:25:18] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=75 architecture=[7] train_loss=0.729636 val_loss=0.736937 best=0.736980 es=4/5
[2026-05-20 08:25:20] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=76 architecture=[7] train_loss=0.729622 val_loss=0.736915 best=0.736980 es=5/5
