[2026-05-20 11:07:19] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:07:19] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_002_d1_w3/training_log.txt
[2026-05-20 11:07:19] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_002_d1_w3/training_stats.csv
[2026-05-20 11:07:19] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=2 search_phase=width architecture=[3]
[2026-05-20 11:14:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=153 architecture=[3] train_loss=0.851678 val_loss=0.859765 best=0.859765 es=0/5
[2026-05-20 11:14:43] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=154 architecture=[3] train_loss=0.851568 val_loss=0.859667 best=0.859765 es=1/5
[2026-05-20 11:14:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=155 architecture=[3] train_loss=0.851444 val_loss=0.859563 best=0.859563 es=0/5
[2026-05-20 11:14:49] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=156 architecture=[3] train_loss=0.851330 val_loss=0.859466 best=0.859563 es=1/5
[2026-05-20 11:14:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=157 architecture=[3] train_loss=0.851224 val_loss=0.859368 best=0.859368 es=0/5
[2026-05-20 11:14:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=158 architecture=[3] train_loss=0.851117 val_loss=0.859285 best=0.859368 es=1/5
[2026-05-20 11:14:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=159 architecture=[3] train_loss=0.851014 val_loss=0.859199 best=0.859199 es=0/5
[2026-05-20 11:15:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=160 architecture=[3] train_loss=0.850913 val_loss=0.859119 best=0.859199 es=1/5
[2026-05-20 11:15:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=161 architecture=[3] train_loss=0.850825 val_loss=0.859043 best=0.859043 es=0/5
[2026-05-20 11:15:06] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=162 architecture=[3] train_loss=0.850732 val_loss=0.858964 best=0.859043 es=1/5
[2026-05-20 11:15:09] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=163 architecture=[3] train_loss=0.850645 val_loss=0.858897 best=0.858897 es=0/5
[2026-05-20 11:15:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=164 architecture=[3] train_loss=0.850568 val_loss=0.858830 best=0.858897 es=1/5
[2026-05-20 11:15:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=165 architecture=[3] train_loss=0.850491 val_loss=0.858768 best=0.858768 es=0/5
[2026-05-20 11:15:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=166 architecture=[3] train_loss=0.850419 val_loss=0.858710 best=0.858768 es=1/5
[2026-05-20 11:15:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=167 architecture=[3] train_loss=0.850342 val_loss=0.858651 best=0.858651 es=0/5
[2026-05-20 11:15:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=168 architecture=[3] train_loss=0.850272 val_loss=0.858597 best=0.858651 es=1/5
[2026-05-20 11:15:27] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=169 architecture=[3] train_loss=0.850210 val_loss=0.858548 best=0.858548 es=0/5
[2026-05-20 11:15:30] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=170 architecture=[3] train_loss=0.850154 val_loss=0.858505 best=0.858548 es=1/5
[2026-05-20 11:15:32] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=171 architecture=[3] train_loss=0.850099 val_loss=0.858465 best=0.858548 es=2/5
[2026-05-20 11:15:35] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=172 architecture=[3] train_loss=0.850045 val_loss=0.858418 best=0.858418 es=0/5
[2026-05-20 11:15:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=173 architecture=[3] train_loss=0.849992 val_loss=0.858375 best=0.858418 es=1/5
[2026-05-20 11:15:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=174 architecture=[3] train_loss=0.849931 val_loss=0.858311 best=0.858311 es=0/5
[2026-05-20 11:15:44] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=175 architecture=[3] train_loss=0.849863 val_loss=0.858267 best=0.858311 es=1/5
[2026-05-20 11:15:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=176 architecture=[3] train_loss=0.849818 val_loss=0.858237 best=0.858311 es=2/5
[2026-05-20 11:15:49] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=177 architecture=[3] train_loss=0.849775 val_loss=0.858203 best=0.858203 es=0/5
[2026-05-20 11:15:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=178 architecture=[3] train_loss=0.849727 val_loss=0.858168 best=0.858203 es=1/5
[2026-05-20 11:15:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=179 architecture=[3] train_loss=0.849696 val_loss=0.858145 best=0.858203 es=2/5
[2026-05-20 11:15:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=180 architecture=[3] train_loss=0.849660 val_loss=0.858112 best=0.858203 es=3/5
[2026-05-20 11:16:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=181 architecture=[3] train_loss=0.849626 val_loss=0.858082 best=0.858082 es=0/5
[2026-05-20 11:16:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=182 architecture=[3] train_loss=0.849598 val_loss=0.858070 best=0.858082 es=1/5
[2026-05-20 11:16:07] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=183 architecture=[3] train_loss=0.849578 val_loss=0.858053 best=0.858082 es=2/5
[2026-05-20 11:16:09] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=184 architecture=[3] train_loss=0.849547 val_loss=0.858038 best=0.858082 es=3/5
[2026-05-20 11:16:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=185 architecture=[3] train_loss=0.849523 val_loss=0.858019 best=0.858082 es=4/5
[2026-05-20 11:16:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=186 architecture=[3] train_loss=0.849493 val_loss=0.858000 best=0.858082 es=5/5
