[2026-05-16 12:00:56] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 12:01:24] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=11 train_loss=0.021124 val_loss=0.020164 best=0.020164 es=0/5
[2026-05-16 12:01:26] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=12 train_loss=0.021084 val_loss=0.020143 best=0.020164 es=1/5
[2026-05-16 12:01:29] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=13 train_loss=0.021466 val_loss=0.020366 best=0.020164 es=2/5
[2026-05-16 12:01:31] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=14 train_loss=0.021232 val_loss=0.020033 best=0.020033 es=0/5
[2026-05-16 12:01:34] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=15 train_loss=0.021036 val_loss=0.019676 best=0.019676 es=0/5
[2026-05-16 12:01:36] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=16 train_loss=0.020727 val_loss=0.019438 best=0.019438 es=0/5
[2026-05-16 12:01:39] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=17 train_loss=0.020496 val_loss=0.019574 best=0.019438 es=1/5
[2026-05-16 12:01:41] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=18 train_loss=0.020465 val_loss=0.019382 best=0.019438 es=2/5
[2026-05-16 12:01:44] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=19 train_loss=0.020181 val_loss=0.019314 best=0.019314 es=0/5
[2026-05-16 12:01:46] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=20 train_loss=0.020043 val_loss=0.018834 best=0.018834 es=0/5
[2026-05-16 12:01:49] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=21 train_loss=0.019739 val_loss=0.018721 best=0.018721 es=0/5
[2026-05-16 12:01:51] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=22 train_loss=0.019086 val_loss=0.017839 best=0.017839 es=0/5
[2026-05-16 12:01:54] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=23 train_loss=0.018383 val_loss=0.017361 best=0.017361 es=0/5
[2026-05-16 12:01:56] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=24 train_loss=0.017582 val_loss=0.016833 best=0.016833 es=0/5
[2026-05-16 12:01:59] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=25 train_loss=0.017676 val_loss=0.016499 best=0.016499 es=0/5
[2026-05-16 12:02:02] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=26 train_loss=0.017003 val_loss=0.015934 best=0.015934 es=0/5
[2026-05-16 12:02:04] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=27 train_loss=0.016531 val_loss=0.015496 best=0.015496 es=0/5
[2026-05-16 12:02:07] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=28 train_loss=0.016451 val_loss=0.015189 best=0.015189 es=0/5
[2026-05-16 12:02:09] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=29 train_loss=0.016271 val_loss=0.015286 best=0.015189 es=1/5
[2026-05-16 12:02:12] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=30 train_loss=0.016080 val_loss=0.015089 best=0.015089 es=0/5
[2026-05-16 12:02:14] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=31 train_loss=0.016086 val_loss=0.015128 best=0.015089 es=1/5
[2026-05-16 12:02:17] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=32 train_loss=0.015905 val_loss=0.014649 best=0.014649 es=0/5
[2026-05-16 12:02:19] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=33 train_loss=0.015538 val_loss=0.014737 best=0.014649 es=1/5
[2026-05-16 12:02:22] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=34 train_loss=0.015712 val_loss=0.014714 best=0.014649 es=2/5
[2026-05-16 12:02:24] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=35 train_loss=0.015627 val_loss=0.014450 best=0.014450 es=0/5
[2026-05-16 12:02:27] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=36 train_loss=0.015410 val_loss=0.014201 best=0.014201 es=0/5
[2026-05-16 12:02:29] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=37 train_loss=0.015076 val_loss=0.014097 best=0.014097 es=0/5
[2026-05-16 12:02:32] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=38 train_loss=0.015063 val_loss=0.014006 best=0.014097 es=1/5
[2026-05-16 12:02:35] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=39 train_loss=0.014874 val_loss=0.013715 best=0.013715 es=0/5
[2026-05-16 12:02:37] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=40 train_loss=0.014611 val_loss=0.013756 best=0.013715 es=1/5
[2026-05-16 12:02:40] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=41 train_loss=0.014331 val_loss=0.013406 best=0.013406 es=0/5
[2026-05-16 12:02:42] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=42 train_loss=0.014508 val_loss=0.013204 best=0.013204 es=0/5
[2026-05-16 12:02:45] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=43 train_loss=0.014271 val_loss=0.012899 best=0.012899 es=0/5
[2026-05-16 12:02:47] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=44 train_loss=0.013694 val_loss=0.012359 best=0.012359 es=0/5
[2026-05-16 12:02:50] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=45 train_loss=0.013398 val_loss=0.012090 best=0.012090 es=0/5
[2026-05-16 12:02:52] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=46 train_loss=0.013612 val_loss=0.012384 best=0.012090 es=1/5
[2026-05-16 12:02:55] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=47 train_loss=0.014191 val_loss=0.012530 best=0.012090 es=2/5
[2026-05-16 12:02:57] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=48 train_loss=0.012944 val_loss=0.011949 best=0.011949 es=0/5
[2026-05-16 12:03:00] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=49 train_loss=0.012438 val_loss=0.011391 best=0.011391 es=0/5
[2026-05-16 12:03:02] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=50 train_loss=0.012382 val_loss=0.011583 best=0.011391 es=1/5
[2026-05-16 12:03:05] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=51 train_loss=0.012555 val_loss=0.011792 best=0.011391 es=2/5
[2026-05-16 12:03:07] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=52 train_loss=0.012468 val_loss=0.011389 best=0.011391 es=3/5
[2026-05-16 12:03:10] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=53 train_loss=0.012293 val_loss=0.011301 best=0.011391 es=4/5
[2026-05-16 12:03:13] [representation][ae_width_to_depth][cand_048_d2_w50] epoch=54 train_loss=0.012186 val_loss=0.011407 best=0.011391 es=5/5
