[2026-05-16 11:08:12] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:09:15] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=22 train_loss=0.495750 val_loss=0.497405 best=0.497405 es=0/5
[2026-05-16 11:09:18] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=23 train_loss=0.495639 val_loss=0.497306 best=0.497405 es=1/5
[2026-05-16 11:09:20] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=24 train_loss=0.495579 val_loss=0.497205 best=0.497205 es=0/5
[2026-05-16 11:09:23] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=25 train_loss=0.495478 val_loss=0.497284 best=0.497205 es=1/5
[2026-05-16 11:09:25] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=26 train_loss=0.495617 val_loss=0.497086 best=0.497086 es=0/5
[2026-05-16 11:09:28] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=27 train_loss=0.495328 val_loss=0.496922 best=0.496922 es=0/5
[2026-05-16 11:09:30] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=28 train_loss=0.495293 val_loss=0.496954 best=0.496922 es=1/5
[2026-05-16 11:09:33] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=29 train_loss=0.495261 val_loss=0.496950 best=0.496922 es=2/5
[2026-05-16 11:09:36] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=30 train_loss=0.495272 val_loss=0.496993 best=0.496922 es=3/5
[2026-05-16 11:09:38] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=31 train_loss=0.495205 val_loss=0.496968 best=0.496922 es=4/5
[2026-05-16 11:09:40] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=32 train_loss=0.495182 val_loss=0.496795 best=0.496795 es=0/5
[2026-05-16 11:09:43] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=33 train_loss=0.495121 val_loss=0.496927 best=0.496795 es=1/5
[2026-05-16 11:09:45] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=34 train_loss=0.495135 val_loss=0.496674 best=0.496674 es=0/5
[2026-05-16 11:09:48] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=35 train_loss=0.495041 val_loss=0.496773 best=0.496674 es=1/5
[2026-05-16 11:09:51] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=36 train_loss=0.494950 val_loss=0.496614 best=0.496674 es=2/5
[2026-05-16 11:09:53] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=37 train_loss=0.494979 val_loss=0.496631 best=0.496674 es=3/5
[2026-05-16 11:09:56] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=38 train_loss=0.495024 val_loss=0.496752 best=0.496674 es=4/5
[2026-05-16 11:09:58] [representation][ae_width_to_depth][cand_017_d2_w19] epoch=39 train_loss=0.494911 val_loss=0.496618 best=0.496674 es=5/5
