[2026-05-16 20:46:36] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 20:48:39] [representation][random][cand_035_d2_w2] epoch=39 train_loss=0.985784 val_loss=0.992920 best=0.992920 es=0/5
[2026-05-16 20:48:42] [representation][random][cand_035_d2_w2] epoch=40 train_loss=0.984659 val_loss=0.991807 best=0.991807 es=0/5
[2026-05-16 20:48:46] [representation][random][cand_035_d2_w2] epoch=41 train_loss=0.983571 val_loss=0.990698 best=0.990698 es=0/5
[2026-05-16 20:48:49] [representation][random][cand_035_d2_w2] epoch=42 train_loss=0.982498 val_loss=0.989615 best=0.989615 es=0/5
[2026-05-16 20:48:52] [representation][random][cand_035_d2_w2] epoch=43 train_loss=0.981373 val_loss=0.988427 best=0.988427 es=0/5
[2026-05-16 20:48:55] [representation][random][cand_035_d2_w2] epoch=44 train_loss=0.980221 val_loss=0.987261 best=0.987261 es=0/5
[2026-05-16 20:48:58] [representation][random][cand_035_d2_w2] epoch=45 train_loss=0.979090 val_loss=0.986112 best=0.986112 es=0/5
[2026-05-16 20:49:01] [representation][random][cand_035_d2_w2] epoch=46 train_loss=0.977973 val_loss=0.984977 best=0.984977 es=0/5
[2026-05-16 20:49:04] [representation][random][cand_035_d2_w2] epoch=47 train_loss=0.976850 val_loss=0.983832 best=0.983832 es=0/5
[2026-05-16 20:49:07] [representation][random][cand_035_d2_w2] epoch=48 train_loss=0.975730 val_loss=0.982683 best=0.982683 es=0/5
[2026-05-16 20:49:10] [representation][random][cand_035_d2_w2] epoch=49 train_loss=0.974596 val_loss=0.981536 best=0.981536 es=0/5
[2026-05-16 20:49:13] [representation][random][cand_035_d2_w2] epoch=50 train_loss=0.973473 val_loss=0.980371 best=0.980371 es=0/5
[2026-05-16 20:49:16] [representation][random][cand_035_d2_w2] epoch=51 train_loss=0.972313 val_loss=0.979182 best=0.979182 es=0/5
[2026-05-16 20:49:19] [representation][random][cand_035_d2_w2] epoch=52 train_loss=0.971132 val_loss=0.977964 best=0.977964 es=0/5
[2026-05-16 20:49:23] [representation][random][cand_035_d2_w2] epoch=53 train_loss=0.969921 val_loss=0.976718 best=0.976718 es=0/5
[2026-05-16 20:49:26] [representation][random][cand_035_d2_w2] epoch=54 train_loss=0.968694 val_loss=0.975462 best=0.975462 es=0/5
[2026-05-16 20:49:29] [representation][random][cand_035_d2_w2] epoch=55 train_loss=0.967453 val_loss=0.974188 best=0.974188 es=0/5
[2026-05-16 20:49:32] [representation][random][cand_035_d2_w2] epoch=56 train_loss=0.966200 val_loss=0.972907 best=0.972907 es=0/5
[2026-05-16 20:49:35] [representation][random][cand_035_d2_w2] epoch=57 train_loss=0.964905 val_loss=0.971558 best=0.971558 es=0/5
[2026-05-16 20:49:38] [representation][random][cand_035_d2_w2] epoch=58 train_loss=0.963578 val_loss=0.970216 best=0.970216 es=0/5
[2026-05-16 20:49:41] [representation][random][cand_035_d2_w2] epoch=59 train_loss=0.962255 val_loss=0.968884 best=0.968884 es=0/5
[2026-05-16 20:49:44] [representation][random][cand_035_d2_w2] epoch=60 train_loss=0.960928 val_loss=0.967529 best=0.967529 es=0/5
[2026-05-16 20:49:47] [representation][random][cand_035_d2_w2] epoch=61 train_loss=0.959568 val_loss=0.966138 best=0.966138 es=0/5
[2026-05-16 20:49:50] [representation][random][cand_035_d2_w2] epoch=62 train_loss=0.958189 val_loss=0.964735 best=0.964735 es=0/5
[2026-05-16 20:49:54] [representation][random][cand_035_d2_w2] epoch=63 train_loss=0.956772 val_loss=0.963293 best=0.963293 es=0/5
[2026-05-16 20:49:57] [representation][random][cand_035_d2_w2] epoch=64 train_loss=0.955323 val_loss=0.961818 best=0.961818 es=0/5
[2026-05-16 20:50:00] [representation][random][cand_035_d2_w2] epoch=65 train_loss=0.953865 val_loss=0.960362 best=0.960362 es=0/5
[2026-05-16 20:50:03] [representation][random][cand_035_d2_w2] epoch=66 train_loss=0.952395 val_loss=0.958889 best=0.958889 es=0/5
[2026-05-16 20:50:07] [representation][random][cand_035_d2_w2] epoch=67 train_loss=0.950920 val_loss=0.957427 best=0.957427 es=0/5
[2026-05-16 20:50:10] [representation][random][cand_035_d2_w2] epoch=68 train_loss=0.949451 val_loss=0.955977 best=0.955977 es=0/5
[2026-05-16 20:50:13] [representation][random][cand_035_d2_w2] epoch=69 train_loss=0.947990 val_loss=0.954511 best=0.954511 es=0/5
[2026-05-16 20:50:16] [representation][random][cand_035_d2_w2] epoch=70 train_loss=0.946551 val_loss=0.953015 best=0.953015 es=0/5
[2026-05-16 20:50:19] [representation][random][cand_035_d2_w2] epoch=71 train_loss=0.945122 val_loss=0.951593 best=0.951593 es=0/5
[2026-05-16 20:50:23] [representation][random][cand_035_d2_w2] epoch=72 train_loss=0.943730 val_loss=0.950274 best=0.950274 es=0/5
[2026-05-16 20:50:26] [representation][random][cand_035_d2_w2] epoch=73 train_loss=0.942404 val_loss=0.948994 best=0.948994 es=0/5
[2026-05-16 20:50:29] [representation][random][cand_035_d2_w2] epoch=74 train_loss=0.941125 val_loss=0.947921 best=0.947921 es=0/5
[2026-05-16 20:50:32] [representation][random][cand_035_d2_w2] epoch=75 train_loss=0.939891 val_loss=0.946781 best=0.946781 es=0/5
[2026-05-16 20:50:35] [representation][random][cand_035_d2_w2] epoch=76 train_loss=0.938693 val_loss=0.945649 best=0.945649 es=0/5
[2026-05-16 20:50:38] [representation][random][cand_035_d2_w2] epoch=77 train_loss=0.937539 val_loss=0.944612 best=0.944612 es=0/5
[2026-05-16 20:50:42] [representation][random][cand_035_d2_w2] epoch=78 train_loss=0.936416 val_loss=0.943747 best=0.943747 es=0/5
[2026-05-16 20:50:45] [representation][random][cand_035_d2_w2] epoch=79 train_loss=0.935329 val_loss=0.942311 best=0.942311 es=0/5
[2026-05-16 20:50:48] [representation][random][cand_035_d2_w2] epoch=80 train_loss=0.934275 val_loss=0.941423 best=0.941423 es=0/5
[2026-05-16 20:50:51] [representation][random][cand_035_d2_w2] epoch=81 train_loss=0.933257 val_loss=0.940268 best=0.940268 es=0/5
[2026-05-16 20:50:54] [representation][random][cand_035_d2_w2] epoch=82 train_loss=0.932260 val_loss=0.939265 best=0.939265 es=0/5
[2026-05-16 20:50:58] [representation][random][cand_035_d2_w2] epoch=83 train_loss=0.931293 val_loss=0.938358 best=0.938358 es=0/5
[2026-05-16 20:51:01] [representation][random][cand_035_d2_w2] epoch=84 train_loss=0.930350 val_loss=0.937473 best=0.937473 es=0/5
[2026-05-16 20:51:04] [representation][random][cand_035_d2_w2] epoch=85 train_loss=0.929391 val_loss=0.936431 best=0.936431 es=0/5
[2026-05-16 20:51:07] [representation][random][cand_035_d2_w2] epoch=86 train_loss=0.928424 val_loss=0.935408 best=0.935408 es=0/5
[2026-05-16 20:51:10] [representation][random][cand_035_d2_w2] epoch=87 train_loss=0.927531 val_loss=0.934465 best=0.934465 es=0/5
[2026-05-16 20:51:13] [representation][random][cand_035_d2_w2] epoch=88 train_loss=0.926701 val_loss=0.933719 best=0.933719 es=0/5
[2026-05-16 20:51:16] [representation][random][cand_035_d2_w2] epoch=89 train_loss=0.925904 val_loss=0.933048 best=0.933048 es=0/5
[2026-05-16 20:51:20] [representation][random][cand_035_d2_w2] epoch=90 train_loss=0.925138 val_loss=0.932220 best=0.932220 es=0/5
[2026-05-16 20:51:23] [representation][random][cand_035_d2_w2] epoch=91 train_loss=0.924408 val_loss=0.931537 best=0.931537 es=0/5
[2026-05-16 20:51:26] [representation][random][cand_035_d2_w2] epoch=92 train_loss=0.923697 val_loss=0.930883 best=0.930883 es=0/5
[2026-05-16 20:51:29] [representation][random][cand_035_d2_w2] epoch=93 train_loss=0.923017 val_loss=0.930260 best=0.930260 es=0/5
[2026-05-16 20:51:32] [representation][random][cand_035_d2_w2] epoch=94 train_loss=0.922359 val_loss=0.929599 best=0.929599 es=0/5
[2026-05-16 20:51:36] [representation][random][cand_035_d2_w2] epoch=95 train_loss=0.921727 val_loss=0.929012 best=0.929012 es=0/5
[2026-05-16 20:51:39] [representation][random][cand_035_d2_w2] epoch=96 train_loss=0.921118 val_loss=0.928469 best=0.928469 es=0/5
[2026-05-16 20:51:42] [representation][random][cand_035_d2_w2] epoch=97 train_loss=0.920529 val_loss=0.927957 best=0.927957 es=0/5
[2026-05-16 20:51:45] [representation][random][cand_035_d2_w2] epoch=98 train_loss=0.919967 val_loss=0.927408 best=0.927408 es=0/5
[2026-05-16 20:51:48] [representation][random][cand_035_d2_w2] epoch=99 train_loss=0.919443 val_loss=0.926883 best=0.926883 es=0/5
[2026-05-16 20:51:51] [representation][random][cand_035_d2_w2] epoch=100 train_loss=0.918917 val_loss=0.926400 best=0.926400 es=0/5
[2026-05-16 20:51:54] [representation][random][cand_035_d2_w2] epoch=101 train_loss=0.918426 val_loss=0.925935 best=0.925935 es=0/5
[2026-05-16 20:51:57] [representation][random][cand_035_d2_w2] epoch=102 train_loss=0.917906 val_loss=0.925430 best=0.925430 es=0/5
[2026-05-16 20:52:00] [representation][random][cand_035_d2_w2] epoch=103 train_loss=0.917393 val_loss=0.924998 best=0.924998 es=0/5
[2026-05-16 20:52:03] [representation][random][cand_035_d2_w2] epoch=104 train_loss=0.916934 val_loss=0.924610 best=0.924610 es=0/5
[2026-05-16 20:52:07] [representation][random][cand_035_d2_w2] epoch=105 train_loss=0.916511 val_loss=0.924171 best=0.924171 es=0/5
[2026-05-16 20:52:10] [representation][random][cand_035_d2_w2] epoch=106 train_loss=0.916115 val_loss=0.923802 best=0.923802 es=0/5
[2026-05-16 20:52:13] [representation][random][cand_035_d2_w2] epoch=107 train_loss=0.915740 val_loss=0.923437 best=0.923437 es=0/5
[2026-05-16 20:52:16] [representation][random][cand_035_d2_w2] epoch=108 train_loss=0.915387 val_loss=0.923112 best=0.923112 es=0/5
[2026-05-16 20:52:19] [representation][random][cand_035_d2_w2] epoch=109 train_loss=0.915053 val_loss=0.922821 best=0.922821 es=0/5
[2026-05-16 20:52:22] [representation][random][cand_035_d2_w2] epoch=110 train_loss=0.914728 val_loss=0.922502 best=0.922502 es=0/5
[2026-05-16 20:52:25] [representation][random][cand_035_d2_w2] epoch=111 train_loss=0.914430 val_loss=0.922236 best=0.922236 es=0/5
[2026-05-16 20:52:28] [representation][random][cand_035_d2_w2] epoch=112 train_loss=0.914142 val_loss=0.921954 best=0.921954 es=0/5
[2026-05-16 20:52:31] [representation][random][cand_035_d2_w2] epoch=113 train_loss=0.913871 val_loss=0.921690 best=0.921690 es=0/5
[2026-05-16 20:52:34] [representation][random][cand_035_d2_w2] epoch=114 train_loss=0.913606 val_loss=0.921468 best=0.921468 es=0/5
[2026-05-16 20:52:38] [representation][random][cand_035_d2_w2] epoch=115 train_loss=0.913381 val_loss=0.921219 best=0.921219 es=0/5
[2026-05-16 20:52:41] [representation][random][cand_035_d2_w2] epoch=116 train_loss=0.913138 val_loss=0.921026 best=0.921026 es=0/5
[2026-05-16 20:52:44] [representation][random][cand_035_d2_w2] epoch=117 train_loss=0.912904 val_loss=0.920821 best=0.920821 es=0/5
[2026-05-16 20:52:47] [representation][random][cand_035_d2_w2] epoch=118 train_loss=0.912694 val_loss=0.920608 best=0.920608 es=0/5
[2026-05-16 20:52:50] [representation][random][cand_035_d2_w2] epoch=119 train_loss=0.912495 val_loss=0.920430 best=0.920430 es=0/5
[2026-05-16 20:52:54] [representation][random][cand_035_d2_w2] epoch=120 train_loss=0.912301 val_loss=0.920245 best=0.920245 es=0/5
[2026-05-16 20:52:56] [representation][random][cand_035_d2_w2] epoch=121 train_loss=0.912119 val_loss=0.920072 best=0.920072 es=0/5
[2026-05-16 20:52:59] [representation][random][cand_035_d2_w2] epoch=122 train_loss=0.911942 val_loss=0.919911 best=0.919911 es=0/5
[2026-05-16 20:53:03] [representation][random][cand_035_d2_w2] epoch=123 train_loss=0.911775 val_loss=0.919775 best=0.919775 es=0/5
[2026-05-16 20:53:06] [representation][random][cand_035_d2_w2] epoch=124 train_loss=0.911611 val_loss=0.919621 best=0.919621 es=0/5
[2026-05-16 20:53:09] [representation][random][cand_035_d2_w2] epoch=125 train_loss=0.911443 val_loss=0.919445 best=0.919445 es=0/5
[2026-05-16 20:53:12] [representation][random][cand_035_d2_w2] epoch=126 train_loss=0.911288 val_loss=0.919322 best=0.919322 es=0/5
[2026-05-16 20:53:15] [representation][random][cand_035_d2_w2] epoch=127 train_loss=0.911136 val_loss=0.919157 best=0.919157 es=0/5
[2026-05-16 20:53:18] [representation][random][cand_035_d2_w2] epoch=128 train_loss=0.910993 val_loss=0.919044 best=0.919044 es=0/5
[2026-05-16 20:53:21] [representation][random][cand_035_d2_w2] epoch=129 train_loss=0.910869 val_loss=0.918943 best=0.918943 es=0/5
[2026-05-16 20:53:24] [representation][random][cand_035_d2_w2] epoch=130 train_loss=0.910752 val_loss=0.918822 best=0.918822 es=0/5
[2026-05-16 20:53:27] [representation][random][cand_035_d2_w2] epoch=131 train_loss=0.910625 val_loss=0.918717 best=0.918717 es=0/5
[2026-05-16 20:53:30] [representation][random][cand_035_d2_w2] epoch=132 train_loss=0.910520 val_loss=0.918603 best=0.918603 es=0/5
[2026-05-16 20:53:34] [representation][random][cand_035_d2_w2] epoch=133 train_loss=0.910419 val_loss=0.918509 best=0.918603 es=1/5
[2026-05-16 20:53:37] [representation][random][cand_035_d2_w2] epoch=134 train_loss=0.910320 val_loss=0.918425 best=0.918425 es=0/5
[2026-05-16 20:53:40] [representation][random][cand_035_d2_w2] epoch=135 train_loss=0.910224 val_loss=0.918334 best=0.918425 es=1/5
[2026-05-16 20:53:43] [representation][random][cand_035_d2_w2] epoch=136 train_loss=0.910132 val_loss=0.918268 best=0.918268 es=0/5
[2026-05-16 20:53:46] [representation][random][cand_035_d2_w2] epoch=137 train_loss=0.910053 val_loss=0.918191 best=0.918268 es=1/5
[2026-05-16 20:53:50] [representation][random][cand_035_d2_w2] epoch=138 train_loss=0.909971 val_loss=0.918099 best=0.918099 es=0/5
[2026-05-16 20:53:53] [representation][random][cand_035_d2_w2] epoch=139 train_loss=0.909889 val_loss=0.918034 best=0.918099 es=1/5
[2026-05-16 20:53:56] [representation][random][cand_035_d2_w2] epoch=140 train_loss=0.909819 val_loss=0.917962 best=0.917962 es=0/5
[2026-05-16 20:53:59] [representation][random][cand_035_d2_w2] epoch=141 train_loss=0.909756 val_loss=0.917902 best=0.917962 es=1/5
[2026-05-16 20:54:02] [representation][random][cand_035_d2_w2] epoch=142 train_loss=0.909691 val_loss=0.917858 best=0.917858 es=0/5
[2026-05-16 20:54:05] [representation][random][cand_035_d2_w2] epoch=143 train_loss=0.909623 val_loss=0.917779 best=0.917858 es=1/5
[2026-05-16 20:54:08] [representation][random][cand_035_d2_w2] epoch=144 train_loss=0.909561 val_loss=0.917737 best=0.917737 es=0/5
[2026-05-16 20:54:11] [representation][random][cand_035_d2_w2] epoch=145 train_loss=0.909507 val_loss=0.917684 best=0.917737 es=1/5
[2026-05-16 20:54:15] [representation][random][cand_035_d2_w2] epoch=146 train_loss=0.909469 val_loss=0.917640 best=0.917737 es=2/5
[2026-05-16 20:54:18] [representation][random][cand_035_d2_w2] epoch=147 train_loss=0.909401 val_loss=0.917597 best=0.917597 es=0/5
[2026-05-16 20:54:21] [representation][random][cand_035_d2_w2] epoch=148 train_loss=0.909356 val_loss=0.917553 best=0.917597 es=1/5
[2026-05-16 20:54:24] [representation][random][cand_035_d2_w2] epoch=149 train_loss=0.909313 val_loss=0.917508 best=0.917597 es=2/5
[2026-05-16 20:54:27] [representation][random][cand_035_d2_w2] epoch=150 train_loss=0.909259 val_loss=0.917469 best=0.917469 es=0/5
[2026-05-16 20:54:30] [representation][random][cand_035_d2_w2] epoch=151 train_loss=0.909224 val_loss=0.917435 best=0.917469 es=1/5
[2026-05-16 20:54:34] [representation][random][cand_035_d2_w2] epoch=152 train_loss=0.909176 val_loss=0.917394 best=0.917469 es=2/5
[2026-05-16 20:54:37] [representation][random][cand_035_d2_w2] epoch=153 train_loss=0.909136 val_loss=0.917378 best=0.917469 es=3/5
[2026-05-16 20:54:40] [representation][random][cand_035_d2_w2] epoch=154 train_loss=0.909111 val_loss=0.917351 best=0.917351 es=0/5
[2026-05-16 20:54:43] [representation][random][cand_035_d2_w2] epoch=155 train_loss=0.909089 val_loss=0.917302 best=0.917351 es=1/5
[2026-05-16 20:54:46] [representation][random][cand_035_d2_w2] epoch=156 train_loss=0.909032 val_loss=0.917253 best=0.917351 es=2/5
[2026-05-16 20:54:49] [representation][random][cand_035_d2_w2] epoch=157 train_loss=0.908997 val_loss=0.917241 best=0.917241 es=0/5
[2026-05-16 20:54:53] [representation][random][cand_035_d2_w2] epoch=158 train_loss=0.908971 val_loss=0.917206 best=0.917241 es=1/5
[2026-05-16 20:54:56] [representation][random][cand_035_d2_w2] epoch=159 train_loss=0.908946 val_loss=0.917205 best=0.917241 es=2/5
[2026-05-16 20:54:59] [representation][random][cand_035_d2_w2] epoch=160 train_loss=0.908936 val_loss=0.917163 best=0.917241 es=3/5
[2026-05-16 20:55:02] [representation][random][cand_035_d2_w2] epoch=161 train_loss=0.908894 val_loss=0.917134 best=0.917134 es=0/5
[2026-05-16 20:55:05] [representation][random][cand_035_d2_w2] epoch=162 train_loss=0.908867 val_loss=0.917112 best=0.917134 es=1/5
[2026-05-16 20:55:08] [representation][random][cand_035_d2_w2] epoch=163 train_loss=0.908847 val_loss=0.917098 best=0.917134 es=2/5
[2026-05-16 20:55:11] [representation][random][cand_035_d2_w2] epoch=164 train_loss=0.908825 val_loss=0.917080 best=0.917134 es=3/5
[2026-05-16 20:55:15] [representation][random][cand_035_d2_w2] epoch=165 train_loss=0.908808 val_loss=0.917059 best=0.917134 es=4/5
[2026-05-16 20:55:18] [representation][random][cand_035_d2_w2] epoch=166 train_loss=0.908788 val_loss=0.917063 best=0.917134 es=5/5
