[2026-05-20 08:55:56] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:55:56] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_029_d1_w30/training_log.txt
[2026-05-20 08:55:56] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_029_d1_w30/training_stats.csv
[2026-05-20 08:55:56] [CANDIDATE] task=autoencoding phase=ae_alt_width index=29 search_phase=width architecture=[30]
[2026-05-20 08:56:20] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=11 architecture=[30] train_loss=0.290190 val_loss=0.289641 best=0.289641 es=0/5
[2026-05-20 08:56:22] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=12 architecture=[30] train_loss=0.289182 val_loss=0.288385 best=0.288385 es=0/5
[2026-05-20 08:56:24] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=13 architecture=[30] train_loss=0.288263 val_loss=0.287406 best=0.287406 es=0/5
[2026-05-20 08:56:26] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=14 architecture=[30] train_loss=0.287443 val_loss=0.286619 best=0.286619 es=0/5
[2026-05-20 08:56:28] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=15 architecture=[30] train_loss=0.286814 val_loss=0.285904 best=0.285904 es=0/5
[2026-05-20 08:56:30] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=16 architecture=[30] train_loss=0.286192 val_loss=0.285347 best=0.285347 es=0/5
[2026-05-20 08:56:33] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=17 architecture=[30] train_loss=0.285627 val_loss=0.284899 best=0.284899 es=0/5
[2026-05-20 08:56:35] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=18 architecture=[30] train_loss=0.285113 val_loss=0.284501 best=0.284501 es=0/5
[2026-05-20 08:56:37] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=19 architecture=[30] train_loss=0.284746 val_loss=0.284104 best=0.284104 es=0/5
[2026-05-20 08:56:39] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=20 architecture=[30] train_loss=0.284546 val_loss=0.283826 best=0.283826 es=0/5
[2026-05-20 08:56:41] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=21 architecture=[30] train_loss=0.284252 val_loss=0.283567 best=0.283567 es=0/5
[2026-05-20 08:56:43] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=22 architecture=[30] train_loss=0.284010 val_loss=0.283364 best=0.283364 es=0/5
[2026-05-20 08:56:45] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=23 architecture=[30] train_loss=0.283838 val_loss=0.283169 best=0.283169 es=0/5
[2026-05-20 08:56:47] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=24 architecture=[30] train_loss=0.283637 val_loss=0.283095 best=0.283169 es=1/5
[2026-05-20 08:56:49] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=25 architecture=[30] train_loss=0.283541 val_loss=0.283063 best=0.283063 es=0/5
[2026-05-20 08:56:51] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=26 architecture=[30] train_loss=0.283378 val_loss=0.282935 best=0.282935 es=0/5
[2026-05-20 08:56:54] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=27 architecture=[30] train_loss=0.283364 val_loss=0.283087 best=0.282935 es=1/5
[2026-05-20 08:56:56] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=28 architecture=[30] train_loss=0.283202 val_loss=0.282939 best=0.282935 es=2/5
[2026-05-20 08:56:58] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=29 architecture=[30] train_loss=0.283149 val_loss=0.282774 best=0.282774 es=0/5
[2026-05-20 08:57:00] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=30 architecture=[30] train_loss=0.283020 val_loss=0.282767 best=0.282774 es=1/5
[2026-05-20 08:57:02] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=31 architecture=[30] train_loss=0.283044 val_loss=0.282833 best=0.282774 es=2/5
[2026-05-20 08:57:04] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=32 architecture=[30] train_loss=0.282946 val_loss=0.282673 best=0.282673 es=0/5
[2026-05-20 08:57:06] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=33 architecture=[30] train_loss=0.282919 val_loss=0.282458 best=0.282458 es=0/5
[2026-05-20 08:57:08] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=34 architecture=[30] train_loss=0.282906 val_loss=0.282376 best=0.282458 es=1/5
[2026-05-20 08:57:10] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=35 architecture=[30] train_loss=0.282827 val_loss=0.282272 best=0.282272 es=0/5
[2026-05-20 08:57:12] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=36 architecture=[30] train_loss=0.282825 val_loss=0.282208 best=0.282272 es=1/5
[2026-05-20 08:57:14] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=37 architecture=[30] train_loss=0.282833 val_loss=0.282233 best=0.282272 es=2/5
[2026-05-20 08:57:16] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=38 architecture=[30] train_loss=0.282880 val_loss=0.282187 best=0.282272 es=3/5
[2026-05-20 08:57:19] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=39 architecture=[30] train_loss=0.282757 val_loss=0.282302 best=0.282272 es=4/5
[2026-05-20 08:57:21] [autoencoding][ae_alt_width][cand_029_d1_w30] epoch=40 architecture=[30] train_loss=0.282731 val_loss=0.282245 best=0.282272 es=5/5
