timestamp,model,mode,epoch,width,depth,train_loss,val_loss,best_val,es_counter
2025-12-15 19:51:26,adp_resnet,width_only,55,1,2,1.0936158306969537,1.0726232378005982,1.0641229429244996,1
2025-12-15 19:52:20,adp_resnet,width_only,56,1,2,1.0891716324276395,1.073683938217163,1.0641229429244996,2
2025-12-15 19:53:13,adp_resnet,width_only,57,1,2,1.0887366601520114,1.0879832019805908,1.0641229429244996,3
2025-12-15 19:54:06,adp_resnet,width_only,58,1,2,1.094120219930013,1.0561500461578368,1.0561500461578368,0
2025-12-15 19:55:00,adp_resnet,width_only,59,1,2,1.0913208353466457,1.0741033859252929,1.0561500461578368,1
2025-12-15 19:55:56,adp_resnet,width_only,60,1,2,1.0915481511221992,1.077056436920166,1.0561500461578368,2
2025-12-15 19:56:50,adp_resnet,width_only,61,1,2,1.0826951400121052,1.0637573766708375,1.0561500461578368,3
2025-12-15 19:57:43,adp_resnet,width_only,62,1,2,1.083979502720303,1.0618458602905274,1.0561500461578368,4
2025-12-15 19:58:40,adp_resnet,width_only,63,1,2,1.08186420112186,1.0710863227844238,1.0561500461578368,5
2025-12-15 19:59:37,adp_resnet,width_only,64,1,2,1.0796113048553466,1.0595815614700317,1.0561500461578368,6
2025-12-15 20:00:37,adp_resnet,width_only,65,1,2,1.0809872222264607,1.0628791763305665,1.0561500461578368,7
