[2026-05-30 06:22:20] Initialized ContinuousLogger for autoencoding_stl_from_ae_width_only (Mode: stl_from_ae_width_only)
[2026-05-30 06:22:20] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/stl_from_ae_width_only/cand_000_d1_w95/training_log.txt
[2026-05-30 06:22:20] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/stl_from_ae_width_only/cand_000_d1_w95/training_stats.csv
[2026-05-30 06:22:26] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=1 architecture=[95] train_loss=0.992374 val_loss=0.846647 candidate_best=0.846647 global_best=0.846647 es=0/10
[2026-05-30 06:27:44] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=52 architecture=[95] train_loss=0.005226 val_loss=0.004261 candidate_best=0.004261 global_best=0.004261 es=0/10
[2026-05-30 06:27:50] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=53 architecture=[95] train_loss=0.005160 val_loss=0.004160 candidate_best=0.004160 global_best=0.004160 es=0/10
[2026-05-30 06:27:57] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=54 architecture=[95] train_loss=0.005869 val_loss=0.004212 candidate_best=0.004160 global_best=0.004160 es=1/10
[2026-05-30 06:28:03] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=55 architecture=[95] train_loss=0.005024 val_loss=0.004148 candidate_best=0.004160 global_best=0.004160 es=2/10
[2026-05-30 06:28:09] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=56 architecture=[95] train_loss=0.004929 val_loss=0.003966 candidate_best=0.003966 global_best=0.003966 es=0/10
[2026-05-30 06:28:15] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=57 architecture=[95] train_loss=0.004775 val_loss=0.003876 candidate_best=0.003966 global_best=0.003966 es=1/10
[2026-05-30 06:28:22] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=58 architecture=[95] train_loss=0.005336 val_loss=0.003907 candidate_best=0.003966 global_best=0.003966 es=2/10
[2026-05-30 06:28:28] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=59 architecture=[95] train_loss=0.004840 val_loss=0.003813 candidate_best=0.003813 global_best=0.003813 es=0/10
[2026-05-30 06:28:34] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=60 architecture=[95] train_loss=0.004599 val_loss=0.003746 candidate_best=0.003813 global_best=0.003813 es=1/10
[2026-05-30 06:28:40] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=61 architecture=[95] train_loss=0.004492 val_loss=0.003715 candidate_best=0.003813 global_best=0.003813 es=2/10
[2026-05-30 06:28:47] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=62 architecture=[95] train_loss=0.004568 val_loss=0.003695 candidate_best=0.003695 global_best=0.003695 es=0/10
[2026-05-30 06:28:53] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=63 architecture=[95] train_loss=0.004429 val_loss=0.003565 candidate_best=0.003565 global_best=0.003565 es=0/10
[2026-05-30 06:28:59] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=64 architecture=[95] train_loss=0.004903 val_loss=0.003513 candidate_best=0.003565 global_best=0.003565 es=1/10
[2026-05-30 06:29:05] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=65 architecture=[95] train_loss=0.004917 val_loss=0.003478 candidate_best=0.003565 global_best=0.003565 es=2/10
[2026-05-30 06:29:12] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=66 architecture=[95] train_loss=0.004204 val_loss=0.003474 candidate_best=0.003565 global_best=0.003565 es=3/10
[2026-05-30 06:29:18] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=67 architecture=[95] train_loss=0.004237 val_loss=0.003453 candidate_best=0.003453 global_best=0.003453 es=0/10
[2026-05-30 06:29:24] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=68 architecture=[95] train_loss=0.004220 val_loss=0.003416 candidate_best=0.003453 global_best=0.003453 es=1/10
[2026-05-30 06:29:30] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=69 architecture=[95] train_loss=0.004018 val_loss=0.003269 candidate_best=0.003269 global_best=0.003269 es=0/10
[2026-05-30 06:29:36] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=70 architecture=[95] train_loss=0.003948 val_loss=0.003220 candidate_best=0.003269 global_best=0.003269 es=1/10
[2026-05-30 06:29:43] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=71 architecture=[95] train_loss=0.004030 val_loss=0.003151 candidate_best=0.003151 global_best=0.003151 es=0/10
[2026-05-30 06:29:49] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=72 architecture=[95] train_loss=0.003864 val_loss=0.003143 candidate_best=0.003151 global_best=0.003151 es=1/10
[2026-05-30 06:29:55] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=73 architecture=[95] train_loss=0.003851 val_loss=0.003134 candidate_best=0.003151 global_best=0.003151 es=2/10
[2026-05-30 06:30:01] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=74 architecture=[95] train_loss=0.003748 val_loss=0.003143 candidate_best=0.003151 global_best=0.003151 es=3/10
[2026-05-30 06:30:08] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=75 architecture=[95] train_loss=0.003923 val_loss=0.003043 candidate_best=0.003043 global_best=0.003043 es=0/10
[2026-05-30 06:30:14] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=76 architecture=[95] train_loss=0.003722 val_loss=0.003016 candidate_best=0.003043 global_best=0.003043 es=1/10
[2026-05-30 06:30:20] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=77 architecture=[95] train_loss=0.003682 val_loss=0.003000 candidate_best=0.003043 global_best=0.003043 es=2/10
[2026-05-30 06:30:26] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=78 architecture=[95] train_loss=0.003676 val_loss=0.002951 candidate_best=0.003043 global_best=0.003043 es=3/10
[2026-05-30 06:30:32] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=79 architecture=[95] train_loss=0.003551 val_loss=0.002924 candidate_best=0.002924 global_best=0.002924 es=0/10
[2026-05-30 06:30:39] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=80 architecture=[95] train_loss=0.003722 val_loss=0.002939 candidate_best=0.002924 global_best=0.002924 es=1/10
[2026-05-30 06:30:45] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=81 architecture=[95] train_loss=0.003703 val_loss=0.002921 candidate_best=0.002924 global_best=0.002924 es=2/10
[2026-05-30 06:30:51] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=82 architecture=[95] train_loss=0.003514 val_loss=0.002896 candidate_best=0.002924 global_best=0.002924 es=3/10
[2026-05-30 06:30:57] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=83 architecture=[95] train_loss=0.004052 val_loss=0.002801 candidate_best=0.002801 global_best=0.002801 es=0/10
[2026-05-30 06:31:04] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=84 architecture=[95] train_loss=0.003404 val_loss=0.002788 candidate_best=0.002801 global_best=0.002801 es=1/10
[2026-05-30 06:31:10] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=85 architecture=[95] train_loss=0.003489 val_loss=0.002812 candidate_best=0.002801 global_best=0.002801 es=2/10
[2026-05-30 06:31:16] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=86 architecture=[95] train_loss=0.003506 val_loss=0.002883 candidate_best=0.002801 global_best=0.002801 es=3/10
[2026-05-30 06:31:22] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=87 architecture=[95] train_loss=0.003533 val_loss=0.002770 candidate_best=0.002801 global_best=0.002801 es=4/10
[2026-05-30 06:31:29] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=88 architecture=[95] train_loss=0.003314 val_loss=0.002734 candidate_best=0.002801 global_best=0.002801 es=5/10
[2026-05-30 06:31:35] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=89 architecture=[95] train_loss=0.003390 val_loss=0.002769 candidate_best=0.002801 global_best=0.002801 es=6/10
[2026-05-30 06:31:41] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=90 architecture=[95] train_loss=0.003242 val_loss=0.002647 candidate_best=0.002647 global_best=0.002647 es=0/10
[2026-05-30 06:31:47] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=91 architecture=[95] train_loss=0.003726 val_loss=0.002612 candidate_best=0.002647 global_best=0.002647 es=1/10
[2026-05-30 06:31:54] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=92 architecture=[95] train_loss=0.003246 val_loss=0.002541 candidate_best=0.002541 global_best=0.002541 es=0/10
[2026-05-30 06:32:00] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=93 architecture=[95] train_loss=0.003149 val_loss=0.002647 candidate_best=0.002541 global_best=0.002541 es=1/10
[2026-05-30 06:32:06] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=94 architecture=[95] train_loss=0.003256 val_loss=0.002630 candidate_best=0.002541 global_best=0.002541 es=2/10
[2026-05-30 06:32:12] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=95 architecture=[95] train_loss=0.003271 val_loss=0.002536 candidate_best=0.002541 global_best=0.002541 es=3/10
[2026-05-30 06:32:19] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=96 architecture=[95] train_loss=0.003236 val_loss=0.002637 candidate_best=0.002541 global_best=0.002541 es=4/10
[2026-05-30 06:32:25] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=97 architecture=[95] train_loss=0.003654 val_loss=0.002548 candidate_best=0.002541 global_best=0.002541 es=5/10
[2026-05-30 06:32:31] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=98 architecture=[95] train_loss=0.003083 val_loss=0.002450 candidate_best=0.002541 global_best=0.002541 es=6/10
[2026-05-30 06:32:37] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=99 architecture=[95] train_loss=0.003109 val_loss=0.002419 candidate_best=0.002419 global_best=0.002419 es=0/10
[2026-05-30 06:32:43] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=100 architecture=[95] train_loss=0.003013 val_loss=0.002436 candidate_best=0.002419 global_best=0.002419 es=1/10
[2026-05-30 06:32:50] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=101 architecture=[95] train_loss=0.002927 val_loss=0.002426 candidate_best=0.002419 global_best=0.002419 es=2/10
[2026-05-30 06:32:56] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=102 architecture=[95] train_loss=0.002928 val_loss=0.002363 candidate_best=0.002419 global_best=0.002419 es=3/10
[2026-05-30 06:33:02] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=103 architecture=[95] train_loss=0.002910 val_loss=0.002461 candidate_best=0.002419 global_best=0.002419 es=4/10
[2026-05-30 06:33:08] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=104 architecture=[95] train_loss=0.002997 val_loss=0.002426 candidate_best=0.002419 global_best=0.002419 es=5/10
[2026-05-30 06:33:15] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=105 architecture=[95] train_loss=0.002988 val_loss=0.002425 candidate_best=0.002419 global_best=0.002419 es=6/10
[2026-05-30 06:33:21] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=106 architecture=[95] train_loss=0.002929 val_loss=0.002367 candidate_best=0.002419 global_best=0.002419 es=7/10
[2026-05-30 06:33:27] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=107 architecture=[95] train_loss=0.002854 val_loss=0.002359 candidate_best=0.002419 global_best=0.002419 es=8/10
[2026-05-30 06:33:33] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=108 architecture=[95] train_loss=0.002911 val_loss=0.002273 candidate_best=0.002273 global_best=0.002273 es=0/10
[2026-05-30 06:33:40] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=109 architecture=[95] train_loss=0.002731 val_loss=0.002296 candidate_best=0.002273 global_best=0.002273 es=1/10
[2026-05-30 06:33:46] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=110 architecture=[95] train_loss=0.002817 val_loss=0.002267 candidate_best=0.002273 global_best=0.002273 es=2/10
[2026-05-30 06:33:52] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=111 architecture=[95] train_loss=0.002875 val_loss=0.002299 candidate_best=0.002273 global_best=0.002273 es=3/10
[2026-05-30 06:33:58] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=112 architecture=[95] train_loss=0.002719 val_loss=0.002294 candidate_best=0.002273 global_best=0.002273 es=4/10
[2026-05-30 06:34:04] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=113 architecture=[95] train_loss=0.002827 val_loss=0.002256 candidate_best=0.002273 global_best=0.002273 es=5/10
[2026-05-30 06:34:11] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=114 architecture=[95] train_loss=0.002647 val_loss=0.002239 candidate_best=0.002273 global_best=0.002273 es=6/10
[2026-05-30 06:34:17] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=115 architecture=[95] train_loss=0.002779 val_loss=0.002176 candidate_best=0.002273 global_best=0.002273 es=7/10
[2026-05-30 06:34:23] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=116 architecture=[95] train_loss=0.002753 val_loss=0.002298 candidate_best=0.002273 global_best=0.002273 es=8/10
[2026-05-30 06:34:29] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=117 architecture=[95] train_loss=0.002734 val_loss=0.002325 candidate_best=0.002273 global_best=0.002273 es=9/10
[2026-05-30 06:34:36] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=118 architecture=[95] train_loss=0.002739 val_loss=0.002150 candidate_best=0.002150 global_best=0.002150 es=0/10
[2026-05-30 06:34:42] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=119 architecture=[95] train_loss=0.002646 val_loss=0.002130 candidate_best=0.002150 global_best=0.002150 es=1/10
[2026-05-30 06:34:48] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=120 architecture=[95] train_loss=0.002706 val_loss=0.002161 candidate_best=0.002150 global_best=0.002150 es=2/10
[2026-05-30 06:34:54] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=121 architecture=[95] train_loss=0.002664 val_loss=0.002105 candidate_best=0.002150 global_best=0.002150 es=3/10
[2026-05-30 06:35:01] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=122 architecture=[95] train_loss=0.002704 val_loss=0.002149 candidate_best=0.002150 global_best=0.002150 es=4/10
[2026-05-30 06:35:07] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=123 architecture=[95] train_loss=0.002625 val_loss=0.002121 candidate_best=0.002150 global_best=0.002150 es=5/10
[2026-05-30 06:35:13] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=124 architecture=[95] train_loss=0.002515 val_loss=0.002127 candidate_best=0.002150 global_best=0.002150 es=6/10
[2026-05-30 06:35:19] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=125 architecture=[95] train_loss=0.002535 val_loss=0.002092 candidate_best=0.002150 global_best=0.002150 es=7/10
[2026-05-30 06:35:25] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=126 architecture=[95] train_loss=0.002614 val_loss=0.002091 candidate_best=0.002150 global_best=0.002150 es=8/10
[2026-05-30 06:35:32] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=127 architecture=[95] train_loss=0.002601 val_loss=0.002036 candidate_best=0.002036 global_best=0.002036 es=0/10
[2026-05-30 06:35:38] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=128 architecture=[95] train_loss=0.002390 val_loss=0.001933 candidate_best=0.001933 global_best=0.001933 es=0/10
[2026-05-30 06:35:44] [autoencoding][stl_from_ae_width_only][cand_000_d1_w95] epoch=129 architecture=[95] train_loss=0.002558 val_loss=0.002107 candidate_best=0.001933 global_best=0.001933 es=1/10
