[2026-05-20 10:40:33] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 10:40:33] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_001_d1_w2/training_log.txt
[2026-05-20 10:40:33] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_001_d1_w2/training_stats.csv
[2026-05-20 10:40:33] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=1 search_phase=width architecture=[2]
[2026-05-20 11:06:38] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=153 architecture=[2] train_loss=0.889281 val_loss=0.897843 best=0.897843 es=0/5
[2026-05-20 11:06:41] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=154 architecture=[2] train_loss=0.889253 val_loss=0.897802 best=0.897843 es=1/5
[2026-05-20 11:06:45] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=155 architecture=[2] train_loss=0.889225 val_loss=0.897761 best=0.897843 es=2/5
[2026-05-20 11:06:48] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=156 architecture=[2] train_loss=0.889205 val_loss=0.897732 best=0.897732 es=0/5
[2026-05-20 11:06:51] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=157 architecture=[2] train_loss=0.889191 val_loss=0.897704 best=0.897732 es=1/5
[2026-05-20 11:06:54] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=158 architecture=[2] train_loss=0.889173 val_loss=0.897679 best=0.897732 es=2/5
[2026-05-20 11:06:57] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=159 architecture=[2] train_loss=0.889155 val_loss=0.897662 best=0.897732 es=3/5
[2026-05-20 11:07:00] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=160 architecture=[2] train_loss=0.889150 val_loss=0.897642 best=0.897732 es=4/5
[2026-05-20 11:07:03] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=161 architecture=[2] train_loss=0.889141 val_loss=0.897626 best=0.897626 es=0/5
[2026-05-20 11:07:06] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=162 architecture=[2] train_loss=0.889128 val_loss=0.897615 best=0.897626 es=1/5
[2026-05-20 11:07:09] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=163 architecture=[2] train_loss=0.889118 val_loss=0.897602 best=0.897626 es=2/5
[2026-05-20 11:07:12] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=164 architecture=[2] train_loss=0.889117 val_loss=0.897590 best=0.897626 es=3/5
[2026-05-20 11:07:15] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=165 architecture=[2] train_loss=0.889108 val_loss=0.897582 best=0.897626 es=4/5
[2026-05-20 11:07:19] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=166 architecture=[2] train_loss=0.889099 val_loss=0.897573 best=0.897626 es=5/5
