[2026-06-10 22:41:22] Initialized ContinuousLogger for representation_ae_width_only (Mode: ae_width_only)
[2026-06-10 22:41:22] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_006_d1_w7/training_log.txt
[2026-06-10 22:41:22] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_006_d1_w7/training_stats.csv
[2026-06-10 22:41:22] [CANDIDATE] task=representation phase=ae_width_only index=6 search_phase=width architecture=[7]
[2026-06-10 22:41:30] [representation][ae_width_only][cand_006_d1_w7] epoch=1 architecture=[7] train_loss=0.597428 val_loss=0.596028 candidate_best=0.596028 global_best=0.595397 es=0/10
[2026-06-10 22:46:09] [representation][ae_width_only][cand_006_d1_w7] epoch=46 architecture=[7] train_loss=0.584088 val_loss=0.584673 candidate_best=0.584673 global_best=0.584673 es=0/10
[2026-06-10 22:46:14] [representation][ae_width_only][cand_006_d1_w7] epoch=47 architecture=[7] train_loss=0.583903 val_loss=0.584720 candidate_best=0.584673 global_best=0.584673 es=1/10
[2026-06-10 22:46:20] [representation][ae_width_only][cand_006_d1_w7] epoch=48 architecture=[7] train_loss=0.583873 val_loss=0.584433 candidate_best=0.584433 global_best=0.584433 es=0/10
[2026-06-10 22:46:25] [representation][ae_width_only][cand_006_d1_w7] epoch=49 architecture=[7] train_loss=0.583641 val_loss=0.584421 candidate_best=0.584433 global_best=0.584433 es=1/10
[2026-06-10 22:46:34] [representation][ae_width_only][cand_006_d1_w7] epoch=50 architecture=[7] train_loss=0.583680 val_loss=0.584312 candidate_best=0.584312 global_best=0.584312 es=0/10
[2026-06-10 22:46:39] [representation][ae_width_only][cand_006_d1_w7] epoch=51 architecture=[7] train_loss=0.583479 val_loss=0.584038 candidate_best=0.584038 global_best=0.584038 es=0/10
[2026-06-10 22:46:45] [representation][ae_width_only][cand_006_d1_w7] epoch=52 architecture=[7] train_loss=0.583392 val_loss=0.583928 candidate_best=0.583928 global_best=0.583928 es=0/10
[2026-06-10 22:46:51] [representation][ae_width_only][cand_006_d1_w7] epoch=53 architecture=[7] train_loss=0.583540 val_loss=0.583825 candidate_best=0.583825 global_best=0.583825 es=0/10
[2026-06-10 22:46:56] [representation][ae_width_only][cand_006_d1_w7] epoch=54 architecture=[7] train_loss=0.583380 val_loss=0.583908 candidate_best=0.583825 global_best=0.583825 es=1/10
[2026-06-10 22:47:05] [representation][ae_width_only][cand_006_d1_w7] epoch=55 architecture=[7] train_loss=0.583136 val_loss=0.583654 candidate_best=0.583654 global_best=0.583654 es=0/10
[2026-06-10 22:47:10] [representation][ae_width_only][cand_006_d1_w7] epoch=56 architecture=[7] train_loss=0.583112 val_loss=0.583732 candidate_best=0.583654 global_best=0.583654 es=1/10
[2026-06-10 22:47:16] [representation][ae_width_only][cand_006_d1_w7] epoch=57 architecture=[7] train_loss=0.583205 val_loss=0.583941 candidate_best=0.583654 global_best=0.583654 es=2/10
[2026-06-10 22:47:22] [representation][ae_width_only][cand_006_d1_w7] epoch=58 architecture=[7] train_loss=0.583280 val_loss=0.583695 candidate_best=0.583654 global_best=0.583654 es=3/10
[2026-06-10 22:47:27] [representation][ae_width_only][cand_006_d1_w7] epoch=59 architecture=[7] train_loss=0.583021 val_loss=0.583722 candidate_best=0.583654 global_best=0.583654 es=4/10
[2026-06-10 22:47:36] [representation][ae_width_only][cand_006_d1_w7] epoch=60 architecture=[7] train_loss=0.583013 val_loss=0.583591 candidate_best=0.583654 global_best=0.583654 es=5/10
[2026-06-10 22:47:41] [representation][ae_width_only][cand_006_d1_w7] epoch=61 architecture=[7] train_loss=0.582864 val_loss=0.583184 candidate_best=0.583184 global_best=0.583184 es=0/10
[2026-06-10 22:47:47] [representation][ae_width_only][cand_006_d1_w7] epoch=62 architecture=[7] train_loss=0.582793 val_loss=0.583391 candidate_best=0.583184 global_best=0.583184 es=1/10
[2026-06-10 22:47:53] [representation][ae_width_only][cand_006_d1_w7] epoch=63 architecture=[7] train_loss=0.582686 val_loss=0.583251 candidate_best=0.583184 global_best=0.583184 es=2/10
[2026-06-10 22:47:58] [representation][ae_width_only][cand_006_d1_w7] epoch=64 architecture=[7] train_loss=0.582743 val_loss=0.583264 candidate_best=0.583184 global_best=0.583184 es=3/10
[2026-06-10 22:48:07] [representation][ae_width_only][cand_006_d1_w7] epoch=65 architecture=[7] train_loss=0.582589 val_loss=0.583350 candidate_best=0.583184 global_best=0.583184 es=4/10
[2026-06-10 22:48:12] [representation][ae_width_only][cand_006_d1_w7] epoch=66 architecture=[7] train_loss=0.582568 val_loss=0.583373 candidate_best=0.583184 global_best=0.583184 es=5/10
[2026-06-10 22:48:18] [representation][ae_width_only][cand_006_d1_w7] epoch=67 architecture=[7] train_loss=0.582868 val_loss=0.583282 candidate_best=0.583184 global_best=0.583184 es=6/10
[2026-06-10 22:48:24] [representation][ae_width_only][cand_006_d1_w7] epoch=68 architecture=[7] train_loss=0.582545 val_loss=0.583172 candidate_best=0.583184 global_best=0.583184 es=7/10
[2026-06-10 22:48:29] [representation][ae_width_only][cand_006_d1_w7] epoch=69 architecture=[7] train_loss=0.582559 val_loss=0.583251 candidate_best=0.583184 global_best=0.583184 es=8/10
[2026-06-10 22:48:38] [representation][ae_width_only][cand_006_d1_w7] epoch=70 architecture=[7] train_loss=0.582589 val_loss=0.582961 candidate_best=0.582961 global_best=0.582961 es=0/10
[2026-06-10 22:48:44] [representation][ae_width_only][cand_006_d1_w7] epoch=71 architecture=[7] train_loss=0.582271 val_loss=0.582997 candidate_best=0.582961 global_best=0.582961 es=1/10
[2026-06-10 22:48:49] [representation][ae_width_only][cand_006_d1_w7] epoch=72 architecture=[7] train_loss=0.582484 val_loss=0.583157 candidate_best=0.582961 global_best=0.582961 es=2/10
[2026-06-10 22:48:55] [representation][ae_width_only][cand_006_d1_w7] epoch=73 architecture=[7] train_loss=0.582540 val_loss=0.583258 candidate_best=0.582961 global_best=0.582961 es=3/10
[2026-06-10 22:49:00] [representation][ae_width_only][cand_006_d1_w7] epoch=74 architecture=[7] train_loss=0.582396 val_loss=0.582904 candidate_best=0.582961 global_best=0.582961 es=4/10
[2026-06-10 22:49:09] [representation][ae_width_only][cand_006_d1_w7] epoch=75 architecture=[7] train_loss=0.582520 val_loss=0.582923 candidate_best=0.582961 global_best=0.582961 es=5/10
[2026-06-10 22:49:15] [representation][ae_width_only][cand_006_d1_w7] epoch=76 architecture=[7] train_loss=0.582420 val_loss=0.583059 candidate_best=0.582961 global_best=0.582961 es=6/10
[2026-06-10 22:49:20] [representation][ae_width_only][cand_006_d1_w7] epoch=77 architecture=[7] train_loss=0.582515 val_loss=0.582944 candidate_best=0.582961 global_best=0.582961 es=7/10
[2026-06-10 22:49:26] [representation][ae_width_only][cand_006_d1_w7] epoch=78 architecture=[7] train_loss=0.582301 val_loss=0.582768 candidate_best=0.582768 global_best=0.582768 es=0/10
[2026-06-10 22:49:32] [representation][ae_width_only][cand_006_d1_w7] epoch=79 architecture=[7] train_loss=0.582416 val_loss=0.582844 candidate_best=0.582768 global_best=0.582768 es=1/10
[2026-06-10 22:49:40] [representation][ae_width_only][cand_006_d1_w7] epoch=80 architecture=[7] train_loss=0.582242 val_loss=0.582625 candidate_best=0.582625 global_best=0.582625 es=0/10
[2026-06-10 22:49:46] [representation][ae_width_only][cand_006_d1_w7] epoch=81 architecture=[7] train_loss=0.582085 val_loss=0.582881 candidate_best=0.582625 global_best=0.582625 es=1/10
[2026-06-10 22:49:52] [representation][ae_width_only][cand_006_d1_w7] epoch=82 architecture=[7] train_loss=0.582180 val_loss=0.582765 candidate_best=0.582625 global_best=0.582625 es=2/10
[2026-06-10 22:49:57] [representation][ae_width_only][cand_006_d1_w7] epoch=83 architecture=[7] train_loss=0.581977 val_loss=0.582651 candidate_best=0.582625 global_best=0.582625 es=3/10
[2026-06-10 22:50:03] [representation][ae_width_only][cand_006_d1_w7] epoch=84 architecture=[7] train_loss=0.582025 val_loss=0.582764 candidate_best=0.582625 global_best=0.582625 es=4/10
[2026-06-10 22:50:11] [representation][ae_width_only][cand_006_d1_w7] epoch=85 architecture=[7] train_loss=0.581983 val_loss=0.582741 candidate_best=0.582625 global_best=0.582625 es=5/10
[2026-06-10 22:50:17] [representation][ae_width_only][cand_006_d1_w7] epoch=86 architecture=[7] train_loss=0.582181 val_loss=0.582493 candidate_best=0.582493 global_best=0.582493 es=0/10
[2026-06-10 22:50:23] [representation][ae_width_only][cand_006_d1_w7] epoch=87 architecture=[7] train_loss=0.582030 val_loss=0.582789 candidate_best=0.582493 global_best=0.582493 es=1/10
[2026-06-10 22:50:28] [representation][ae_width_only][cand_006_d1_w7] epoch=88 architecture=[7] train_loss=0.582050 val_loss=0.582434 candidate_best=0.582493 global_best=0.582493 es=2/10
[2026-06-10 22:50:34] [representation][ae_width_only][cand_006_d1_w7] epoch=89 architecture=[7] train_loss=0.581878 val_loss=0.582732 candidate_best=0.582493 global_best=0.582493 es=3/10
[2026-06-10 22:50:42] [representation][ae_width_only][cand_006_d1_w7] epoch=90 architecture=[7] train_loss=0.581849 val_loss=0.582731 candidate_best=0.582493 global_best=0.582493 es=4/10
[2026-06-10 22:50:48] [representation][ae_width_only][cand_006_d1_w7] epoch=91 architecture=[7] train_loss=0.581890 val_loss=0.582485 candidate_best=0.582493 global_best=0.582493 es=5/10
[2026-06-10 22:50:54] [representation][ae_width_only][cand_006_d1_w7] epoch=92 architecture=[7] train_loss=0.581987 val_loss=0.582679 candidate_best=0.582493 global_best=0.582493 es=6/10
[2026-06-10 22:50:59] [representation][ae_width_only][cand_006_d1_w7] epoch=93 architecture=[7] train_loss=0.582006 val_loss=0.582381 candidate_best=0.582381 global_best=0.582381 es=0/10
[2026-06-10 22:51:05] [representation][ae_width_only][cand_006_d1_w7] epoch=94 architecture=[7] train_loss=0.581786 val_loss=0.582454 candidate_best=0.582381 global_best=0.582381 es=1/10
[2026-06-10 22:51:13] [representation][ae_width_only][cand_006_d1_w7] epoch=95 architecture=[7] train_loss=0.581929 val_loss=0.582414 candidate_best=0.582381 global_best=0.582381 es=2/10
[2026-06-10 22:51:19] [representation][ae_width_only][cand_006_d1_w7] epoch=96 architecture=[7] train_loss=0.581997 val_loss=0.582478 candidate_best=0.582381 global_best=0.582381 es=3/10
[2026-06-10 22:51:25] [representation][ae_width_only][cand_006_d1_w7] epoch=97 architecture=[7] train_loss=0.581834 val_loss=0.582441 candidate_best=0.582381 global_best=0.582381 es=4/10
[2026-06-10 22:51:30] [representation][ae_width_only][cand_006_d1_w7] epoch=98 architecture=[7] train_loss=0.582021 val_loss=0.582427 candidate_best=0.582381 global_best=0.582381 es=5/10
[2026-06-10 22:51:36] [representation][ae_width_only][cand_006_d1_w7] epoch=99 architecture=[7] train_loss=0.581874 val_loss=0.582529 candidate_best=0.582381 global_best=0.582381 es=6/10
[2026-06-10 22:51:45] [representation][ae_width_only][cand_006_d1_w7] epoch=100 architecture=[7] train_loss=0.581854 val_loss=0.582406 candidate_best=0.582381 global_best=0.582381 es=7/10
[2026-06-10 22:51:50] [representation][ae_width_only][cand_006_d1_w7] epoch=101 architecture=[7] train_loss=0.581802 val_loss=0.582318 candidate_best=0.582381 global_best=0.582381 es=8/10
[2026-06-10 22:51:56] [representation][ae_width_only][cand_006_d1_w7] epoch=102 architecture=[7] train_loss=0.581982 val_loss=0.582418 candidate_best=0.582381 global_best=0.582381 es=9/10
[2026-06-10 22:52:02] [representation][ae_width_only][cand_006_d1_w7] epoch=103 architecture=[7] train_loss=0.581736 val_loss=0.582159 candidate_best=0.582159 global_best=0.582159 es=0/10
[2026-06-10 22:52:07] [representation][ae_width_only][cand_006_d1_w7] epoch=104 architecture=[7] train_loss=0.581599 val_loss=0.582274 candidate_best=0.582159 global_best=0.582159 es=1/10
[2026-06-10 22:52:16] [representation][ae_width_only][cand_006_d1_w7] epoch=105 architecture=[7] train_loss=0.581623 val_loss=0.582492 candidate_best=0.582159 global_best=0.582159 es=2/10
[2026-06-10 22:52:21] [representation][ae_width_only][cand_006_d1_w7] epoch=106 architecture=[7] train_loss=0.581867 val_loss=0.582226 candidate_best=0.582159 global_best=0.582159 es=3/10
[2026-06-10 22:52:27] [representation][ae_width_only][cand_006_d1_w7] epoch=107 architecture=[7] train_loss=0.581695 val_loss=0.582200 candidate_best=0.582159 global_best=0.582159 es=4/10
[2026-06-10 22:52:33] [representation][ae_width_only][cand_006_d1_w7] epoch=108 architecture=[7] train_loss=0.581553 val_loss=0.582250 candidate_best=0.582159 global_best=0.582159 es=5/10
[2026-06-10 22:52:38] [representation][ae_width_only][cand_006_d1_w7] epoch=109 architecture=[7] train_loss=0.581688 val_loss=0.582215 candidate_best=0.582159 global_best=0.582159 es=6/10
[2026-06-10 22:52:47] [representation][ae_width_only][cand_006_d1_w7] epoch=110 architecture=[7] train_loss=0.581609 val_loss=0.582154 candidate_best=0.582159 global_best=0.582159 es=7/10
[2026-06-10 22:52:52] [representation][ae_width_only][cand_006_d1_w7] epoch=111 architecture=[7] train_loss=0.581705 val_loss=0.582328 candidate_best=0.582159 global_best=0.582159 es=8/10
[2026-06-10 22:52:58] [representation][ae_width_only][cand_006_d1_w7] epoch=112 architecture=[7] train_loss=0.581699 val_loss=0.582495 candidate_best=0.582159 global_best=0.582159 es=9/10
[2026-06-10 22:53:04] [representation][ae_width_only][cand_006_d1_w7] epoch=113 architecture=[7] train_loss=0.581849 val_loss=0.582540 candidate_best=0.582159 global_best=0.582159 es=10/10
