task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
representation,ae_width_to_depth,81,cand_081_d2_w83,"[83, 83]",0.0029768333650194573,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_081_d2_w83/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_081_d2_w83/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,82,cand_082_d2_w84,"[84, 84]",0.002730284541499023,13,18,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_082_d2_w84/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_082_d2_w84/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,83,cand_083_d2_w85,"[85, 85]",0.0029142919026311494,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_083_d2_w85/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_083_d2_w85/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,84,cand_084_d2_w86,"[86, 86]",0.00264770078980812,11,16,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_084_d2_w86/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_084_d2_w86/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,85,cand_085_d2_w87,"[87, 87]",0.0025234938933638143,12,17,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_085_d2_w87/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_085_d2_w87/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,86,cand_086_d2_w88,"[88, 88]",0.002382301838546423,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_086_d2_w88/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_086_d2_w88/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,87,cand_087_d2_w89,"[89, 89]",0.002668899246984475,5,10,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_087_d2_w89/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_087_d2_w89/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,88,cand_088_d2_w90,"[90, 90]",0.002419409315809964,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_088_d2_w90/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_088_d2_w90/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,89,cand_089_d2_w91,"[91, 91]",0.002300031153517302,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_089_d2_w91/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_089_d2_w91/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,90,cand_090_d2_w92,"[92, 92]",0.0024149570097769368,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_090_d2_w92/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_090_d2_w92/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,91,cand_091_d2_w93,"[93, 93]",0.002336143557692476,5,10,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_091_d2_w93/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_091_d2_w93/checkpoint_last.pt,False,width,5,0
representation,ae_width_to_depth,92,cand_092_d2_w94,"[94, 94]",0.0023437099641430733,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_092_d2_w94/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_092_d2_w94/checkpoint_last.pt,False,width,6,0
representation,ae_width_to_depth,93,cand_093_d2_w95,"[95, 95]",0.0021983896974895186,11,16,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_093_d2_w95/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_093_d2_w95/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,94,cand_094_d2_w96,"[96, 96]",0.0020864004820107702,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_094_d2_w96/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_094_d2_w96/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,95,cand_095_d2_w97,"[97, 97]",0.0021351236235681538,5,10,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_095_d2_w97/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_095_d2_w97/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,96,cand_096_d2_w98,"[98, 98]",0.002123960263998779,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_096_d2_w98/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_096_d2_w98/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,97,cand_097_d2_w99,"[99, 99]",0.0020839798660603824,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_097_d2_w99/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_097_d2_w99/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,98,cand_098_d2_w100,"[100, 100]",0.002106218522587394,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_098_d2_w100/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_098_d2_w100/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,99,cand_099_d2_w101,"[101, 101]",0.0019467466866215522,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_099_d2_w101/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_099_d2_w101/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,100,cand_100_d2_w102,"[102, 102]",0.002105609211721648,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_100_d2_w102/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_100_d2_w102/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,101,cand_101_d2_w103,"[103, 103]",0.0019755917556685634,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_101_d2_w103/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_101_d2_w103/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,102,cand_102_d2_w104,"[104, 104]",0.00194582748441054,9,14,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_102_d2_w104/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_102_d2_w104/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,103,cand_103_d2_w105,"[105, 105]",0.0018621729647303794,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_103_d2_w105/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_103_d2_w105/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,104,cand_104_d2_w106,"[106, 106]",0.0017827618478306348,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_104_d2_w106/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_104_d2_w106/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,105,cand_105_d2_w107,"[107, 107]",0.0019155286067647902,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_105_d2_w107/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_105_d2_w107/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,106,cand_106_d2_w108,"[108, 108]",0.0016981374210447715,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_106_d2_w108/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_106_d2_w108/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,107,cand_107_d2_w109,"[109, 109]",0.0017389486496944288,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_107_d2_w109/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_107_d2_w109/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,108,cand_108_d2_w110,"[110, 110]",0.0018080355446137525,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_108_d2_w110/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_108_d2_w110/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,109,cand_109_d2_w111,"[111, 111]",0.001668846350996364,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_109_d2_w111/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_109_d2_w111/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,110,cand_110_d2_w112,"[112, 112]",0.001638678918878099,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_110_d2_w112/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_110_d2_w112/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,111,cand_111_d2_w113,"[113, 113]",0.0016894518292058802,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_111_d2_w113/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_111_d2_w113/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,112,cand_112_d2_w114,"[114, 114]",0.0016086941827236705,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_112_d2_w114/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_112_d2_w114/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,113,cand_113_d2_w115,"[115, 115]",0.0017489338940011975,2,7,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_113_d2_w115/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_113_d2_w115/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,114,cand_114_d2_w116,"[116, 116]",0.0015070060979604349,5,10,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_114_d2_w116/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_114_d2_w116/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,115,cand_115_d2_w117,"[117, 117]",0.0015434320205291534,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_115_d2_w117/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_115_d2_w117/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,116,cand_116_d2_w118,"[118, 118]",0.0014751283279298482,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_116_d2_w118/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_116_d2_w118/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,117,cand_117_d2_w119,"[119, 119]",0.0015838514655223913,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_117_d2_w119/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_117_d2_w119/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,118,cand_118_d2_w120,"[120, 120]",0.0015683449766697077,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_118_d2_w120/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_118_d2_w120/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,119,cand_119_d2_w121,"[121, 121]",0.001532893916635121,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_119_d2_w121/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_119_d2_w121/checkpoint_last.pt,False,width,5,0
representation,ae_width_to_depth,120,cand_120_d2_w122,"[122, 122]",0.001441950520510046,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_120_d2_w122/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_120_d2_w122/checkpoint_last.pt,False,width,6,0
representation,ae_width_to_depth,121,cand_121_d2_w123,"[123, 123]",0.001500049176396463,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_121_d2_w123/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_121_d2_w123/checkpoint_last.pt,False,width,7,0
representation,ae_width_to_depth,122,cand_122_d2_w124,"[124, 124]",0.0015230244983222825,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_122_d2_w124/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_122_d2_w124/checkpoint_last.pt,False,width,8,0
representation,ae_width_to_depth,123,cand_123_d2_w125,"[125, 125]",0.0014786511287564427,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_123_d2_w125/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_123_d2_w125/checkpoint_last.pt,False,width,9,0
representation,ae_width_to_depth,124,cand_124_d2_w126,"[126, 126]",0.0014488578491148611,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_124_d2_w126/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_124_d2_w126/checkpoint_last.pt,False,width,10,0
representation,ae_width_to_depth,125,cand_125_d2_w127,"[127, 127]",0.0016294247545172397,2,7,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_125_d2_w127/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_125_d2_w127/checkpoint_last.pt,False,width,11,0
representation,ae_width_to_depth,126,cand_126_d2_w128,"[128, 128]",0.001471319741590009,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_126_d2_w128/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_126_d2_w128/checkpoint_last.pt,False,width,12,0
representation,ae_width_to_depth,127,cand_127_d2_w129,"[129, 129]",0.0013094465229732725,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_127_d2_w129/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_127_d2_w129/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,128,cand_128_d2_w130,"[130, 130]",0.001431968785642045,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_128_d2_w130/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_128_d2_w130/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,129,cand_129_d2_w131,"[131, 131]",0.001527662031341043,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_129_d2_w131/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_129_d2_w131/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,130,cand_130_d2_w132,"[132, 132]",0.001484364467323387,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_130_d2_w132/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_130_d2_w132/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,131,cand_131_d2_w133,"[133, 133]",0.001271579842654459,11,16,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_131_d2_w133/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_131_d2_w133/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,132,cand_132_d2_w134,"[134, 134]",0.0013751281431812696,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_132_d2_w134/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_132_d2_w134/checkpoint_last.pt,False,width,5,0
representation,ae_width_to_depth,133,cand_133_d2_w135,"[135, 135]",0.0014112148908990243,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_133_d2_w135/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_133_d2_w135/checkpoint_last.pt,False,width,6,0
representation,ae_width_to_depth,134,cand_134_d2_w136,"[136, 136]",0.0013960999854317796,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_134_d2_w136/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_134_d2_w136/checkpoint_last.pt,False,width,7,0
representation,ae_width_to_depth,135,cand_135_d2_w137,"[137, 137]",0.001196996285161732,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_135_d2_w137/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_135_d2_w137/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,136,cand_136_d2_w138,"[138, 138]",0.0012088493969772908,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_136_d2_w138/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_136_d2_w138/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,137,cand_137_d2_w139,"[139, 139]",0.0013434892869973228,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_137_d2_w139/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_137_d2_w139/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,138,cand_138_d2_w140,"[140, 140]",0.0011830662243381496,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_138_d2_w140/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_138_d2_w140/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,139,cand_139_d2_w141,"[141, 141]",0.0014443457626729848,2,7,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_139_d2_w141/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_139_d2_w141/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,140,cand_140_d2_w142,"[142, 142]",0.0010687933872262142,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_140_d2_w142/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_140_d2_w142/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,141,cand_141_d2_w143,"[143, 143]",0.00115687637707808,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_141_d2_w143/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_141_d2_w143/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,142,cand_142_d2_w144,"[144, 144]",0.001154836171938275,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_142_d2_w144/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_142_d2_w144/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,143,cand_143_d2_w145,"[145, 145]",0.0010651939158609497,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_143_d2_w145/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_143_d2_w145/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,144,cand_144_d2_w146,"[146, 146]",0.0010965444374125936,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_144_d2_w146/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_144_d2_w146/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,145,cand_145_d2_w147,"[147, 147]",0.0011094782056571902,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_145_d2_w147/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_145_d2_w147/checkpoint_last.pt,False,width,5,0
representation,ae_width_to_depth,146,cand_146_d2_w148,"[148, 148]",0.0011307212056867843,6,11,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_146_d2_w148/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_146_d2_w148/checkpoint_last.pt,False,width,6,0
representation,ae_width_to_depth,147,cand_147_d2_w149,"[149, 149]",0.001167730587728626,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_147_d2_w149/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_147_d2_w149/checkpoint_last.pt,False,width,7,0
representation,ae_width_to_depth,148,cand_148_d2_w150,"[150, 150]",0.0011011279228133888,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_148_d2_w150/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_148_d2_w150/checkpoint_last.pt,False,width,8,0
representation,ae_width_to_depth,149,cand_149_d2_w151,"[151, 151]",0.0011196597730003233,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_149_d2_w151/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_149_d2_w151/checkpoint_last.pt,False,width,9,0
representation,ae_width_to_depth,150,cand_150_d2_w152,"[152, 152]",0.0011132889636564225,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_150_d2_w152/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_150_d2_w152/checkpoint_last.pt,False,width,10,0
representation,ae_width_to_depth,151,cand_151_d2_w153,"[153, 153]",0.0009382116915077772,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_151_d2_w153/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_151_d2_w153/checkpoint_last.pt,True,width,0,0
representation,ae_width_to_depth,152,cand_152_d2_w154,"[154, 154]",0.0010390392988134452,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_152_d2_w154/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_152_d2_w154/checkpoint_last.pt,False,width,1,0
representation,ae_width_to_depth,153,cand_153_d2_w155,"[155, 155]",0.0011038341144004394,2,7,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_153_d2_w155/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_153_d2_w155/checkpoint_last.pt,False,width,2,0
representation,ae_width_to_depth,154,cand_154_d2_w156,"[156, 156]",0.001043666171323671,5,10,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_154_d2_w156/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_154_d2_w156/checkpoint_last.pt,False,width,3,0
representation,ae_width_to_depth,155,cand_155_d2_w157,"[157, 157]",0.0009821691169069825,8,13,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_155_d2_w157/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_155_d2_w157/checkpoint_last.pt,False,width,4,0
representation,ae_width_to_depth,156,cand_156_d2_w158,"[158, 158]",0.0011297340142849823,2,7,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_156_d2_w158/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_156_d2_w158/checkpoint_last.pt,False,width,5,0
representation,ae_width_to_depth,157,cand_157_d2_w159,"[159, 159]",0.0010032912820492474,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_157_d2_w159/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_157_d2_w159/checkpoint_last.pt,False,width,6,0
representation,ae_width_to_depth,158,cand_158_d2_w160,"[160, 160]",0.0010895701832500122,3,8,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_158_d2_w160/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_158_d2_w160/checkpoint_last.pt,False,width,7,0
representation,ae_width_to_depth,159,cand_159_d2_w161,"[161, 161]",0.0010856541102213567,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_159_d2_w161/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_159_d2_w161/checkpoint_last.pt,False,width,8,0
representation,ae_width_to_depth,160,cand_160_d2_w162,"[162, 162]",0.0009304637142340743,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_160_d2_w162/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_160_d2_w162/checkpoint_last.pt,False,width,9,0
representation,ae_width_to_depth,161,cand_161_d2_w163,"[163, 163]",0.0009527354737196268,4,9,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_161_d2_w163/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_161_d2_w163/checkpoint_last.pt,False,width,10,0
representation,ae_width_to_depth,162,cand_162_d2_w164,"[164, 164]",0.0010006845883261265,7,12,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_162_d2_w164/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/representation/ae_width_to_depth/cand_162_d2_w164/checkpoint_last.pt,False,width,11,0
