[2026-05-16 18:01:54] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 18:02:33] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=16 train_loss=0.475732 val_loss=0.479750 best=0.479750 es=0/5
[2026-05-16 18:02:36] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=17 train_loss=0.475621 val_loss=0.479698 best=0.479750 es=1/5
[2026-05-16 18:02:38] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=18 train_loss=0.475436 val_loss=0.479485 best=0.479485 es=0/5
[2026-05-16 18:02:40] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=19 train_loss=0.475275 val_loss=0.479384 best=0.479384 es=0/5
[2026-05-16 18:02:43] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=20 train_loss=0.475254 val_loss=0.479253 best=0.479253 es=0/5
[2026-05-16 18:02:45] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=21 train_loss=0.475129 val_loss=0.479236 best=0.479253 es=1/5
[2026-05-16 18:02:48] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=22 train_loss=0.475127 val_loss=0.479251 best=0.479253 es=2/5
[2026-05-16 18:02:50] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=23 train_loss=0.474986 val_loss=0.479093 best=0.479093 es=0/5
[2026-05-16 18:02:52] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=24 train_loss=0.474916 val_loss=0.479022 best=0.479093 es=1/5
[2026-05-16 18:02:55] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=25 train_loss=0.474890 val_loss=0.478934 best=0.478934 es=0/5
[2026-05-16 18:02:57] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=26 train_loss=0.474912 val_loss=0.478961 best=0.478934 es=1/5
[2026-05-16 18:03:00] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=27 train_loss=0.474927 val_loss=0.478997 best=0.478934 es=2/5
[2026-05-16 18:03:02] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=28 train_loss=0.474837 val_loss=0.478884 best=0.478934 es=3/5
[2026-05-16 18:03:04] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=29 train_loss=0.474694 val_loss=0.478839 best=0.478934 es=4/5
[2026-05-16 18:03:07] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=30 train_loss=0.474686 val_loss=0.478777 best=0.478777 es=0/5
[2026-05-16 18:03:09] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=31 train_loss=0.474805 val_loss=0.478780 best=0.478777 es=1/5
[2026-05-16 18:03:11] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=32 train_loss=0.474702 val_loss=0.478765 best=0.478777 es=2/5
[2026-05-16 18:03:14] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=33 train_loss=0.474711 val_loss=0.478840 best=0.478777 es=3/5
[2026-05-16 18:03:16] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=34 train_loss=0.474639 val_loss=0.478735 best=0.478777 es=4/5
[2026-05-16 18:03:19] [autoencoding][ae_width_to_depth][cand_018_d2_w20] epoch=35 train_loss=0.474591 val_loss=0.478764 best=0.478777 es=5/5
