[2026-05-16 11:11:24] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:12:33] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=27 train_loss=0.456698 val_loss=0.457093 best=0.457178 es=2/5
[2026-05-16 11:12:35] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=28 train_loss=0.456732 val_loss=0.457111 best=0.457178 es=3/5
[2026-05-16 11:12:37] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=29 train_loss=0.456749 val_loss=0.457040 best=0.457040 es=0/5
[2026-05-16 11:12:40] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=30 train_loss=0.456748 val_loss=0.457004 best=0.457040 es=1/5
[2026-05-16 11:12:43] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=31 train_loss=0.456659 val_loss=0.456919 best=0.456919 es=0/5
[2026-05-16 11:12:45] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=32 train_loss=0.456625 val_loss=0.456908 best=0.456919 es=1/5
[2026-05-16 11:12:48] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=33 train_loss=0.456637 val_loss=0.456869 best=0.456919 es=2/5
[2026-05-16 11:12:50] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=34 train_loss=0.456461 val_loss=0.456694 best=0.456694 es=0/5
[2026-05-16 11:12:53] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=35 train_loss=0.456529 val_loss=0.456871 best=0.456694 es=1/5
[2026-05-16 11:12:55] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=36 train_loss=0.456561 val_loss=0.456841 best=0.456694 es=2/5
[2026-05-16 11:12:58] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=37 train_loss=0.456546 val_loss=0.456883 best=0.456694 es=3/5
[2026-05-16 11:13:00] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=38 train_loss=0.456496 val_loss=0.456741 best=0.456694 es=4/5
[2026-05-16 11:13:03] [representation][ae_width_to_depth][cand_019_d2_w21] epoch=39 train_loss=0.456312 val_loss=0.456737 best=0.456694 es=5/5
