[2026-05-30 07:06:43] Initialized ContinuousLogger for denoising_stl_from_ae_width_only (Mode: stl_from_ae_width_only)
[2026-05-30 07:06:43] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/stl_from_ae_width_only/cand_000_d1_w56/training_log.txt
[2026-05-30 07:06:43] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/stl_from_ae_width_only/cand_000_d1_w56/training_stats.csv
[2026-05-30 07:06:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=1 architecture=[56] train_loss=1.025893 val_loss=0.919446 candidate_best=0.919446 global_best=0.919446 es=0/10
[2026-05-30 07:13:00] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=69 architecture=[56] train_loss=0.044558 val_loss=0.042884 candidate_best=0.042884 global_best=0.042884 es=0/10
[2026-05-30 07:13:05] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=70 architecture=[56] train_loss=0.044182 val_loss=0.042727 candidate_best=0.042727 global_best=0.042727 es=0/10
[2026-05-30 07:13:11] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=71 architecture=[56] train_loss=0.044044 val_loss=0.042526 candidate_best=0.042526 global_best=0.042526 es=0/10
[2026-05-30 07:13:16] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=72 architecture=[56] train_loss=0.043809 val_loss=0.042293 candidate_best=0.042293 global_best=0.042293 es=0/10
[2026-05-30 07:13:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=73 architecture=[56] train_loss=0.043760 val_loss=0.042233 candidate_best=0.042293 global_best=0.042293 es=1/10
[2026-05-30 07:13:27] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=74 architecture=[56] train_loss=0.043752 val_loss=0.041987 candidate_best=0.041987 global_best=0.041987 es=0/10
[2026-05-30 07:13:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=75 architecture=[56] train_loss=0.044534 val_loss=0.041879 candidate_best=0.041879 global_best=0.041879 es=0/10
[2026-05-30 07:13:38] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=76 architecture=[56] train_loss=0.043317 val_loss=0.041693 candidate_best=0.041693 global_best=0.041693 es=0/10
[2026-05-30 07:13:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=77 architecture=[56] train_loss=0.043017 val_loss=0.041510 candidate_best=0.041510 global_best=0.041510 es=0/10
[2026-05-30 07:13:49] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=78 architecture=[56] train_loss=0.042749 val_loss=0.041332 candidate_best=0.041332 global_best=0.041332 es=0/10
[2026-05-30 07:13:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=79 architecture=[56] train_loss=0.042692 val_loss=0.041187 candidate_best=0.041187 global_best=0.041187 es=0/10
[2026-05-30 07:14:00] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=80 architecture=[56] train_loss=0.042491 val_loss=0.041070 candidate_best=0.041070 global_best=0.041070 es=0/10
[2026-05-30 07:14:05] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=81 architecture=[56] train_loss=0.042257 val_loss=0.040890 candidate_best=0.040890 global_best=0.040890 es=0/10
[2026-05-30 07:14:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=82 architecture=[56] train_loss=0.042147 val_loss=0.040765 candidate_best=0.040765 global_best=0.040765 es=0/10
[2026-05-30 07:14:16] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=83 architecture=[56] train_loss=0.042071 val_loss=0.040733 candidate_best=0.040765 global_best=0.040765 es=1/10
[2026-05-30 07:14:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=84 architecture=[56] train_loss=0.041840 val_loss=0.040430 candidate_best=0.040430 global_best=0.040430 es=0/10
[2026-05-30 07:14:27] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=85 architecture=[56] train_loss=0.042550 val_loss=0.040309 candidate_best=0.040309 global_best=0.040309 es=0/10
[2026-05-30 07:14:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=86 architecture=[56] train_loss=0.041574 val_loss=0.040164 candidate_best=0.040164 global_best=0.040164 es=0/10
[2026-05-30 07:14:38] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=87 architecture=[56] train_loss=0.041243 val_loss=0.040027 candidate_best=0.040027 global_best=0.040027 es=0/10
[2026-05-30 07:14:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=88 architecture=[56] train_loss=0.041273 val_loss=0.039932 candidate_best=0.040027 global_best=0.040027 es=1/10
[2026-05-30 07:14:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=89 architecture=[56] train_loss=0.041064 val_loss=0.039778 candidate_best=0.039778 global_best=0.039778 es=0/10
[2026-05-30 07:14:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=90 architecture=[56] train_loss=0.040903 val_loss=0.039619 candidate_best=0.039619 global_best=0.039619 es=0/10
[2026-05-30 07:14:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=91 architecture=[56] train_loss=0.040704 val_loss=0.039554 candidate_best=0.039619 global_best=0.039619 es=1/10
[2026-05-30 07:15:05] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=92 architecture=[56] train_loss=0.040633 val_loss=0.039396 candidate_best=0.039396 global_best=0.039396 es=0/10
[2026-05-30 07:15:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=93 architecture=[56] train_loss=0.040470 val_loss=0.039290 candidate_best=0.039290 global_best=0.039290 es=0/10
[2026-05-30 07:15:15] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=94 architecture=[56] train_loss=0.040341 val_loss=0.039115 candidate_best=0.039115 global_best=0.039115 es=0/10
[2026-05-30 07:15:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=95 architecture=[56] train_loss=0.040167 val_loss=0.038967 candidate_best=0.038967 global_best=0.038967 es=0/10
[2026-05-30 07:15:26] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=96 architecture=[56] train_loss=0.040108 val_loss=0.038857 candidate_best=0.038857 global_best=0.038857 es=0/10
[2026-05-30 07:15:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=97 architecture=[56] train_loss=0.039919 val_loss=0.038708 candidate_best=0.038708 global_best=0.038708 es=0/10
[2026-05-30 07:15:37] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=98 architecture=[56] train_loss=0.039604 val_loss=0.038570 candidate_best=0.038570 global_best=0.038570 es=0/10
[2026-05-30 07:15:42] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=99 architecture=[56] train_loss=0.039600 val_loss=0.038470 candidate_best=0.038570 global_best=0.038570 es=1/10
[2026-05-30 07:15:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=100 architecture=[56] train_loss=0.040160 val_loss=0.038376 candidate_best=0.038376 global_best=0.038376 es=0/10
[2026-05-30 07:15:53] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=101 architecture=[56] train_loss=0.039354 val_loss=0.038238 candidate_best=0.038238 global_best=0.038238 es=0/10
[2026-05-30 07:15:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=102 architecture=[56] train_loss=0.039356 val_loss=0.038138 candidate_best=0.038138 global_best=0.038138 es=0/10
[2026-05-30 07:16:04] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=103 architecture=[56] train_loss=0.039116 val_loss=0.038054 candidate_best=0.038138 global_best=0.038138 es=1/10
[2026-05-30 07:16:09] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=104 architecture=[56] train_loss=0.039094 val_loss=0.037917 candidate_best=0.037917 global_best=0.037917 es=0/10
[2026-05-30 07:16:15] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=105 architecture=[56] train_loss=0.039728 val_loss=0.037785 candidate_best=0.037785 global_best=0.037785 es=0/10
[2026-05-30 07:16:20] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=106 architecture=[56] train_loss=0.038666 val_loss=0.037660 candidate_best=0.037660 global_best=0.037660 es=0/10
[2026-05-30 07:16:26] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=107 architecture=[56] train_loss=0.038684 val_loss=0.037531 candidate_best=0.037531 global_best=0.037531 es=0/10
[2026-05-30 07:16:31] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=108 architecture=[56] train_loss=0.038371 val_loss=0.037411 candidate_best=0.037411 global_best=0.037411 es=0/10
[2026-05-30 07:16:37] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=109 architecture=[56] train_loss=0.038325 val_loss=0.037344 candidate_best=0.037411 global_best=0.037411 es=1/10
[2026-05-30 07:16:42] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=110 architecture=[56] train_loss=0.038145 val_loss=0.037228 candidate_best=0.037228 global_best=0.037228 es=0/10
[2026-05-30 07:16:47] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=111 architecture=[56] train_loss=0.038203 val_loss=0.037081 candidate_best=0.037081 global_best=0.037081 es=0/10
[2026-05-30 07:16:53] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=112 architecture=[56] train_loss=0.037940 val_loss=0.036963 candidate_best=0.036963 global_best=0.036963 es=0/10
[2026-05-30 07:16:58] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=113 architecture=[56] train_loss=0.037855 val_loss=0.036885 candidate_best=0.036963 global_best=0.036963 es=1/10
[2026-05-30 07:17:04] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=114 architecture=[56] train_loss=0.037698 val_loss=0.036768 candidate_best=0.036768 global_best=0.036768 es=0/10
[2026-05-30 07:17:09] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=115 architecture=[56] train_loss=0.038620 val_loss=0.036824 candidate_best=0.036768 global_best=0.036768 es=1/10
[2026-05-30 07:17:14] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=116 architecture=[56] train_loss=0.037651 val_loss=0.036530 candidate_best=0.036530 global_best=0.036530 es=0/10
[2026-05-30 07:17:20] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=117 architecture=[56] train_loss=0.037499 val_loss=0.036482 candidate_best=0.036530 global_best=0.036530 es=1/10
[2026-05-30 07:17:25] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=118 architecture=[56] train_loss=0.037418 val_loss=0.036333 candidate_best=0.036333 global_best=0.036333 es=0/10
[2026-05-30 07:17:31] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=119 architecture=[56] train_loss=0.037372 val_loss=0.036195 candidate_best=0.036195 global_best=0.036195 es=0/10
[2026-05-30 07:17:36] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=120 architecture=[56] train_loss=0.037092 val_loss=0.036151 candidate_best=0.036195 global_best=0.036195 es=1/10
[2026-05-30 07:17:41] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=121 architecture=[56] train_loss=0.036896 val_loss=0.035969 candidate_best=0.035969 global_best=0.035969 es=0/10
[2026-05-30 07:17:47] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=122 architecture=[56] train_loss=0.036719 val_loss=0.035881 candidate_best=0.035969 global_best=0.035969 es=1/10
[2026-05-30 07:17:52] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=123 architecture=[56] train_loss=0.036705 val_loss=0.035763 candidate_best=0.035763 global_best=0.035763 es=0/10
[2026-05-30 07:17:58] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=124 architecture=[56] train_loss=0.036670 val_loss=0.035656 candidate_best=0.035656 global_best=0.035656 es=0/10
[2026-05-30 07:18:03] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=125 architecture=[56] train_loss=0.036440 val_loss=0.035578 candidate_best=0.035656 global_best=0.035656 es=1/10
[2026-05-30 07:18:08] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=126 architecture=[56] train_loss=0.036541 val_loss=0.035467 candidate_best=0.035467 global_best=0.035467 es=0/10
[2026-05-30 07:18:14] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=127 architecture=[56] train_loss=0.037480 val_loss=0.036149 candidate_best=0.035467 global_best=0.035467 es=1/10
[2026-05-30 07:18:19] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=128 architecture=[56] train_loss=0.036917 val_loss=0.035715 candidate_best=0.035467 global_best=0.035467 es=2/10
[2026-05-30 07:18:25] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=129 architecture=[56] train_loss=0.036355 val_loss=0.035357 candidate_best=0.035357 global_best=0.035357 es=0/10
[2026-05-30 07:18:30] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=130 architecture=[56] train_loss=0.036072 val_loss=0.035160 candidate_best=0.035160 global_best=0.035160 es=0/10
[2026-05-30 07:18:35] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=131 architecture=[56] train_loss=0.035841 val_loss=0.035037 candidate_best=0.035037 global_best=0.035037 es=0/10
[2026-05-30 07:18:41] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=132 architecture=[56] train_loss=0.035681 val_loss=0.034942 candidate_best=0.035037 global_best=0.035037 es=1/10
