task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
autoencoding,ae_width_to_depth,147,cand_147_d2_w149,"[149, 149]",0.0010561724354108681,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_147_d2_w149/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_147_d2_w149/checkpoint_last.pt,False,width,8,0
autoencoding,ae_width_to_depth,148,cand_148_d2_w150,"[150, 150]",0.0010454467295010485,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_148_d2_w150/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_148_d2_w150/checkpoint_last.pt,False,width,9,0
autoencoding,ae_width_to_depth,149,cand_149_d2_w151,"[151, 151]",0.0009844919394256775,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_149_d2_w151/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_149_d2_w151/checkpoint_last.pt,False,width,10,0
autoencoding,ae_width_to_depth,150,cand_150_d2_w152,"[152, 152]",0.0010573956859623046,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_150_d2_w152/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_150_d2_w152/checkpoint_last.pt,False,width,11,0
autoencoding,ae_width_to_depth,151,cand_151_d2_w153,"[153, 153]",0.000905187146497162,9,14,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_151_d2_w153/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_151_d2_w153/checkpoint_last.pt,False,width,12,0
autoencoding,ae_width_to_depth,152,cand_152_d2_w154,"[154, 154]",0.0008527666432242256,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_152_d2_w154/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_152_d2_w154/checkpoint_last.pt,True,width,0,0
autoencoding,ae_width_to_depth,153,cand_153_d2_w155,"[155, 155]",0.000965356178551395,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_153_d2_w155/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_153_d2_w155/checkpoint_last.pt,False,width,1,0
autoencoding,ae_width_to_depth,154,cand_154_d2_w156,"[156, 156]",0.0009108603334995548,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_154_d2_w156/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_154_d2_w156/checkpoint_last.pt,False,width,2,0
autoencoding,ae_width_to_depth,155,cand_155_d2_w157,"[157, 157]",0.0009321945343103337,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_155_d2_w157/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_155_d2_w157/checkpoint_last.pt,False,width,3,0
autoencoding,ae_width_to_depth,156,cand_156_d2_w158,"[158, 158]",0.000959693342415142,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_156_d2_w158/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_156_d2_w158/checkpoint_last.pt,False,width,4,0
autoencoding,ae_width_to_depth,157,cand_157_d2_w159,"[159, 159]",0.0009792289189468476,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_157_d2_w159/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_157_d2_w159/checkpoint_last.pt,False,width,5,0
autoencoding,ae_width_to_depth,158,cand_158_d2_w160,"[160, 160]",0.000969486351108424,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_158_d2_w160/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_158_d2_w160/checkpoint_last.pt,False,width,6,0
autoencoding,ae_width_to_depth,159,cand_159_d2_w161,"[161, 161]",0.0009776479997710772,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_159_d2_w161/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_159_d2_w161/checkpoint_last.pt,False,width,7,0
autoencoding,ae_width_to_depth,160,cand_160_d2_w162,"[162, 162]",0.0009274919859320931,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_160_d2_w162/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_160_d2_w162/checkpoint_last.pt,False,width,8,0
autoencoding,ae_width_to_depth,161,cand_161_d2_w163,"[163, 163]",0.0009889493890348994,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_161_d2_w163/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_161_d2_w163/checkpoint_last.pt,False,width,9,0
autoencoding,ae_width_to_depth,162,cand_162_d2_w164,"[164, 164]",0.0010555144968988242,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_162_d2_w164/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_162_d2_w164/checkpoint_last.pt,False,width,10,0
autoencoding,ae_width_to_depth,163,cand_163_d2_w165,"[165, 165]",0.0009244901481398637,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_163_d2_w165/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_163_d2_w165/checkpoint_last.pt,False,width,11,0
autoencoding,ae_width_to_depth,164,cand_164_d2_w166,"[166, 166]",0.0008827388414959803,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_164_d2_w166/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_164_d2_w166/checkpoint_last.pt,False,width,12,0
autoencoding,ae_width_to_depth,165,cand_165_d2_w167,"[167, 167]",0.0009700183384269137,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_165_d2_w167/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_165_d2_w167/checkpoint_last.pt,False,width,13,0
autoencoding,ae_width_to_depth,166,cand_166_d2_w168,"[168, 168]",0.0009571381179042629,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_166_d2_w168/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_166_d2_w168/checkpoint_last.pt,False,width,14,0
autoencoding,ae_width_to_depth,167,cand_167_d2_w169,"[169, 169]",0.0008606310194517626,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_167_d2_w169/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_167_d2_w169/checkpoint_last.pt,False,width,15,0
autoencoding,ae_width_to_depth,168,cand_168_d2_w170,"[170, 170]",0.000837740886676292,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_168_d2_w170/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_168_d2_w170/checkpoint_last.pt,False,width,16,0
autoencoding,ae_width_to_depth,169,cand_169_d2_w171,"[171, 171]",0.0008333617786207422,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_169_d2_w171/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_169_d2_w171/checkpoint_last.pt,False,width,17,0
autoencoding,ae_width_to_depth,170,cand_170_d2_w172,"[172, 172]",0.0008899556014661849,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_170_d2_w172/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_170_d2_w172/checkpoint_last.pt,False,width,18,0
autoencoding,ae_width_to_depth,171,cand_171_d2_w173,"[173, 173]",0.0007768343966429101,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_171_d2_w173/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_171_d2_w173/checkpoint_last.pt,False,width,19,0
autoencoding,ae_width_to_depth,172,cand_172_d2_w174,"[174, 174]",0.0008428438886809831,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_172_d2_w174/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_172_d2_w174/checkpoint_last.pt,False,width,20,0
autoencoding,ae_width_to_depth,173,cand_173_d2_w175,"[175, 175]",0.0008967229386268019,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_173_d2_w175/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_173_d2_w175/checkpoint_last.pt,False,width,21,0
autoencoding,ae_width_to_depth,174,cand_174_d2_w176,"[176, 176]",0.0008000654661478469,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_174_d2_w176/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_174_d2_w176/checkpoint_last.pt,False,width,22,0
autoencoding,ae_width_to_depth,175,cand_175_d2_w177,"[177, 177]",0.0008146828637725016,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_175_d2_w177/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_175_d2_w177/checkpoint_last.pt,False,width,23,0
autoencoding,ae_width_to_depth,176,cand_176_d2_w178,"[178, 178]",0.0007222246245808762,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_176_d2_w178/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_176_d2_w178/checkpoint_last.pt,True,width,0,0
autoencoding,ae_width_to_depth,177,cand_177_d2_w179,"[179, 179]",0.0007228941478420523,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_177_d2_w179/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_177_d2_w179/checkpoint_last.pt,False,width,1,0
autoencoding,ae_width_to_depth,178,cand_178_d2_w180,"[180, 180]",0.0007439964898369747,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_178_d2_w180/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_178_d2_w180/checkpoint_last.pt,False,width,2,0
autoencoding,ae_width_to_depth,179,cand_179_d2_w181,"[181, 181]",0.0006827244968093987,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_179_d2_w181/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_179_d2_w181/checkpoint_last.pt,False,width,3,0
autoencoding,ae_width_to_depth,180,cand_180_d2_w182,"[182, 182]",0.0008060983922465489,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_180_d2_w182/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_180_d2_w182/checkpoint_last.pt,False,width,4,0
autoencoding,ae_width_to_depth,181,cand_181_d2_w183,"[183, 183]",0.0007869051280079204,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_181_d2_w183/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_181_d2_w183/checkpoint_last.pt,False,width,5,0
autoencoding,ae_width_to_depth,182,cand_182_d2_w184,"[184, 184]",0.0007903765516999983,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_182_d2_w184/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_182_d2_w184/checkpoint_last.pt,False,width,6,0
autoencoding,ae_width_to_depth,183,cand_183_d2_w185,"[185, 185]",0.0006975599911138895,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_183_d2_w185/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_183_d2_w185/checkpoint_last.pt,False,width,7,0
autoencoding,ae_width_to_depth,184,cand_184_d2_w186,"[186, 186]",0.0006773426053188852,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_184_d2_w186/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_184_d2_w186/checkpoint_last.pt,False,width,8,0
autoencoding,ae_width_to_depth,185,cand_185_d2_w187,"[187, 187]",0.0006754260174929855,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_185_d2_w187/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_185_d2_w187/checkpoint_last.pt,False,width,9,0
autoencoding,ae_width_to_depth,186,cand_186_d2_w188,"[188, 188]",0.0006772554550509442,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_186_d2_w188/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_186_d2_w188/checkpoint_last.pt,False,width,10,0
autoencoding,ae_width_to_depth,187,cand_187_d2_w189,"[189, 189]",0.0006818667749642717,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_187_d2_w189/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_187_d2_w189/checkpoint_last.pt,False,width,11,0
autoencoding,ae_width_to_depth,188,cand_188_d2_w190,"[190, 190]",0.0007142561399159002,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_188_d2_w190/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_188_d2_w190/checkpoint_last.pt,False,width,12,0
autoencoding,ae_width_to_depth,189,cand_189_d2_w191,"[191, 191]",0.000778346669912512,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_189_d2_w191/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_189_d2_w191/checkpoint_last.pt,False,width,13,0
autoencoding,ae_width_to_depth,190,cand_190_d2_w192,"[192, 192]",0.0007167335912516156,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_190_d2_w192/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_190_d2_w192/checkpoint_last.pt,False,width,14,0
autoencoding,ae_width_to_depth,191,cand_191_d2_w193,"[193, 193]",0.0006371578335867513,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_191_d2_w193/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_191_d2_w193/checkpoint_last.pt,False,width,15,0
autoencoding,ae_width_to_depth,192,cand_192_d2_w194,"[194, 194]",0.0006865042822488764,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_192_d2_w194/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_192_d2_w194/checkpoint_last.pt,False,width,16,0
autoencoding,ae_width_to_depth,193,cand_193_d2_w195,"[195, 195]",0.0007691611379440584,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_193_d2_w195/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_193_d2_w195/checkpoint_last.pt,False,width,17,0
autoencoding,ae_width_to_depth,194,cand_194_d2_w196,"[196, 196]",0.0006314675285529261,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_194_d2_w196/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_194_d2_w196/checkpoint_last.pt,False,width,18,0
autoencoding,ae_width_to_depth,195,cand_195_d2_w197,"[197, 197]",0.0007221459926190542,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_195_d2_w197/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_195_d2_w197/checkpoint_last.pt,False,width,19,0
autoencoding,ae_width_to_depth,196,cand_196_d2_w198,"[198, 198]",0.0006583608202790845,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_196_d2_w198/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_196_d2_w198/checkpoint_last.pt,False,width,20,0
autoencoding,ae_width_to_depth,197,cand_197_d2_w199,"[199, 199]",0.0007203424427051463,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_197_d2_w199/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_197_d2_w199/checkpoint_last.pt,False,width,21,0
autoencoding,ae_width_to_depth,198,cand_198_d2_w200,"[200, 200]",0.0006961997641390412,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_198_d2_w200/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_198_d2_w200/checkpoint_last.pt,False,width,22,0
autoencoding,ae_width_to_depth,199,cand_199_d2_w201,"[201, 201]",0.0007270478924790447,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_199_d2_w201/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_199_d2_w201/checkpoint_last.pt,False,width,23,0
autoencoding,ae_width_to_depth,200,cand_200_d2_w202,"[202, 202]",0.0006723109163486631,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_200_d2_w202/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_200_d2_w202/checkpoint_last.pt,False,width,24,0
autoencoding,ae_width_to_depth,201,cand_201_d2_w203,"[203, 203]",0.0006431360066338369,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_201_d2_w203/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_201_d2_w203/checkpoint_last.pt,False,width,25,0
autoencoding,ae_width_to_depth,202,cand_202_d2_w204,"[204, 204]",0.0006632208896610479,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_202_d2_w204/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_202_d2_w204/checkpoint_last.pt,False,width,26,0
autoencoding,ae_width_to_depth,203,cand_203_d2_w205,"[205, 205]",0.0007542162526582866,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_203_d2_w205/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_203_d2_w205/checkpoint_last.pt,False,width,27,0
autoencoding,ae_width_to_depth,204,cand_204_d2_w206,"[206, 206]",0.0005800626252532417,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_204_d2_w206/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_204_d2_w206/checkpoint_last.pt,True,width,0,0
autoencoding,ae_width_to_depth,205,cand_205_d2_w207,"[207, 207]",0.0006214944608718564,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_205_d2_w207/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_205_d2_w207/checkpoint_last.pt,False,width,1,0
autoencoding,ae_width_to_depth,206,cand_206_d2_w208,"[208, 208]",0.0007011258995908279,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_206_d2_w208/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_206_d2_w208/checkpoint_last.pt,False,width,2,0
autoencoding,ae_width_to_depth,207,cand_207_d2_w209,"[209, 209]",0.0007168323772140423,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_207_d2_w209/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_207_d2_w209/checkpoint_last.pt,False,width,3,0
autoencoding,ae_width_to_depth,208,cand_208_d2_w210,"[210, 210]",0.0006021918739140317,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_208_d2_w210/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_208_d2_w210/checkpoint_last.pt,False,width,4,0
autoencoding,ae_width_to_depth,209,cand_209_d2_w211,"[211, 211]",0.0006384806066282428,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_209_d2_w211/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_209_d2_w211/checkpoint_last.pt,False,width,5,0
autoencoding,ae_width_to_depth,210,cand_210_d2_w212,"[212, 212]",0.0006483602826715573,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_210_d2_w212/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_210_d2_w212/checkpoint_last.pt,False,width,6,0
autoencoding,ae_width_to_depth,211,cand_211_d2_w213,"[213, 213]",0.0006512761186993871,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_211_d2_w213/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_211_d2_w213/checkpoint_last.pt,False,width,7,0
autoencoding,ae_width_to_depth,212,cand_212_d2_w214,"[214, 214]",0.0005428107668126664,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_212_d2_w214/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_212_d2_w214/checkpoint_last.pt,False,width,8,0
autoencoding,ae_width_to_depth,213,cand_213_d2_w215,"[215, 215]",0.0006255699453042424,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_213_d2_w215/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_213_d2_w215/checkpoint_last.pt,False,width,9,0
autoencoding,ae_width_to_depth,214,cand_214_d2_w216,"[216, 216]",0.0006385665602945065,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_214_d2_w216/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_214_d2_w216/checkpoint_last.pt,False,width,10,0
autoencoding,ae_width_to_depth,215,cand_215_d2_w217,"[217, 217]",0.0006119658074546121,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_215_d2_w217/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_215_d2_w217/checkpoint_last.pt,False,width,11,0
autoencoding,ae_width_to_depth,216,cand_216_d2_w218,"[218, 218]",0.0004974101199207536,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_216_d2_w218/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_216_d2_w218/checkpoint_last.pt,False,width,12,0
autoencoding,ae_width_to_depth,217,cand_217_d2_w219,"[219, 219]",0.0006696025213941169,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_217_d2_w219/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_217_d2_w219/checkpoint_last.pt,False,width,13,0
autoencoding,ae_width_to_depth,218,cand_218_d2_w220,"[220, 220]",0.0006811271056760749,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_218_d2_w220/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_218_d2_w220/checkpoint_last.pt,False,width,14,0
autoencoding,ae_width_to_depth,219,cand_219_d2_w221,"[221, 221]",0.0005699604954370645,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_219_d2_w221/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_219_d2_w221/checkpoint_last.pt,False,width,15,0
autoencoding,ae_width_to_depth,220,cand_220_d2_w222,"[222, 222]",0.0006227779834570054,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_220_d2_w222/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_220_d2_w222/checkpoint_last.pt,False,width,16,0
autoencoding,ae_width_to_depth,221,cand_221_d2_w223,"[223, 223]",0.0006971329367006107,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_221_d2_w223/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_221_d2_w223/checkpoint_last.pt,False,width,17,0
autoencoding,ae_width_to_depth,222,cand_222_d2_w224,"[224, 224]",0.0006662785214613639,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_222_d2_w224/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_222_d2_w224/checkpoint_last.pt,False,width,18,0
autoencoding,ae_width_to_depth,223,cand_223_d2_w225,"[225, 225]",0.0005339153252678637,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_223_d2_w225/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_223_d2_w225/checkpoint_last.pt,False,width,19,0
