[2026-05-23 02:22:29] Initialized ContinuousLogger for generation_ae_alt_width (Mode: ae_alt_width)
[2026-05-23 02:22:29] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_alt_width/cand_030_d1_w31/training_log.txt
[2026-05-23 02:22:29] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_alt_width/cand_030_d1_w31/training_stats.csv
[2026-05-23 02:22:29] [CANDIDATE] task=generation phase=ae_alt_width index=30 search_phase=width architecture=[31]
[2026-05-23 02:22:33] [generation][ae_alt_width][cand_030_d1_w31] epoch=1 architecture=[31] train_loss=0.441710 val_loss=0.443895 candidate_best=0.443895 global_best=0.443895 es=0/5
[2026-05-23 02:25:17] [generation][ae_alt_width][cand_030_d1_w31] epoch=47 architecture=[31] train_loss=0.424171 val_loss=0.427994 candidate_best=0.428090 global_best=0.428090 es=1/5
[2026-05-23 02:25:21] [generation][ae_alt_width][cand_030_d1_w31] epoch=48 architecture=[31] train_loss=0.424081 val_loss=0.427899 candidate_best=0.427899 global_best=0.427899 es=0/5
[2026-05-23 02:25:25] [generation][ae_alt_width][cand_030_d1_w31] epoch=49 architecture=[31] train_loss=0.423982 val_loss=0.427838 candidate_best=0.427899 global_best=0.427899 es=1/5
[2026-05-23 02:25:28] [generation][ae_alt_width][cand_030_d1_w31] epoch=50 architecture=[31] train_loss=0.423919 val_loss=0.427813 candidate_best=0.427899 global_best=0.427899 es=2/5
[2026-05-23 02:25:32] [generation][ae_alt_width][cand_030_d1_w31] epoch=51 architecture=[31] train_loss=0.423863 val_loss=0.427701 candidate_best=0.427701 global_best=0.427701 es=0/5
[2026-05-23 02:25:35] [generation][ae_alt_width][cand_030_d1_w31] epoch=52 architecture=[31] train_loss=0.423765 val_loss=0.427620 candidate_best=0.427701 global_best=0.427701 es=1/5
[2026-05-23 02:25:39] [generation][ae_alt_width][cand_030_d1_w31] epoch=53 architecture=[31] train_loss=0.423663 val_loss=0.427554 candidate_best=0.427554 global_best=0.427554 es=0/5
[2026-05-23 02:25:42] [generation][ae_alt_width][cand_030_d1_w31] epoch=54 architecture=[31] train_loss=0.423601 val_loss=0.427494 candidate_best=0.427554 global_best=0.427554 es=1/5
[2026-05-23 02:25:46] [generation][ae_alt_width][cand_030_d1_w31] epoch=55 architecture=[31] train_loss=0.423544 val_loss=0.427412 candidate_best=0.427412 global_best=0.427412 es=0/5
[2026-05-23 02:25:50] [generation][ae_alt_width][cand_030_d1_w31] epoch=56 architecture=[31] train_loss=0.423485 val_loss=0.427406 candidate_best=0.427412 global_best=0.427412 es=1/5
[2026-05-23 02:25:53] [generation][ae_alt_width][cand_030_d1_w31] epoch=57 architecture=[31] train_loss=0.423421 val_loss=0.427315 candidate_best=0.427412 global_best=0.427412 es=2/5
[2026-05-23 02:25:57] [generation][ae_alt_width][cand_030_d1_w31] epoch=58 architecture=[31] train_loss=0.423355 val_loss=0.427245 candidate_best=0.427245 global_best=0.427245 es=0/5
[2026-05-23 02:26:00] [generation][ae_alt_width][cand_030_d1_w31] epoch=59 architecture=[31] train_loss=0.423293 val_loss=0.427198 candidate_best=0.427245 global_best=0.427245 es=1/5
[2026-05-23 02:26:04] [generation][ae_alt_width][cand_030_d1_w31] epoch=60 architecture=[31] train_loss=0.423226 val_loss=0.427161 candidate_best=0.427245 global_best=0.427245 es=2/5
[2026-05-23 02:26:07] [generation][ae_alt_width][cand_030_d1_w31] epoch=61 architecture=[31] train_loss=0.423193 val_loss=0.427132 candidate_best=0.427132 global_best=0.427132 es=0/5
[2026-05-23 02:26:11] [generation][ae_alt_width][cand_030_d1_w31] epoch=62 architecture=[31] train_loss=0.423145 val_loss=0.427080 candidate_best=0.427132 global_best=0.427132 es=1/5
[2026-05-23 02:26:15] [generation][ae_alt_width][cand_030_d1_w31] epoch=63 architecture=[31] train_loss=0.423102 val_loss=0.427012 candidate_best=0.427012 global_best=0.427012 es=0/5
[2026-05-23 02:26:18] [generation][ae_alt_width][cand_030_d1_w31] epoch=64 architecture=[31] train_loss=0.423046 val_loss=0.426999 candidate_best=0.427012 global_best=0.427012 es=1/5
[2026-05-23 02:26:22] [generation][ae_alt_width][cand_030_d1_w31] epoch=65 architecture=[31] train_loss=0.423013 val_loss=0.426944 candidate_best=0.427012 global_best=0.427012 es=2/5
[2026-05-23 02:26:25] [generation][ae_alt_width][cand_030_d1_w31] epoch=66 architecture=[31] train_loss=0.422951 val_loss=0.426921 candidate_best=0.427012 global_best=0.427012 es=3/5
[2026-05-23 02:26:29] [generation][ae_alt_width][cand_030_d1_w31] epoch=67 architecture=[31] train_loss=0.422951 val_loss=0.426918 candidate_best=0.427012 global_best=0.427012 es=4/5
[2026-05-23 02:26:32] [generation][ae_alt_width][cand_030_d1_w31] epoch=68 architecture=[31] train_loss=0.422923 val_loss=0.426874 candidate_best=0.426874 global_best=0.426874 es=0/5
[2026-05-23 02:26:36] [generation][ae_alt_width][cand_030_d1_w31] epoch=69 architecture=[31] train_loss=0.422883 val_loss=0.426874 candidate_best=0.426874 global_best=0.426874 es=1/5
[2026-05-23 02:26:39] [generation][ae_alt_width][cand_030_d1_w31] epoch=70 architecture=[31] train_loss=0.422853 val_loss=0.426835 candidate_best=0.426874 global_best=0.426874 es=2/5
[2026-05-23 02:26:43] [generation][ae_alt_width][cand_030_d1_w31] epoch=71 architecture=[31] train_loss=0.422828 val_loss=0.426846 candidate_best=0.426874 global_best=0.426874 es=3/5
[2026-05-23 02:26:47] [generation][ae_alt_width][cand_030_d1_w31] epoch=72 architecture=[31] train_loss=0.422813 val_loss=0.426854 candidate_best=0.426874 global_best=0.426874 es=4/5
[2026-05-23 02:26:50] [generation][ae_alt_width][cand_030_d1_w31] epoch=73 architecture=[31] train_loss=0.422801 val_loss=0.426786 candidate_best=0.426874 global_best=0.426874 es=5/5
