[2026-05-20 11:54:03] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:54:03] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_018_d1_w19/training_log.txt
[2026-05-20 11:54:03] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_018_d1_w19/training_stats.csv
[2026-05-20 11:54:03] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=18 search_phase=width architecture=[19]
[2026-05-20 11:54:31] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=12 architecture=[19] train_loss=0.494002 val_loss=0.500098 best=0.500098 es=0/5
[2026-05-20 11:54:33] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=13 architecture=[19] train_loss=0.493469 val_loss=0.499676 best=0.499676 es=0/5
[2026-05-20 11:54:35] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=14 architecture=[19] train_loss=0.493065 val_loss=0.499280 best=0.499280 es=0/5
[2026-05-20 11:54:38] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=15 architecture=[19] train_loss=0.492712 val_loss=0.498974 best=0.498974 es=0/5
[2026-05-20 11:54:40] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=16 architecture=[19] train_loss=0.492447 val_loss=0.498728 best=0.498728 es=0/5
[2026-05-20 11:54:42] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=17 architecture=[19] train_loss=0.492232 val_loss=0.498549 best=0.498549 es=0/5
[2026-05-20 11:54:45] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=18 architecture=[19] train_loss=0.492051 val_loss=0.498407 best=0.498407 es=0/5
[2026-05-20 11:54:47] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=19 architecture=[19] train_loss=0.491919 val_loss=0.498291 best=0.498291 es=0/5
[2026-05-20 11:54:49] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=20 architecture=[19] train_loss=0.491812 val_loss=0.498188 best=0.498188 es=0/5
[2026-05-20 11:54:52] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=21 architecture=[19] train_loss=0.491734 val_loss=0.498099 best=0.498188 es=1/5
[2026-05-20 11:54:54] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=22 architecture=[19] train_loss=0.491688 val_loss=0.498045 best=0.498045 es=0/5
[2026-05-20 11:54:56] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=23 architecture=[19] train_loss=0.491625 val_loss=0.498006 best=0.498045 es=1/5
[2026-05-20 11:54:59] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=24 architecture=[19] train_loss=0.491592 val_loss=0.497958 best=0.498045 es=2/5
[2026-05-20 11:55:01] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=25 architecture=[19] train_loss=0.491544 val_loss=0.497876 best=0.497876 es=0/5
[2026-05-20 11:55:03] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=26 architecture=[19] train_loss=0.491501 val_loss=0.497863 best=0.497876 es=1/5
[2026-05-20 11:55:05] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=27 architecture=[19] train_loss=0.491466 val_loss=0.497831 best=0.497876 es=2/5
[2026-05-20 11:55:08] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=28 architecture=[19] train_loss=0.491428 val_loss=0.497818 best=0.497876 es=3/5
[2026-05-20 11:55:10] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=29 architecture=[19] train_loss=0.491403 val_loss=0.497775 best=0.497775 es=0/5
[2026-05-20 11:55:13] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=30 architecture=[19] train_loss=0.491368 val_loss=0.497752 best=0.497775 es=1/5
[2026-05-20 11:55:15] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=31 architecture=[19] train_loss=0.491343 val_loss=0.497733 best=0.497775 es=2/5
[2026-05-20 11:55:17] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=32 architecture=[19] train_loss=0.491328 val_loss=0.497737 best=0.497775 es=3/5
[2026-05-20 11:55:20] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=33 architecture=[19] train_loss=0.491350 val_loss=0.497761 best=0.497775 es=4/5
[2026-05-20 11:55:22] [autoencoding][ae_width_to_depth][cand_018_d1_w19] epoch=34 architecture=[19] train_loss=0.491287 val_loss=0.497755 best=0.497775 es=5/5
