[2026-05-16 11:16:02] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:16:49] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=19 train_loss=0.402104 val_loss=0.401915 best=0.401915 es=0/5
[2026-05-16 11:16:52] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=20 train_loss=0.401444 val_loss=0.401522 best=0.401522 es=0/5
[2026-05-16 11:16:54] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=21 train_loss=0.401097 val_loss=0.401075 best=0.401075 es=0/5
[2026-05-16 11:16:57] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=22 train_loss=0.400763 val_loss=0.400850 best=0.400850 es=0/5
[2026-05-16 11:17:00] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=23 train_loss=0.400395 val_loss=0.400684 best=0.400684 es=0/5
[2026-05-16 11:17:02] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=24 train_loss=0.400285 val_loss=0.400365 best=0.400365 es=0/5
[2026-05-16 11:17:04] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=25 train_loss=0.400026 val_loss=0.400232 best=0.400232 es=0/5
[2026-05-16 11:17:07] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=26 train_loss=0.399842 val_loss=0.400065 best=0.400065 es=0/5
[2026-05-16 11:17:09] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=27 train_loss=0.399728 val_loss=0.399959 best=0.399959 es=0/5
[2026-05-16 11:17:12] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=28 train_loss=0.399774 val_loss=0.400046 best=0.399959 es=1/5
[2026-05-16 11:17:15] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=29 train_loss=0.399722 val_loss=0.399989 best=0.399959 es=2/5
[2026-05-16 11:17:17] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=30 train_loss=0.399766 val_loss=0.400109 best=0.399959 es=3/5
[2026-05-16 11:17:20] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=31 train_loss=0.399633 val_loss=0.399834 best=0.399834 es=0/5
[2026-05-16 11:17:22] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=32 train_loss=0.399437 val_loss=0.399749 best=0.399834 es=1/5
[2026-05-16 11:17:25] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=33 train_loss=0.399362 val_loss=0.399676 best=0.399676 es=0/5
[2026-05-16 11:17:27] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=34 train_loss=0.399203 val_loss=0.399595 best=0.399676 es=1/5
[2026-05-16 11:17:30] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=35 train_loss=0.399256 val_loss=0.399719 best=0.399676 es=2/5
[2026-05-16 11:17:32] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=36 train_loss=0.399142 val_loss=0.399576 best=0.399676 es=3/5
[2026-05-16 11:17:35] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=37 train_loss=0.399045 val_loss=0.399368 best=0.399368 es=0/5
[2026-05-16 11:17:37] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=38 train_loss=0.398958 val_loss=0.399350 best=0.399368 es=1/5
[2026-05-16 11:17:40] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=39 train_loss=0.399126 val_loss=0.399436 best=0.399368 es=2/5
[2026-05-16 11:17:42] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=40 train_loss=0.399153 val_loss=0.399431 best=0.399368 es=3/5
[2026-05-16 11:17:45] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=41 train_loss=0.399058 val_loss=0.399502 best=0.399368 es=4/5
[2026-05-16 11:17:47] [representation][ae_width_to_depth][cand_022_d2_w24] epoch=42 train_loss=0.399191 val_loss=0.399525 best=0.399368 es=5/5
