[2026-05-16 10:59:47] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:00:35] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=19 train_loss=0.575720 val_loss=0.581821 best=0.581821 es=0/5
[2026-05-16 11:00:38] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=20 train_loss=0.575583 val_loss=0.581710 best=0.581710 es=0/5
[2026-05-16 11:00:40] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=21 train_loss=0.575515 val_loss=0.581621 best=0.581710 es=1/5
[2026-05-16 11:00:43] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=22 train_loss=0.575573 val_loss=0.581520 best=0.581520 es=0/5
[2026-05-16 11:00:45] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=23 train_loss=0.575133 val_loss=0.581351 best=0.581351 es=0/5
[2026-05-16 11:00:47] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=24 train_loss=0.574993 val_loss=0.581265 best=0.581351 es=1/5
[2026-05-16 11:00:50] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=25 train_loss=0.574923 val_loss=0.581173 best=0.581173 es=0/5
[2026-05-16 11:00:52] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=26 train_loss=0.574805 val_loss=0.581032 best=0.581032 es=0/5
[2026-05-16 11:00:55] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=27 train_loss=0.574753 val_loss=0.580924 best=0.580924 es=0/5
[2026-05-16 11:00:57] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=28 train_loss=0.574635 val_loss=0.580924 best=0.580924 es=1/5
[2026-05-16 11:01:00] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=29 train_loss=0.574722 val_loss=0.580958 best=0.580924 es=2/5
[2026-05-16 11:01:02] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=30 train_loss=0.574561 val_loss=0.580778 best=0.580778 es=0/5
[2026-05-16 11:01:05] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=31 train_loss=0.574489 val_loss=0.580721 best=0.580778 es=1/5
[2026-05-16 11:01:07] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=32 train_loss=0.574367 val_loss=0.580602 best=0.580602 es=0/5
[2026-05-16 11:01:10] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=33 train_loss=0.574405 val_loss=0.580802 best=0.580602 es=1/5
[2026-05-16 11:01:12] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=34 train_loss=0.574329 val_loss=0.580540 best=0.580602 es=2/5
[2026-05-16 11:01:15] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=35 train_loss=0.574296 val_loss=0.580578 best=0.580602 es=3/5
[2026-05-16 11:01:17] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=36 train_loss=0.574342 val_loss=0.580535 best=0.580602 es=4/5
[2026-05-16 11:01:20] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=37 train_loss=0.574181 val_loss=0.580442 best=0.580442 es=0/5
[2026-05-16 11:01:22] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=38 train_loss=0.574222 val_loss=0.580434 best=0.580442 es=1/5
[2026-05-16 11:01:25] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=39 train_loss=0.574145 val_loss=0.580385 best=0.580442 es=2/5
[2026-05-16 11:01:27] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=40 train_loss=0.574025 val_loss=0.580303 best=0.580303 es=0/5
[2026-05-16 11:01:30] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=41 train_loss=0.574033 val_loss=0.580334 best=0.580303 es=1/5
[2026-05-16 11:01:32] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=42 train_loss=0.573949 val_loss=0.580331 best=0.580303 es=2/5
[2026-05-16 11:01:35] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=43 train_loss=0.573966 val_loss=0.580175 best=0.580175 es=0/5
[2026-05-16 11:01:38] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=44 train_loss=0.573807 val_loss=0.580042 best=0.580042 es=0/5
[2026-05-16 11:01:40] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=45 train_loss=0.573757 val_loss=0.580069 best=0.580042 es=1/5
[2026-05-16 11:01:42] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=46 train_loss=0.573772 val_loss=0.580040 best=0.580042 es=2/5
[2026-05-16 11:01:45] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=47 train_loss=0.573689 val_loss=0.579949 best=0.580042 es=3/5
[2026-05-16 11:01:48] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=48 train_loss=0.573619 val_loss=0.580029 best=0.580042 es=4/5
[2026-05-16 11:01:50] [representation][ae_width_to_depth][cand_013_d2_w15] epoch=49 train_loss=0.573685 val_loss=0.580046 best=0.580042 es=5/5
