depth,candidate_dir,architecture,params,best_val,family
4,cand_061_d4_w17,"[17, 16, 16, 16]",2815,0.5627564550332466,ADP
4,cand_062_d4_w17,"[17, 17, 16, 16]",2851,0.5623018060372156,ADP
4,cand_063_d4_w17,"[17, 17, 17, 16]",2887,0.5622512101152489,ADP
4,cand_064_d4_w17,"[17, 17, 17, 17]",2961,0.5427783021553295,ADP
4,cand_065_d4_w18,"[18, 17, 17, 17]",3035,0.5425171089636882,ADP
4,cand_066_d4_w18,"[18, 18, 17, 17]",3073,0.5419989803797964,ADP
4,cand_067_d4_w18,"[18, 18, 18, 17]",3111,0.5417749693659575,ADP
4,cand_068_d4_w18,"[18, 18, 18, 18]",3186,0.52256711849922,ADP
4,cand_069_d4_w19,"[19, 18, 18, 18]",3261,0.5222499091627963,ADP
4,cand_070_d4_w19,"[19, 19, 18, 18]",3301,0.522112595760273,ADP
4,cand_071_d4_w19,"[19, 19, 19, 18]",3341,0.5215445084735241,ADP
4,cand_072_d4_w19,"[19, 19, 19, 19]",3417,0.5025463384190139,ADP
4,cand_073_d4_w20,"[20, 19, 19, 19]",3493,0.5018106226284954,ADP
4,cand_074_d4_w20,"[20, 20, 19, 19]",3535,0.5021381053780363,ADP
4,cand_075_d4_w20,"[20, 20, 20, 19]",3577,0.5020570915154985,ADP
4,cand_076_d4_w20,"[20, 20, 20, 20]",3654,0.4821732511015817,ADP
4,cand_077_d4_w21,"[21, 20, 20, 20]",3731,0.4820582957987395,ADP
4,cand_078_d4_w21,"[21, 21, 20, 20]",3775,0.4820360690245018,ADP
4,cand_079_d4_w21,"[21, 21, 21, 20]",3819,0.4812720047115686,ADP
4,cand_080_d4_w21,"[21, 21, 21, 21]",3897,0.4610514608995572,ADP
4,cand_081_d4_w22,"[22, 21, 21, 21]",3975,0.4609821303716898,ADP
4,cand_082_d4_w22,"[22, 22, 21, 21]",4021,0.4608209449134573,ADP
4,cand_083_d4_w22,"[22, 22, 22, 21]",4067,0.461094598828945,ADP
4,cand_084_d4_w22,"[22, 22, 22, 22]",4146,0.4420310619308239,ADP
4,cand_085_d4_w23,"[23, 22, 22, 22]",4225,0.4420967003371399,ADP
4,cand_086_d4_w23,"[23, 23, 22, 22]",4273,0.4419236244016566,ADP
4,cand_087_d4_w23,"[23, 23, 23, 22]",4321,0.4422743280363445,ADP
4,cand_088_d4_w23,"[23, 23, 23, 23]",4401,0.4222224499957249,ADP
4,cand_089_d4_w24,"[24, 23, 23, 23]",4481,0.4224258472836532,ADP
4,cand_090_d4_w24,"[24, 24, 23, 23]",4531,0.4225345968680013,ADP
4,cand_091_d4_w24,"[24, 24, 24, 23]",4581,0.4223214801195019,ADP
4,cand_092_d4_w24,"[24, 24, 24, 24]",4662,0.4032830959829216,ADP
4,cand_093_d4_w25,"[25, 24, 24, 24]",4743,0.4032061875027549,ADP
4,cand_094_d4_w25,"[25, 25, 24, 24]",4795,0.4029004375601518,ADP
4,cand_095_d4_w25,"[25, 25, 25, 24]",4847,0.4033991112525166,ADP
4,cand_096_d4_w25,"[25, 25, 25, 25]",4929,0.3833695794088073,ADP
4,cand_097_d4_w26,"[26, 25, 25, 25]",5011,0.38317202626238,ADP
4,cand_098_d4_w26,"[26, 26, 25, 25]",5065,0.383564374118218,ADP
4,cand_099_d4_w26,"[26, 26, 26, 25]",5119,0.3836848644234162,ADP
4,cand_100_d4_w26,"[26, 26, 26, 26]",5202,0.3643630530387489,ADP
4,cand_101_d4_w27,"[27, 26, 26, 26]",5285,0.36421357101166,ADP
4,cand_102_d4_w27,"[27, 27, 26, 26]",5341,0.3643490630927565,ADP
4,cand_103_d4_w27,"[27, 27, 27, 26]",5397,0.3643241248909072,ADP
4,cand_104_d4_w27,"[27, 27, 27, 27]",5481,0.3455138763991205,ADP
4,cand_105_d4_w28,"[28, 27, 27, 27]",5565,0.3454987093473112,ADP
4,cand_106_d4_w28,"[28, 28, 27, 27]",5623,0.3459146199586504,ADP
4,cand_107_d4_w28,"[28, 28, 28, 27]",5681,0.3457365413375513,ADP
4,cand_108_d4_w28,"[28, 28, 28, 28]",5766,0.324978428430392,ADP
4,cand_109_d4_w29,"[29, 28, 28, 28]",5851,0.3250263618525473,ADP
4,cand_110_d4_w29,"[29, 29, 28, 28]",5911,0.3252597918652172,ADP
4,cand_111_d4_w29,"[29, 29, 29, 28]",5971,0.3249266898188254,ADP
4,cand_112_d4_w29,"[29, 29, 29, 29]",6057,0.3068118689777342,ADP
4,cand_113_d4_w30,"[30, 29, 29, 29]",6143,0.3066623603290634,ADP
4,cand_114_d4_w30,"[30, 30, 29, 29]",6205,0.3068214596129311,ADP
4,cand_115_d4_w30,"[30, 30, 30, 29]",6267,0.3063390331012579,ADP
4,cand_116_d4_w30,"[30, 30, 30, 30]",6354,0.2877114870315743,ADP
4,cand_117_d4_w31,"[31, 30, 30, 30]",6441,0.2877703143502654,ADP
4,cand_118_d4_w31,"[31, 31, 30, 30]",6505,0.2874501507455959,ADP
4,cand_119_d4_w31,"[31, 31, 31, 30]",6569,0.2874349422420857,ADP
4,cand_120_d4_w31,"[31, 31, 31, 31]",6657,0.2677799459348104,ADP
4,cand_121_d4_w32,"[32, 31, 31, 31]",6745,0.2678008205317065,ADP
4,cand_122_d4_w32,"[32, 32, 31, 31]",6811,0.2676220852202986,ADP
4,cand_123_d4_w32,"[32, 32, 32, 31]",6877,0.2675392196261779,ADP
4,cand_124_d4_w32,"[32, 32, 32, 32]",6966,0.2485910821855771,ADP
4,cand_125_d4_w33,"[33, 32, 32, 32]",7055,0.2484766447861197,ADP
4,cand_126_d4_w33,"[33, 33, 32, 32]",7123,0.2482766668131584,ADP
4,cand_127_d4_w33,"[33, 33, 33, 32]",7191,0.2484768909885621,ADP
4,cand_128_d4_w33,"[33, 33, 33, 33]",7281,0.2277972869951649,ADP
4,cand_129_d4_w34,"[34, 33, 33, 33]",7371,0.2274166802666818,ADP
4,cand_130_d4_w34,"[34, 34, 33, 33]",7441,0.2272906114441259,ADP
4,cand_131_d4_w34,"[34, 34, 34, 33]",7511,0.2276505097828663,ADP
4,cand_132_d4_w34,"[34, 34, 34, 34]",7602,0.2072737674527778,ADP
4,cand_133_d4_w35,"[35, 34, 34, 34]",7693,0.2070308852255959,ADP
4,cand_134_d4_w35,"[35, 35, 34, 34]",7765,0.2065071328540642,ADP
4,cand_135_d4_w35,"[35, 35, 35, 34]",7837,0.2062244798349301,ADP
4,cand_136_d4_w35,"[35, 35, 35, 35]",7929,0.182142648639645,ADP
4,cand_137_d4_w36,"[36, 35, 35, 35]",8021,0.1823798803601465,ADP
4,cand_138_d4_w36,"[36, 36, 35, 35]",8095,0.182523681074409,ADP
4,cand_139_d4_w36,"[36, 36, 36, 35]",8169,0.1827151494061289,ADP
4,cand_140_d4_w36,"[36, 36, 36, 36]",8262,0.1618743827485235,ADP
4,cand_141_d4_w37,"[37, 36, 36, 36]",8355,0.1622133902855698,ADP
4,cand_142_d4_w37,"[37, 37, 36, 36]",8431,0.1625232529925187,ADP
4,cand_143_d4_w37,"[37, 37, 37, 36]",8507,0.162247469237886,ADP
4,cand_144_d4_w37,"[37, 37, 37, 37]",8601,0.1421917887228462,ADP
4,cand_145_d4_w38,"[38, 37, 37, 37]",8695,0.1418192968934549,ADP
4,cand_146_d4_w38,"[38, 38, 37, 37]",8773,0.1418134826414761,ADP
4,cand_147_d4_w38,"[38, 38, 38, 37]",8851,0.1419383071082009,ADP
4,cand_148_d4_w38,"[38, 38, 38, 38]",8946,0.1220599233132648,ADP
4,cand_149_d4_w39,"[39, 38, 38, 38]",9041,0.1221567421126455,ADP
4,cand_150_d4_w39,"[39, 39, 38, 38]",9121,0.1213046747702735,ADP
4,cand_151_d4_w39,"[39, 39, 39, 38]",9201,0.1210800381482331,ADP
4,cand_152_d4_w39,"[39, 39, 39, 39]",9297,0.0990835398573317,ADP
4,cand_153_d4_w40,"[40, 39, 39, 39]",9393,0.0986172238620997,ADP
4,cand_154_d4_w40,"[40, 40, 39, 39]",9475,0.0986422453820628,ADP
4,cand_155_d4_w40,"[40, 40, 40, 39]",9557,0.0983505181455144,ADP
4,cand_156_d4_w40,"[40, 40, 40, 40]",9654,0.0834155124514934,ADP
4,cand_157_d4_w41,"[41, 40, 40, 40]",9751,0.0834110393404408,ADP
4,cand_158_d4_w41,"[41, 41, 40, 40]",9835,0.0829937180655808,ADP
4,cand_159_d4_w41,"[41, 41, 41, 40]",9919,0.0826259439368731,ADP
4,cand_160_d4_w41,"[41, 41, 41, 41]",10017,0.0682455346145233,ADP
4,cand_161_d4_w42,"[42, 41, 41, 41]",10115,0.0679588012807769,ADP
4,cand_162_d4_w42,"[42, 42, 41, 41]",10201,0.0676452165962238,ADP
4,cand_163_d4_w42,"[42, 42, 42, 41]",10287,0.0677319321998049,ADP
4,cand_164_d4_w42,"[42, 42, 42, 42]",10386,0.0568896715570025,ADP
4,cand_165_d4_w43,"[43, 42, 42, 42]",10485,0.0568682957837566,ADP
4,cand_166_d4_w43,"[43, 43, 42, 42]",10573,0.0564676732980528,ADP
4,cand_167_d4_w43,"[43, 43, 43, 42]",10661,0.056180880467379,ADP
4,cand_168_d4_w43,"[43, 43, 43, 43]",10761,0.0455953948783474,ADP
4,cand_169_d4_w44,"[44, 43, 43, 43]",10861,0.0456303271834208,ADP
4,cand_170_d4_w44,"[44, 44, 43, 43]",10951,0.0452648192899691,ADP
4,cand_171_d4_w44,"[44, 44, 44, 43]",11041,0.04512545095093,ADP
4,cand_172_d4_w44,"[44, 44, 44, 44]",11142,0.0396537578126726,ADP
4,cand_173_d4_w45,"[45, 44, 44, 44]",11243,0.0393388844656919,ADP
4,cand_174_d4_w45,"[45, 45, 44, 44]",11335,0.039381086368205,ADP
4,cand_175_d4_w45,"[45, 45, 45, 44]",11427,0.0394202336541117,ADP
4,cand_176_d4_w45,"[45, 45, 45, 45]",11529,0.0338117405159245,ADP
4,cand_177_d4_w46,"[46, 45, 45, 45]",11631,0.0340776386794531,ADP
4,cand_178_d4_w46,"[46, 46, 45, 45]",11725,0.0346046170751858,ADP
4,cand_179_d4_w46,"[46, 46, 46, 45]",11819,0.0350046575246904,ADP
4,cand_180_d4_w46,"[46, 46, 46, 46]",11922,0.0349847099271189,ADP
4,cand_181_d4_w47,"[47, 46, 46, 46]",12025,0.0308484329114185,ADP
4,cand_182_d4_w47,"[47, 47, 46, 46]",12121,0.0304433620755866,ADP
4,cand_183_d4_w47,"[47, 47, 47, 46]",12217,0.0301162217108466,ADP
4,cand_184_d4_w47,"[47, 47, 47, 47]",12321,0.0272201794512041,ADP
4,cand_185_d4_w48,"[48, 47, 47, 47]",12425,0.0271116734148664,ADP
4,cand_186_d4_w48,"[48, 48, 47, 47]",12523,0.0269065051934593,ADP
4,cand_187_d4_w48,"[48, 48, 48, 47]",12621,0.0267383953883513,ADP
4,cand_188_d4_w48,"[48, 48, 48, 48]",12726,0.0267992446072138,ADP
4,cand_189_d4_w49,"[49, 48, 48, 48]",12831,0.0267482973082568,ADP
4,cand_190_d4_w49,"[49, 49, 48, 48]",12931,0.026532411471447,ADP
4,cand_191_d4_w49,"[49, 49, 49, 48]",13031,0.0266059261704114,ADP
4,cand_192_d4_w49,"[49, 49, 49, 49]",13137,0.0265468807787429,ADP
4,cand_193_d4_w50,"[50, 49, 49, 49]",13243,0.0171098143080127,ADP
4,cand_194_d4_w50,"[50, 50, 49, 49]",13345,0.0153251064495381,ADP
4,cand_195_d4_w50,"[50, 50, 50, 49]",13447,0.014908028858297,ADP
4,cand_196_d4_w50,"[50, 50, 50, 50]",13554,0.0143336512786221,ADP
4,cand_197_d4_w51,"[51, 50, 50, 50]",13661,0.0142425906020799,ADP
4,cand_198_d4_w51,"[51, 51, 50, 50]",13765,0.0142191243942307,ADP
4,cand_199_d4_w51,"[51, 51, 51, 50]",13869,0.014034349095025,ADP
4,cand_200_d4_w51,"[51, 51, 51, 51]",13977,0.0137423601569614,ADP
4,cand_201_d4_w52,"[52, 51, 51, 51]",14085,0.013631284468901,ADP
4,cand_202_d4_w52,"[52, 52, 51, 51]",14191,0.0134638179173521,ADP
4,cand_203_d4_w52,"[52, 52, 52, 51]",14297,0.0116243242132728,ADP
4,cand_204_d4_w52,"[52, 52, 52, 52]",14406,0.0094339973240748,ADP
4,cand_205_d4_w53,"[53, 52, 52, 52]",14515,0.0090796354439429,ADP
4,cand_206_d4_w53,"[53, 53, 52, 52]",14623,0.0088747645400986,ADP
4,cand_207_d4_w53,"[53, 53, 53, 52]",14731,0.0088730865991812,ADP
4,cand_208_d4_w53,"[53, 53, 53, 53]",14841,0.0087218880541656,ADP
4,cand_209_d4_w54,"[54, 53, 53, 53]",14951,0.0085779425493539,ADP
4,cand_210_d4_w54,"[54, 54, 53, 53]",15061,0.0083319547662394,ADP
4,cand_211_d4_w54,"[54, 54, 54, 53]",15171,0.0065513895880013,ADP
4,cand_212_d4_w54,"[54, 54, 54, 54]",15282,0.0063283841905864,ADP
4,cand_213_d4_w55,"[55, 54, 54, 54]",15393,0.006018074982171,ADP
4,cand_214_d4_w55,"[55, 55, 54, 54]",15505,0.0055561089564165,ADP
4,cand_215_d4_w55,"[55, 55, 55, 54]",15617,0.0055656667853225,ADP
4,cand_216_d4_w55,"[55, 55, 55, 55]",15729,0.0055624684352,ADP
4,cand_217_d4_w56,"[56, 55, 55, 55]",15841,0.005308247090947,ADP
4,cand_218_d4_w56,"[56, 56, 55, 55]",15955,0.0053384450804192,ADP
4,cand_219_d4_w56,"[56, 56, 56, 55]",16069,0.005070827765867,ADP
4,cand_220_d4_w56,"[56, 56, 56, 56]",16182,0.0051573231250118,ADP
4,cand_221_d4_w57,"[57, 56, 56, 56]",16295,0.0049464150345507,ADP
4,cand_222_d4_w57,"[57, 57, 56, 56]",16411,0.0051388873604982,ADP
4,cand_223_d4_w57,"[57, 57, 57, 56]",16527,0.0051707539614884,ADP
4,cand_224_d4_w57,"[57, 57, 57, 57]",16641,0.0050906032421119,ADP
4,cand_225_d4_w58,"[58, 57, 57, 57]",16755,0.0049841729039261,ADP
4,cand_226_d4_w58,"[58, 58, 57, 57]",16873,0.0047526006518788,ADP
4,cand_227_d4_w58,"[58, 58, 58, 57]",16991,0.0048484962943919,ADP
4,cand_228_d4_w58,"[58, 58, 58, 58]",17106,0.0048122264877412,ADP
4,cand_229_d4_w59,"[59, 58, 58, 58]",17221,0.0043482625235953,ADP
4,cand_230_d4_w59,"[59, 59, 58, 58]",17341,0.004638529634227,ADP
4,cand_231_d4_w59,"[59, 59, 59, 58]",17461,0.004599405047667,ADP
4,cand_232_d4_w59,"[59, 59, 59, 59]",17577,0.0045485572042984,ADP
4,cand_233_d4_w60,"[60, 59, 59, 59]",17693,0.0042357330237724,ADP
4,cand_234_d4_w60,"[60, 60, 59, 59]",17815,0.004228536693477,ADP
4,cand_235_d4_w60,"[60, 60, 60, 59]",17937,0.0044125749236943,ADP
4,cand_236_d4_w60,"[60, 60, 60, 60]",18054,0.0042052152307737,ADP
4,cand_237_d4_w61,"[61, 60, 60, 60]",18171,0.0040409974179844,ADP
4,cand_238_d4_w61,"[61, 61, 60, 60]",18295,0.0041263541681828,ADP
4,cand_239_d4_w61,"[61, 61, 61, 60]",18419,0.0039305589461642,ADP
4,cand_240_d4_w61,"[61, 61, 61, 61]",18537,0.0039793638485899,ADP
4,cand_241_d4_w62,"[62, 61, 61, 61]",18655,0.0040170925747867,ADP
4,cand_242_d4_w62,"[62, 62, 61, 61]",18781,0.0038719459185845,ADP
4,cand_243_d4_w62,"[62, 62, 62, 61]",18907,0.0040521701087405,ADP
4,cand_244_d4_w62,"[62, 62, 62, 62]",19026,0.0038907040824734,ADP
4,cand_245_d4_w63,"[63, 62, 62, 62]",19145,0.003862718009847,ADP
4,cand_246_d4_w63,"[63, 63, 62, 62]",19273,0.0038334880140103,ADP
4,cand_247_d4_w63,"[63, 63, 63, 62]",19401,0.0036694711798824,ADP
4,cand_248_d4_w63,"[63, 63, 63, 63]",19521,0.0034006505429977,ADP
4,cand_249_d4_w64,"[64, 63, 63, 63]",19641,0.0032762922997865,ADP
4,cand_250_d4_w64,"[64, 64, 63, 63]",19771,0.0032335095038524,ADP
4,cand_251_d4_w64,"[64, 64, 64, 63]",19901,0.0033676405001211,ADP
4,cand_252_d4_w64,"[64, 64, 64, 64]",20022,0.0031488520097213,ADP
4,cand_253_d4_w65,"[65, 64, 64, 64]",20143,0.0033116833586377,ADP
4,cand_254_d4_w65,"[65, 65, 64, 64]",20275,0.0031715766014219,ADP
4,cand_255_d4_w65,"[65, 65, 65, 64]",20407,0.0031536680347044,ADP
4,cand_256_d4_w65,"[65, 65, 65, 65]",20529,0.0031010480573891,ADP
4,cand_257_d4_w66,"[66, 65, 65, 65]",20651,0.0031107968419502,ADP
4,cand_258_d4_w66,"[66, 66, 65, 65]",20785,0.0032522258606691,ADP
4,cand_259_d4_w66,"[66, 66, 66, 65]",20919,0.0029788219464088,ADP
4,cand_260_d4_w66,"[66, 66, 66, 66]",21042,0.0029504715389719,ADP
4,cand_261_d4_w67,"[67, 66, 66, 66]",21165,0.0030132920024475,ADP
4,cand_262_d4_w67,"[67, 67, 66, 66]",21301,0.0028425966017331,ADP
4,cand_263_d4_w67,"[67, 67, 67, 66]",21437,0.0027427131255717,ADP
4,cand_264_d4_w67,"[67, 67, 67, 67]",21561,0.0027310922532947,ADP
4,cand_265_d4_w68,"[68, 67, 67, 67]",21685,0.002712571070559,ADP
4,cand_266_d4_w68,"[68, 68, 67, 67]",21823,0.0026241720846214,ADP
4,cand_267_d4_w68,"[68, 68, 68, 67]",21961,0.0026771438319553,ADP
4,cand_268_d4_w68,"[68, 68, 68, 68]",22086,0.0024966182106026,ADP
4,cand_269_d4_w69,"[69, 68, 68, 68]",22211,0.0028026325341468,ADP
4,cand_270_d4_w69,"[69, 69, 68, 68]",22351,0.0025175817691058,ADP
4,cand_271_d4_w69,"[69, 69, 69, 68]",22491,0.0025526176157589,ADP
4,cand_272_d4_w69,"[69, 69, 69, 69]",22617,0.0025118423309214,ADP
4,cand_273_d4_w70,"[70, 69, 69, 69]",22743,0.0025791067628682,ADP
4,cand_274_d4_w70,"[70, 70, 69, 69]",22885,0.0023852742639557,ADP
4,cand_275_d4_w70,"[70, 70, 70, 69]",23027,0.0024442167563655,ADP
4,cand_276_d4_w70,"[70, 70, 70, 70]",23154,0.0021885628310936,ADP
4,cand_277_d4_w71,"[71, 70, 70, 70]",23281,0.0023773351618139,ADP
4,cand_278_d4_w71,"[71, 71, 70, 70]",23425,0.0023870082576334,ADP
4,cand_279_d4_w71,"[71, 71, 71, 70]",23569,0.0022849544051979,ADP
4,cand_280_d4_w71,"[71, 71, 71, 71]",23697,0.0021995749780419,ADP
4,cand_281_d4_w72,"[72, 71, 71, 71]",23825,0.0023055341491755,ADP
4,cand_282_d4_w72,"[72, 72, 71, 71]",23971,0.0022929401085007,ADP
4,cand_283_d4_w72,"[72, 72, 72, 71]",24117,0.0022439475824016,ADP
4,cand_284_d4_w72,"[72, 72, 72, 72]",24246,0.0022297139092465,ADP
4,cand_285_d4_w73,"[73, 72, 72, 72]",24375,0.0020996377190438,ADP
4,cand_286_d4_w73,"[73, 73, 72, 72]",24523,0.0022041792678451,ADP
4,cand_287_d4_w73,"[73, 73, 73, 72]",24671,0.0020756094640518,ADP
4,cand_288_d4_w73,"[73, 73, 73, 73]",24801,0.0019487573244175,ADP
4,cand_289_d4_w74,"[74, 73, 73, 73]",24931,0.0021872227912772,ADP
4,cand_290_d4_w74,"[74, 74, 73, 73]",25081,0.0020364443966498,ADP
4,cand_291_d4_w74,"[74, 74, 74, 73]",25231,0.0021866318152646,ADP
4,cand_292_d4_w74,"[74, 74, 74, 74]",25362,0.0021278349765175,ADP
4,cand_293_d4_w75,"[75, 74, 74, 74]",25493,0.0021399320716632,ADP
4,cand_294_d4_w75,"[75, 75, 74, 74]",25645,0.0022684989081672,ADP
4,cand_295_d4_w75,"[75, 75, 75, 74]",25797,0.002181980588449,ADP
4,cand_296_d4_w75,"[75, 75, 75, 75]",25929,0.0020906715232745,ADP
4,cand_297_d4_w76,"[76, 75, 75, 75]",26061,0.0020314303173479,ADP
4,cand_298_d4_w76,"[76, 76, 75, 75]",26215,0.0020170471752268,ADP
4,cand_299_d4_w76,"[76, 76, 76, 75]",26369,0.001986949393826,ADP
4,cand_300_d4_w76,"[76, 76, 76, 76]",26502,0.0019115204695598,ADP
4,cand_301_d4_w77,"[77, 76, 76, 76]",26635,0.0019293409478723,ADP
4,cand_302_d4_w77,"[77, 77, 76, 76]",26791,0.0018958548649421,ADP
4,cand_303_d4_w77,"[77, 77, 77, 76]",26947,0.0019883749287855,ADP
4,cand_304_d4_w77,"[77, 77, 77, 77]",27081,0.0018166264493059,ADP
4,cand_305_d4_w78,"[78, 77, 77, 77]",27215,0.0019285236570819,ADP
4,cand_306_d4_w78,"[78, 78, 77, 77]",27373,0.0019466808504279,ADP
4,cand_307_d4_w78,"[78, 78, 78, 77]",27531,0.0017848482793546,ADP
4,cand_308_d4_w78,"[78, 78, 78, 78]",27666,0.0017882665521939,ADP
4,cand_309_d4_w79,"[79, 78, 78, 78]",27801,0.0018353282025968,ADP
4,cand_310_d4_w79,"[79, 79, 78, 78]",27961,0.0017737134420019,ADP
4,cand_311_d4_w79,"[79, 79, 79, 78]",28121,0.0017658642835607,ADP
4,cand_312_d4_w79,"[79, 79, 79, 79]",28257,0.0017815689285147,ADP
4,cand_313_d4_w80,"[80, 79, 79, 79]",28393,0.0018944605104142,ADP
4,cand_314_d4_w80,"[80, 80, 79, 79]",28555,0.0018024641759012,ADP
4,cand_315_d4_w80,"[80, 80, 80, 79]",28717,0.0017831108293775,ADP
4,cand_316_d4_w80,"[80, 80, 80, 80]",28854,0.0017170130613056,ADP
4,cand_317_d4_w81,"[81, 80, 80, 80]",28991,0.0017299813652241,ADP
4,cand_318_d4_w81,"[81, 81, 80, 80]",29155,0.0017600273666022,ADP
4,cand_319_d4_w81,"[81, 81, 81, 80]",29319,0.0017113281505244,ADP
4,cand_320_d4_w81,"[81, 81, 81, 81]",29457,0.0016664113428814,ADP
4,cand_321_d4_w82,"[82, 81, 81, 81]",29595,0.0015774904505859,ADP
4,cand_322_d4_w82,"[82, 82, 81, 81]",29761,0.0016567679500082,ADP
4,cand_323_d4_w82,"[82, 82, 82, 81]",29927,0.0018900627387952,ADP
4,cand_324_d4_w82,"[82, 82, 82, 82]",30066,0.0016884087832931,ADP
4,cand_325_d4_w83,"[83, 82, 82, 82]",30205,0.0017261743785836,ADP
4,cand_326_d4_w83,"[83, 83, 82, 82]",30373,0.0016879842800847,ADP
4,cand_327_d4_w83,"[83, 83, 83, 82]",30541,0.0015303847516817,ADP
4,cand_328_d4_w83,"[83, 83, 83, 83]",30681,0.0016926205616783,ADP
4,cand_329_d4_w84,"[84, 83, 83, 83]",30821,0.0017957349992918,ADP
4,cand_330_d4_w84,"[84, 84, 83, 83]",30991,0.0015940718802061,ADP
4,cand_331_d4_w84,"[84, 84, 84, 83]",31161,0.0017534656185543,ADP
4,cand_332_d4_w84,"[84, 84, 84, 84]",31302,0.0017323198072193,ADP
4,cand_333_d4_w85,"[85, 84, 84, 84]",31443,0.0015271335899121,ADP
4,cand_334_d4_w85,"[85, 85, 84, 84]",31615,0.0015071812173768,ADP
4,cand_335_d4_w85,"[85, 85, 85, 84]",31787,0.001482508460352,ADP
4,cand_336_d4_w85,"[85, 85, 85, 85]",31929,0.0013750763879479,ADP
4,cand_337_d4_w86,"[86, 85, 85, 85]",32071,0.001509893176292,ADP
4,cand_338_d4_w86,"[86, 86, 85, 85]",32245,0.0015854974524566,ADP
4,cand_339_d4_w86,"[86, 86, 86, 85]",32419,0.0016289934216119,ADP
4,cand_340_d4_w86,"[86, 86, 86, 86]",32562,0.0014548376677593,ADP
4,cand_341_d4_w87,"[87, 86, 86, 86]",32705,0.0014749306126142,ADP
4,cand_342_d4_w87,"[87, 87, 86, 86]",32881,0.0013121071073847,ADP
4,cand_343_d4_w87,"[87, 87, 87, 86]",33057,0.001524587488736,ADP
4,cand_344_d4_w87,"[87, 87, 87, 87]",33201,0.0014789713211615,ADP
4,cand_345_d4_w88,"[88, 87, 87, 87]",33345,0.0016623122340482,ADP
4,cand_346_d4_w88,"[88, 88, 87, 87]",33523,0.001518689762912,ADP
4,cand_347_d4_w88,"[88, 88, 88, 87]",33701,0.0014883752283923,ADP
4,cand_348_d4_w88,"[88, 88, 88, 88]",33846,0.001318685056578,ADP
4,cand_349_d4_w89,"[89, 88, 88, 88]",33991,0.001385194134793,ADP
4,cand_350_d4_w89,"[89, 89, 88, 88]",34171,0.0013879137008197,ADP
4,cand_351_d4_w89,"[89, 89, 89, 88]",34351,0.0013060675662896,ADP
4,cand_352_d4_w89,"[89, 89, 89, 89]",34497,0.0014057239820488,ADP
4,cand_353_d4_w90,"[90, 89, 89, 89]",34643,0.0013319566224338,ADP
4,cand_354_d4_w90,"[90, 90, 89, 89]",34825,0.0012555659830872,ADP
4,cand_355_d4_w90,"[90, 90, 90, 89]",35007,0.0012747297426479,ADP
4,cand_356_d4_w90,"[90, 90, 90, 90]",35154,0.0014051350096697,ADP
4,cand_357_d4_w91,"[91, 90, 90, 90]",35301,0.0013852672444967,ADP
4,cand_358_d4_w91,"[91, 91, 90, 90]",35485,0.0011905962689365,ADP
4,cand_359_d4_w91,"[91, 91, 91, 90]",35669,0.0012204458109945,ADP
4,cand_360_d4_w91,"[91, 91, 91, 91]",35817,0.0013063697734722,ADP
4,cand_361_d4_w92,"[92, 91, 91, 91]",35965,0.0013209959751566,ADP
4,cand_362_d4_w92,"[92, 92, 91, 91]",36151,0.0013398236100435,ADP
4,cand_363_d4_w92,"[92, 92, 92, 91]",36337,0.0014113663915098,ADP
4,cand_364_d4_w92,"[92, 92, 92, 92]",36486,0.0012375132579368,ADP
4,cand_365_d4_w93,"[93, 92, 92, 92]",36635,0.0013706459026376,ADP
4,cand_366_d4_w93,"[93, 93, 92, 92]",36823,0.0013207586318859,ADP
4,cand_367_d4_w93,"[93, 93, 93, 92]",37011,0.0011891671120941,ADP
4,cand_368_d4_w93,"[93, 93, 93, 93]",37161,0.0013193270673216,ADP
4,cand_369_d4_w94,"[94, 93, 93, 93]",37311,0.0012858936336851,ADP
4,cand_370_d4_w94,"[94, 94, 93, 93]",37501,0.0012249099427512,ADP
4,cand_371_d4_w94,"[94, 94, 94, 93]",37691,0.0011770590586182,ADP
4,cand_372_d4_w94,"[94, 94, 94, 94]",37842,0.0011838346284917,ADP
4,cand_373_d4_w95,"[95, 94, 94, 94]",37993,0.0013476076876272,ADP
4,cand_374_d4_w95,"[95, 95, 94, 94]",38185,0.0011749587204474,ADP
4,cand_375_d4_w95,"[95, 95, 95, 94]",38377,0.001232716290401,ADP
4,cand_376_d4_w95,"[95, 95, 95, 95]",38529,0.0013544445126418,ADP
4,cand_377_d4_w96,"[96, 95, 95, 95]",38681,0.0011332467596577,ADP
4,cand_378_d4_w96,"[96, 96, 95, 95]",38875,0.0011628960133211,ADP
4,cand_379_d4_w96,"[96, 96, 96, 95]",39069,0.0012962749043507,ADP
4,cand_380_d4_w96,"[96, 96, 96, 96]",39222,0.0011809262973279,ADP
4,cand_381_d4_w97,"[97, 96, 96, 96]",39375,0.0011004494635306,ADP
4,cand_382_d4_w97,"[97, 97, 96, 96]",39571,0.0011890853134546,ADP
4,cand_383_d4_w97,"[97, 97, 97, 96]",39767,0.0012031756614237,ADP
4,cand_384_d4_w97,"[97, 97, 97, 97]",39921,0.0011229293599886,ADP
4,cand_385_d4_w98,"[98, 97, 97, 97]",40075,0.0010917587475521,ADP
