depth,architecture,params,best_val
4,"[115, 115, 115, 115]",53529,0.0008583946033599
4,"[116, 115, 115, 115]",53701,0.000836236090029
4,"[116, 116, 115, 115]",53935,0.0009115816483837
4,"[116, 116, 116, 115]",54169,0.0008892107726245
4,"[116, 116, 116, 116]",54342,0.0007697232035916
4,"[117, 116, 116, 116]",54515,0.0008907458650383
4,"[117, 117, 116, 116]",54751,0.0007539690032043
4,"[117, 117, 117, 116]",54987,0.0007860024832641
4,"[117, 117, 117, 117]",55161,0.0009767208795689
4,"[118, 117, 117, 117]",55335,0.0008344562852
4,"[118, 118, 117, 117]",55573,0.0007175082948463
4,"[118, 118, 118, 117]",55811,0.000841899010633
4,"[118, 118, 118, 118]",55986,0.000851746687868
4,"[119, 118, 118, 118]",56161,0.0007585597285667
4,"[119, 119, 118, 118]",56401,0.0008391288104342
4,"[119, 119, 119, 118]",56641,0.0008387452798018
4,"[119, 119, 119, 119]",56817,0.0008127458435057
4,"[120, 119, 119, 119]",56993,0.0008665519390604
4,"[120, 120, 119, 119]",57235,0.0008785127581881
4,"[120, 120, 120, 119]",57477,0.0007247495072437
4,"[120, 120, 120, 120]",57654,0.0008265034196158
4,"[121, 120, 120, 120]",57831,0.000755084010753
4,"[121, 121, 120, 120]",58075,0.0008942493199391
4,"[121, 121, 121, 120]",58319,0.0008282728321577
4,"[121, 121, 121, 121]",58497,0.0007600052650054
4,"[122, 121, 121, 121]",58675,0.0008148574711877
4,"[122, 122, 121, 121]",58921,0.0008120526451138
4,"[122, 122, 122, 121]",59167,0.000864293195852
4,"[122, 122, 122, 122]",59346,0.0006736272384332
4,"[123, 122, 122, 122]",59525,0.0007355242174269
4,"[123, 123, 122, 122]",59773,0.0008448104451935
4,"[123, 123, 123, 122]",60021,0.0007574404199967
4,"[123, 123, 123, 123]",60201,0.0007381354543551
4,"[124, 123, 123, 123]",60381,0.0007284338917465
4,"[124, 124, 123, 123]",60631,0.0007592048133864
4,"[124, 124, 124, 123]",60881,0.0006883514267193
4,"[124, 124, 124, 124]",61062,0.0006643729109905
4,"[125, 124, 124, 124]",61243,0.0007176778674457
4,"[125, 125, 124, 124]",61495,0.0006644261266831
4,"[125, 125, 125, 124]",61747,0.0006734811578161
4,"[125, 125, 125, 125]",61929,0.0006887589584889
4,"[126, 125, 125, 125]",62111,0.0006751210175718
4,"[126, 126, 125, 125]",62365,0.0007737020539017
4,"[126, 126, 126, 125]",62619,0.0006629094523348
4,"[126, 126, 126, 126]",62802,0.0006803737969937
4,"[127, 126, 126, 126]",62985,0.0006959338347435
4,"[127, 127, 126, 126]",63241,0.0006975304976163
4,"[127, 127, 127, 126]",63497,0.0007287462931362
4,"[127, 127, 127, 127]",63681,0.0007149384810638
4,"[128, 127, 127, 127]",63865,0.0007626391147137
4,"[128, 128, 127, 127]",64123,0.0007671387722856
4,"[128, 128, 128, 127]",64381,0.0007945373021796
4,"[128, 128, 128, 128]",64566,0.0007268049840356
4,"[129, 128, 128, 128]",64751,0.0007157497003216
4,"[129, 129, 128, 128]",65011,0.0007150032499126
4,"[129, 129, 129, 128]",65271,0.0007906808130557
4,"[129, 129, 129, 129]",65457,0.0007464119817579
4,"[130, 129, 129, 129]",65643,0.000674375180133
4,"[130, 130, 129, 129]",65905,0.0007537969244085
4,"[130, 130, 130, 129]",66167,0.000737637651546
4,"[130, 130, 130, 130]",66354,0.0006557314539031
4,"[131, 130, 130, 130]",66541,0.0006446861960577
4,"[131, 131, 130, 130]",66805,0.0006799946785934
4,"[131, 131, 131, 130]",67069,0.0007238293242955
4,"[131, 131, 131, 131]",67257,0.0006484009004393
4,"[132, 131, 131, 131]",67445,0.0007106551476236
4,"[132, 132, 131, 131]",67711,0.0007310356539781
4,"[132, 132, 132, 131]",67977,0.0008174304236015
4,"[132, 132, 132, 132]",68166,0.0006164069175048
4,"[133, 132, 132, 132]",68355,0.000664511325961
4,"[133, 133, 132, 132]",68623,0.0006708221007814
4,"[133, 133, 133, 132]",68891,0.0007762696478506
4,"[133, 133, 133, 133]",69081,0.0006306497691367
4,"[134, 133, 133, 133]",69271,0.0005908360765707
4,"[134, 134, 133, 133]",69541,0.000595629904786
4,"[134, 134, 134, 133]",69811,0.0005741299638766
4,"[134, 134, 134, 134]",70002,0.0007313129929297
5,"[1, 1, 1, 1, 1]",181,0.9590692629202888
5,"[2, 1, 1, 1, 1]",239,0.958691918181687
5,"[2, 2, 1, 1, 1]",245,0.9587301563171036
5,"[2, 2, 2, 1, 1]",251,0.9587776626634285
5,"[2, 2, 2, 2, 1]",257,0.9587760727774168
5,"[3, 2, 2, 2, 2]",375,0.9181690833562048
5,"[3, 3, 2, 2, 2]",383,0.9086067790714356
5,"[3, 3, 3, 2, 2]",391,0.9027900658910142
5,"[3, 3, 3, 3, 2]",399,0.9078197541744648
5,"[3, 3, 3, 3, 3]",459,0.8783897878861021
5,"[4, 3, 3, 3, 3]",519,0.8780568465109596
5,"[4, 4, 3, 3, 3]",529,0.8731996523152346
5,"[4, 4, 4, 3, 3]",539,0.8717587653381013
5,"[4, 4, 4, 4, 3]",549,0.870804347254705
5,"[4, 4, 4, 4, 4]",610,0.8496059256021326
5,"[5, 4, 4, 4, 4]",671,0.8514914854067607
5,"[5, 5, 4, 4, 4]",683,0.8512689575546015
5,"[5, 5, 5, 4, 4]",695,0.8467566788281712
5,"[5, 5, 5, 5, 4]",707,0.8467855003109442
5,"[5, 5, 5, 5, 5]",769,0.8170106729782645
5,"[6, 5, 5, 5, 5]",831,0.8165808470090657
5,"[6, 6, 5, 5, 5]",845,0.8139172250010984
5,"[6, 6, 6, 5, 5]",859,0.8132611215858356
5,"[6, 6, 6, 6, 5]",873,0.8135082578969284
5,"[6, 6, 6, 6, 6]",936,0.7922749198760694
5,"[7, 6, 6, 6, 6]",999,0.7913817185624836
5,"[7, 7, 6, 6, 6]",1015,0.7906589434193292
5,"[7, 7, 7, 6, 6]",1031,0.7893684330847245
5,"[7, 7, 7, 7, 6]",1047,0.789443549992954
5,"[7, 7, 7, 7, 7]",1111,0.7695257261417767
5,"[8, 7, 7, 7, 7]",1175,0.7696972710998334
5,"[8, 8, 7, 7, 7]",1193,0.7694874892763992
5,"[8, 8, 8, 7, 7]",1211,0.7674766803351605
5,"[8, 8, 8, 8, 7]",1229,0.7674577203306346
5,"[8, 8, 8, 8, 8]",1294,0.7460133521023931
5,"[9, 8, 8, 8, 8]",1359,0.7429898059065909
5,"[9, 9, 8, 8, 8]",1379,0.7425603514926056
5,"[9, 9, 9, 8, 8]",1399,0.7423189217663761
5,"[9, 9, 9, 9, 8]",1419,0.7411403947509617
5,"[9, 9, 9, 9, 9]",1485,0.7218884688679711
5,"[10, 9, 9, 9, 9]",1551,0.7202406450322556
5,"[10, 10, 9, 9, 9]",1573,0.7172795795989741
5,"[10, 10, 10, 9, 9]",1595,0.7155640037602967
5,"[10, 10, 10, 10, 9]",1617,0.7145497791574378
5,"[10, 10, 10, 10, 10]",1684,0.6919740979387228
5,"[11, 10, 10, 10, 10]",1751,0.6916753957260127
5,"[11, 11, 10, 10, 10]",1775,0.6896597495284381
5,"[11, 11, 11, 10, 10]",1799,0.6888735392734177
5,"[11, 11, 11, 11, 10]",1823,0.6883277484643123
5,"[11, 11, 11, 11, 11]",1891,0.6687375470505789
5,"[12, 11, 11, 11, 11]",1959,0.6682763798499759
5,"[12, 12, 11, 11, 11]",1985,0.6681249091927685
5,"[12, 12, 12, 11, 11]",2011,0.6670195702488715
5,"[12, 12, 12, 12, 11]",2037,0.6668512738583406
5,"[12, 12, 12, 12, 12]",2106,0.6467875923253351
5,"[13, 12, 12, 12, 12]",2175,0.6460589718224475
5,"[13, 13, 12, 12, 12]",2203,0.6448206860186818
5,"[13, 13, 13, 12, 12]",2231,0.6447356685820886
5,"[13, 13, 13, 13, 12]",2259,0.644911474306381
5,"[13, 13, 13, 13, 13]",2329,0.6251785466115825
5,"[14, 13, 13, 13, 13]",2399,0.625587305106164
5,"[14, 14, 13, 13, 13]",2429,0.6249251648814717
5,"[14, 14, 14, 13, 13]",2459,0.6249803018790305
5,"[14, 14, 14, 14, 13]",2489,0.6246213327914851
5,"[14, 14, 14, 14, 14]",2560,0.6056327111844021
5,"[15, 14, 14, 14, 14]",2631,0.6055585941089267
5,"[15, 15, 14, 14, 14]",2663,0.6049950827735809
5,"[15, 15, 15, 14, 14]",2695,0.6049286097545115
5,"[15, 15, 15, 15, 14]",2727,0.6046166610858114
5,"[15, 15, 15, 15, 15]",2799,0.5844678461938423
5,"[16, 15, 15, 15, 15]",2871,0.5841783208487249
5,"[16, 16, 15, 15, 15]",2905,0.5839043574022063
5,"[16, 16, 16, 15, 15]",2939,0.5836518619471319
5,"[16, 16, 16, 16, 15]",2973,0.5835457836949077
5,"[16, 16, 16, 16, 16]",3046,0.5648422054675205
5,"[17, 16, 16, 16, 16]",3119,0.5649703472036619
5,"[17, 17, 16, 16, 16]",3155,0.5650079680035724
5,"[17, 17, 17, 16, 16]",3191,0.5649534785054648
5,"[17, 17, 17, 17, 16]",3227,0.5643091105093051
5,"[17, 17, 17, 17, 17]",3301,0.5452236956812319
5,"[18, 17, 17, 17, 17]",3375,0.5442761398876365
5,"[18, 18, 17, 17, 17]",3413,0.5445797753564663
5,"[18, 18, 18, 17, 17]",3451,0.5443579381563682
5,"[18, 18, 18, 18, 17]",3489,0.5444334527294791
5,"[18, 18, 18, 18, 18]",3564,0.5248059692541783
5,"[19, 18, 18, 18, 18]",3639,0.5245016249690588
5,"[19, 19, 18, 18, 18]",3679,0.5243883273623732
5,"[19, 19, 19, 18, 18]",3719,0.5241507577111525
5,"[19, 19, 19, 19, 18]",3759,0.5242981378571433
5,"[19, 19, 19, 19, 19]",3835,0.5055409101123184
5,"[20, 19, 19, 19, 19]",3911,0.5050535463030716
5,"[20, 20, 19, 19, 19]",3953,0.5049505772761919
5,"[20, 20, 20, 19, 19]",3995,0.5049296638759035
5,"[20, 20, 20, 20, 19]",4037,0.5045826742104172
5,"[20, 20, 20, 20, 20]",4114,0.4843329914263387
5,"[21, 20, 20, 20, 20]",4191,0.4842111692782763
5,"[21, 21, 20, 20, 20]",4235,0.4844818897026627
5,"[21, 21, 21, 20, 20]",4279,0.4843239541881739
5,"[21, 21, 21, 21, 20]",4323,0.4844391401103436
5,"[21, 21, 21, 21, 21]",4401,0.4639951662617918
5,"[22, 21, 21, 21, 21]",4479,0.4637608023563335
5,"[22, 22, 21, 21, 21]",4525,0.4643183440168524
5,"[22, 22, 22, 21, 21]",4571,0.4641054042931528
5,"[22, 22, 22, 22, 21]",4617,0.4640260508438143
5,"[22, 22, 22, 22, 22]",4696,0.4452250053246717
5,"[23, 22, 22, 22, 22]",4775,0.4450833249111799
5,"[23, 23, 22, 22, 22]",4823,0.4449751011548818
5,"[23, 23, 23, 22, 22]",4871,0.4446362393066227
5,"[23, 23, 23, 23, 22]",4919,0.4444839309785138
5,"[23, 23, 23, 23, 23]",4999,0.4245505435288551
5,"[24, 23, 23, 23, 23]",5079,0.424903277658792
5,"[24, 24, 23, 23, 23]",5129,0.4246185002040786
5,"[24, 24, 24, 23, 23]",5179,0.424446268160432
5,"[24, 24, 24, 24, 23]",5229,0.4242521107480976
5,"[24, 24, 24, 24, 24]",5310,0.403404718653265
5,"[25, 24, 24, 24, 24]",5391,0.4030470722182392
5,"[25, 25, 24, 24, 24]",5443,0.4034225684070244
5,"[25, 25, 25, 24, 24]",5495,0.403405634542375
5,"[25, 25, 25, 25, 24]",5547,0.4036903051193876
5,"[25, 25, 25, 25, 25]",5629,0.3846315917128595
5,"[26, 25, 25, 25, 25]",5711,0.3844575063977844
5,"[26, 26, 25, 25, 25]",5765,0.3844098602512228
5,"[26, 26, 26, 25, 25]",5819,0.3844939983661929
5,"[26, 26, 26, 26, 25]",5873,0.3844323539609345
5,"[26, 26, 26, 26, 26]",5956,0.3656858822225968
5,"[27, 26, 26, 26, 26]",6039,0.3656607583277759
5,"[27, 27, 26, 26, 26]",6095,0.3657681159234634
5,"[27, 27, 27, 26, 26]",6151,0.3656139279121363
5,"[27, 27, 27, 27, 26]",6207,0.3654506177531345
5,"[27, 27, 27, 27, 27]",6291,0.345884315283421
5,"[28, 27, 27, 27, 27]",6375,0.3457882827133511
5,"[28, 28, 27, 27, 27]",6433,0.3459493754207611
5,"[28, 28, 28, 27, 27]",6491,0.3461599244561302
5,"[28, 28, 28, 28, 27]",6549,0.345987803786103
5,"[28, 28, 28, 28, 28]",6634,0.3271139046697164
5,"[29, 28, 28, 28, 28]",6719,0.3271313665460012
5,"[29, 29, 28, 28, 28]",6779,0.3269196914218198
5,"[29, 29, 29, 28, 28]",6839,0.3269499973481096
5,"[29, 29, 29, 29, 28]",6899,0.3266404436518141
5,"[29, 29, 29, 29, 29]",6985,0.3074719558680144
5,"[30, 29, 29, 29, 29]",7071,0.3070967269491401
5,"[30, 30, 29, 29, 29]",7133,0.3071440709407468
5,"[30, 30, 30, 29, 29]",7195,0.3069193907147096
5,"[30, 30, 30, 30, 29]",7257,0.3070082665633602
5,"[30, 30, 30, 30, 30]",7344,0.2884271575469749
5,"[31, 30, 30, 30, 30]",7431,0.2883228050734229
5,"[31, 31, 30, 30, 30]",7495,0.2883026353554894
5,"[31, 31, 31, 30, 30]",7559,0.2886994367491056
5,"[31, 31, 31, 31, 30]",7623,0.2884615521599541
5,"[31, 31, 31, 31, 31]",7711,0.2702348156241332
5,"[32, 31, 31, 31, 31]",7799,0.2705299060786152
5,"[32, 32, 31, 31, 31]",7865,0.2704981933094376
5,"[32, 32, 32, 31, 31]",7931,0.2704138734916556
5,"[32, 32, 32, 32, 31]",7997,0.2699767067238266
5,"[32, 32, 32, 32, 32]",8086,0.2520569467015304
5,"[33, 32, 32, 32, 32]",8175,0.2519108252198299
5,"[33, 33, 32, 32, 32]",8243,0.2518884012007007
5,"[33, 33, 33, 32, 32]",8311,0.2519223990520859
5,"[33, 33, 33, 33, 32]",8379,0.252015480278437
5,"[33, 33, 33, 33, 33]",8469,0.232086338617168
5,"[34, 33, 33, 33, 33]",8559,0.2319863918143536
5,"[34, 34, 33, 33, 33]",8629,0.2319102725958701
5,"[34, 34, 34, 33, 33]",8699,0.231968111672967
5,"[34, 34, 34, 34, 33]",8769,0.2325881912080197
5,"[34, 34, 34, 34, 34]",8860,0.214399997400061
5,"[35, 34, 34, 34, 34]",8951,0.2145410764945956
5,"[35, 35, 34, 34, 34]",9023,0.2146110586975017
5,"[35, 35, 35, 34, 34]",9095,0.2141697510231345
5,"[35, 35, 35, 35, 34]",9167,0.2142250918106984
5,"[35, 35, 35, 35, 35]",9259,0.1917477068618473
5,"[36, 35, 35, 35, 35]",9351,0.1916734851684277
5,"[36, 36, 35, 35, 35]",9425,0.1916176346057815
5,"[36, 36, 36, 35, 35]",9499,0.1916647352627929
5,"[36, 36, 36, 36, 35]",9573,0.1910278935910165
5,"[36, 36, 36, 36, 36]",9666,0.1709784459820819
5,"[37, 36, 36, 36, 36]",9759,0.1706438477561079
5,"[37, 37, 36, 36, 36]",9835,0.1705637642191177
5,"[37, 37, 37, 36, 36]",9911,0.1705185663391621
5,"[37, 37, 37, 37, 36]",9987,0.1704564216969392
5,"[37, 37, 37, 37, 37]",10081,0.148391274942976
5,"[38, 37, 37, 37, 37]",10175,0.1481151002575937
5,"[38, 38, 37, 37, 37]",10253,0.1481539051864945
5,"[38, 38, 38, 37, 37]",10331,0.1484262294193645
5,"[38, 38, 38, 38, 37]",10409,0.1481576682984181
5,"[38, 38, 38, 38, 38]",10504,0.1241360652878078
5,"[39, 38, 38, 38, 38]",10599,0.1241123679893193
5,"[39, 39, 38, 38, 38]",10679,0.1239509618522784
5,"[39, 39, 39, 38, 38]",10759,0.1232815646732178
5,"[39, 39, 39, 39, 38]",10839,0.1232872884286167
5,"[39, 39, 39, 39, 39]",10935,0.0989859524278654
5,"[40, 39, 39, 39, 39]",11031,0.0987619048778287
5,"[40, 40, 39, 39, 39]",11113,0.0986961550981499
5,"[40, 40, 40, 39, 39]",11195,0.0988662064302958
5,"[40, 40, 40, 40, 39]",11277,0.0987035467419498
5,"[40, 40, 40, 40, 40]",11374,0.0846346165182182
5,"[41, 40, 40, 40, 40]",11471,0.0840036202055339
5,"[41, 41, 40, 40, 40]",11555,0.0837057852331729
5,"[41, 41, 41, 40, 40]",11639,0.0836773733746036
5,"[41, 41, 41, 41, 40]",11723,0.083844838672303
5,"[41, 41, 41, 41, 41]",11821,0.0692255678047834
5,"[42, 41, 41, 41, 41]",11919,0.0687422471143106
5,"[42, 42, 41, 41, 41]",12005,0.0684550495494175
5,"[42, 42, 42, 41, 41]",12091,0.068681972952266
5,"[42, 42, 42, 42, 41]",12177,0.0683069072698535
5,"[42, 42, 42, 42, 42]",12276,0.058355612126437
5,"[43, 42, 42, 42, 42]",12375,0.0580736567065581
5,"[43, 43, 42, 42, 42]",12463,0.0576318942421524
5,"[43, 43, 43, 42, 42]",12551,0.0573440125154912
5,"[43, 43, 43, 43, 42]",12639,0.0571069796638491
5,"[43, 43, 43, 43, 43]",12739,0.0466702977442458
5,"[44, 43, 43, 43, 43]",12839,0.046255993130169
5,"[44, 44, 43, 43, 43]",12929,0.0460816979303367
5,"[44, 44, 44, 43, 43]",13019,0.0461617791776272
5,"[44, 44, 44, 44, 43]",13109,0.0464225933876469
5,"[44, 44, 44, 44, 44]",13210,0.0427751062548077
5,"[45, 44, 44, 44, 44]",13311,0.0428360901182838
5,"[45, 45, 44, 44, 44]",13403,0.0430335319541193
5,"[45, 45, 45, 44, 44]",13495,0.042902499680658
5,"[45, 45, 45, 45, 44]",13587,0.04289481653496
5,"[45, 45, 45, 45, 45]",13689,0.0390010913190396
5,"[46, 45, 45, 45, 45]",13791,0.0380911317409778
5,"[46, 46, 45, 45, 45]",13885,0.0373789870216784
5,"[46, 46, 46, 45, 45]",13979,0.0374376789907842
5,"[46, 46, 46, 46, 45]",14073,0.0372233631320505
5,"[46, 46, 46, 46, 46]",14176,0.0309451615226245
5,"[47, 46, 46, 46, 46]",14279,0.0299556894902282
5,"[47, 47, 46, 46, 46]",14375,0.0302616237124931
5,"[47, 47, 47, 46, 46]",14471,0.0299406644711306
5,"[47, 47, 47, 47, 46]",14567,0.0301924682138008
5,"[47, 47, 47, 47, 47]",14671,0.026950106676817
5,"[48, 47, 47, 47, 47]",14775,0.0269173727275119
5,"[48, 48, 47, 47, 47]",14873,0.0269735153589189
5,"[48, 48, 48, 47, 47]",14971,0.0268521540934993
5,"[48, 48, 48, 48, 47]",15069,0.0265645923441471
5,"[48, 48, 48, 48, 48]",15174,0.0263860965368595
5,"[49, 48, 48, 48, 48]",15279,0.0265306511197263
5,"[49, 49, 48, 48, 48]",15379,0.0266493892697915
5,"[49, 49, 49, 48, 48]",15479,0.0265980906297177
5,"[49, 49, 49, 49, 48]",15579,0.019300680293606
5,"[49, 49, 49, 49, 49]",15685,0.018933547365287
5,"[50, 49, 49, 49, 49]",15791,0.0192045677890945
5,"[50, 50, 49, 49, 49]",15893,0.0188386430781619
5,"[50, 50, 50, 49, 49]",15995,0.0187289513887932
5,"[50, 50, 50, 50, 49]",16097,0.0186488327955974
5,"[50, 50, 50, 50, 50]",16204,0.0169726937921869
5,"[51, 50, 50, 50, 50]",16311,0.0165572673417301
5,"[51, 51, 50, 50, 50]",16415,0.0161815176017084
5,"[51, 51, 51, 50, 50]",16519,0.0154347143818768
5,"[51, 51, 51, 51, 50]",16623,0.0154992974044298
5,"[51, 51, 51, 51, 51]",16731,0.0150198419007968
5,"[52, 51, 51, 51, 51]",16839,0.0150537135298816
5,"[52, 52, 52, 51, 51]",16945,0.0142321409657597
5,"[52, 52, 52, 51, 51]",17051,0.0141817303374409
5,"[52, 52, 52, 52, 51]",17157,0.0139883588999509
5,"[53, 52, 52, 52, 52]",17375,0.0135335875675082
5,"[53, 52, 52, 52, 52]",17375,0.0134888011962175
5,"[53, 53, 52, 52, 52]",17483,0.0133893312886357
5,"[53, 53, 53, 52, 52]",17591,0.0131493788212537
5,"[53, 53, 53, 53, 52]",17699,0.0101180961355566
5,"[53, 53, 53, 53, 53]",17809,0.0097278282046318
5,"[54, 53, 53, 53, 53]",17919,0.0094244992360472
5,"[54, 54, 53, 53, 53]",18029,0.0091880476102232
5,"[54, 54, 54, 53, 53]",18139,0.0088036404922604
5,"[54, 54, 54, 54, 53]",18249,0.0088673494756221
5,"[54, 54, 54, 54, 54]",18360,0.0084097646176815
5,"[55, 54, 54, 54, 54]",18471,0.0081414701417088
5,"[55, 55, 54, 54, 54]",18583,0.0074713360518217
5,"[55, 55, 55, 54, 54]",18695,0.007664589677006
5,"[55, 55, 55, 55, 54]",18807,0.0071145589463412
5,"[55, 55, 55, 55, 55]",18919,0.006925971712917
5,"[56, 55, 55, 55, 55]",19031,0.0066758710891008
5,"[56, 56, 55, 55, 55]",19145,0.0064088134095072
5,"[56, 56, 56, 55, 55]",19259,0.0061237537302076
5,"[56, 56, 56, 56, 55]",19373,0.0056965183466672
5,"[56, 56, 56, 56, 56]",19486,0.0055286777205765
5,"[57, 56, 56, 56, 56]",19599,0.0057971631176769
5,"[57, 57, 56, 56, 56]",19715,0.005830674432218
5,"[57, 57, 57, 56, 56]",19831,0.0053532421588897
5,"[57, 57, 57, 57, 56]",19947,0.0055126915685832
5,"[57, 57, 57, 57, 57]",20061,0.0052162227220833
5,"[58, 57, 57, 57, 57]",20175,0.0049923621118068
5,"[58, 58, 57, 57, 57]",20293,0.005057627800852
5,"[58, 58, 58, 57, 57]",20411,0.0049752979539334
5,"[58, 58, 58, 58, 57]",20529,0.0047568776644766
5,"[58, 58, 58, 58, 58]",20644,0.0048130578361451
5,"[59, 58, 58, 58, 58]",20759,0.004456044640392
5,"[59, 59, 58, 58, 58]",20879,0.0045545054599642
5,"[59, 59, 59, 58, 58]",20999,0.004450321663171
5,"[59, 59, 59, 59, 58]",21119,0.004404975567013
5,"[59, 59, 59, 59, 59]",21235,0.0042383666150271
5,"[60, 59, 59, 59, 59]",21351,0.004473109729588
5,"[60, 60, 59, 59, 59]",21473,0.0041811768896877
5,"[60, 60, 60, 59, 59]",21595,0.0041615744121372
5,"[60, 60, 60, 60, 59]",21717,0.0042513217777013
5,"[60, 60, 60, 60, 60]",21834,0.0041578947566449
5,"[61, 60, 60, 60, 60]",21951,0.0040084891952574
5,"[61, 61, 60, 60, 60]",22075,0.0040210438892245
5,"[61, 61, 61, 60, 60]",22199,0.0040903501212596
5,"[61, 61, 61, 61, 60]",22323,0.0041659520938992
5,"[61, 61, 61, 61, 61]",22441,0.0038332024123519
5,"[62, 61, 61, 61, 61]",22559,0.0037495139986276
5,"[62, 62, 61, 61, 61]",22685,0.0037034719716757
5,"[62, 62, 62, 61, 61]",22811,0.0037506783846765
5,"[62, 62, 62, 62, 61]",22937,0.0037822928279638
5,"[62, 62, 62, 62, 62]",23056,0.0038769224192947
5,"[63, 62, 62, 62, 62]",23175,0.0036973841488361
5,"[63, 63, 62, 62, 62]",23303,0.0037485535722225
5,"[63, 63, 63, 62, 62]",23431,0.0036702221259474
5,"[63, 63, 63, 63, 62]",23559,0.0037316333036869
5,"[63, 63, 63, 63, 63]",23679,0.0034218665678054
5,"[64, 63, 63, 63, 63]",23799,0.0036878758110105
5,"[64, 64, 63, 63, 63]",23929,0.0035939044319093
5,"[64, 64, 64, 63, 63]",24059,0.0036242289934307
5,"[64, 64, 64, 64, 63]",24189,0.0034635865595191
5,"[64, 64, 64, 64, 64]",24310,0.0033583610784262
5,"[65, 64, 64, 64, 64]",24431,0.0034159694332629
5,"[65, 65, 64, 64, 64]",24563,0.0033894097432494
5,"[65, 65, 65, 64, 64]",24695,0.0033155628480017
5,"[65, 65, 65, 65, 64]",24827,0.003373849671334
5,"[65, 65, 65, 65, 65]",24949,0.0032939352095127
5,"[66, 65, 65, 65, 65]",25071,0.0032169485930353
5,"[66, 66, 65, 65, 65]",25205,0.0032688465435057
5,"[66, 66, 66, 65, 65]",25339,0.0031775124371051
5,"[66, 66, 66, 66, 65]",25473,0.0032838734332472
5,"[66, 66, 66, 66, 66]",25596,0.0030695730820298
5,"[67, 66, 66, 66, 66]",25719,0.0030954885296523
5,"[67, 67, 66, 66, 66]",25855,0.0030363206751644
5,"[67, 67, 67, 66, 66]",25991,0.0030624340288341
5,"[67, 67, 67, 67, 66]",26127,0.0031414513941854
5,"[67, 67, 67, 67, 67]",26251,0.0030234293080866
5,"[68, 67, 67, 67, 67]",26375,0.0029632973019033
5,"[68, 68, 67, 67, 67]",26513,0.0031085957307368
5,"[68, 68, 68, 67, 67]",26651,0.0029056232888251
5,"[68, 68, 68, 68, 67]",26789,0.0029039033688604
5,"[68, 68, 68, 68, 68]",26914,0.0029155153315514
5,"[69, 68, 68, 68, 68]",27039,0.0029069276060909
5,"[69, 69, 68, 68, 68]",27179,0.0030257941689342
5,"[69, 69, 69, 68, 68]",27319,0.0029483332764357
5,"[69, 69, 69, 69, 68]",27459,0.0028640541713684
5,"[69, 69, 69, 69, 69]",27585,0.002790167927742
5,"[70, 69, 69, 69, 69]",27711,0.0027352860197424
5,"[70, 70, 69, 69, 69]",27853,0.0028743618167936
5,"[70, 70, 70, 69, 69]",27995,0.0027172528207302
5,"[70, 70, 70, 70, 69]",28137,0.0026386163663119
5,"[70, 70, 70, 70, 70]",28264,0.0026012605521827
5,"[71, 70, 70, 70, 70]",28391,0.002523866482079
5,"[71, 71, 70, 70, 70]",28535,0.0025936567690223
5,"[71, 71, 71, 70, 70]",28679,0.0025422826875001
5,"[71, 71, 71, 71, 70]",28823,0.0026351949200034
5,"[71, 71, 71, 71, 71]",28951,0.0025531973224133
5,"[72, 71, 71, 71, 71]",29079,0.0025603862013667
5,"[72, 72, 71, 71, 71]",29225,0.0024831430055201
5,"[72, 72, 72, 71, 71]",29371,0.0025495025329291
5,"[72, 72, 72, 72, 71]",29517,0.0023312785197049
5,"[72, 72, 72, 72, 72]",29646,0.0023460993543267
5,"[73, 72, 72, 72, 72]",29775,0.0023592496290802
5,"[73, 73, 72, 72, 72]",29923,0.0024276494514197
5,"[73, 73, 73, 72, 72]",30071,0.0024270843714475
5,"[73, 73, 73, 73, 72]",30219,0.0023657153360545
5,"[73, 73, 73, 73, 73]",30349,0.0022786713670939
5,"[74, 73, 73, 73, 73]",30479,0.0023033760953694
5,"[74, 74, 73, 73, 73]",30629,0.0022217219229787
5,"[74, 74, 74, 73, 73]",30779,0.0022741281427443
5,"[74, 74, 74, 74, 73]",30929,0.002238847548142
5,"[74, 74, 74, 74, 74]",31060,0.002320798812434
5,"[75, 74, 74, 74, 74]",31191,0.0022996165789663
5,"[75, 75, 74, 74, 74]",31343,0.0022387478966265
5,"[75, 75, 75, 74, 74]",31495,0.0022977634798735
5,"[75, 75, 75, 75, 74]",31647,0.0022907801903784
5,"[75, 75, 75, 75, 75]",31779,0.0021516021806746
5,"[76, 75, 75, 75, 75]",31911,0.0022558609489351
5,"[76, 76, 75, 75, 75]",32065,0.0021069943904876
5,"[76, 76, 76, 75, 75]",32219,0.0020884007681161
5,"[76, 76, 76, 76, 75]",32373,0.0021992076653987
5,"[76, 76, 76, 76, 76]",32506,0.0021135499700903
5,"[77, 76, 76, 76, 76]",32639,0.0020977181848138
5,"[77, 77, 76, 76, 76]",32795,0.0020750784315168
5,"[77, 77, 77, 76, 76]",32951,0.0020911577157676
5,"[77, 77, 77, 77, 76]",33107,0.0020902284886687
5,"[77, 77, 77, 77, 77]",33241,0.0020232913084328
5,"[78, 77, 77, 77, 77]",33375,0.0019825394265353
5,"[78, 78, 77, 77, 77]",33533,0.0020304713398218
5,"[78, 78, 78, 77, 77]",33691,0.0019664941355586
5,"[78, 78, 78, 78, 77]",33849,0.0021107757929712
