[2026-05-20 09:20:05] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:20:05] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_047_d1_w48/training_log.txt
[2026-05-20 09:20:05] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_047_d1_w48/training_stats.csv
[2026-05-20 09:20:05] [CANDIDATE] task=autoencoding phase=ae_alt_width index=47 search_phase=width architecture=[48]
[2026-05-20 09:21:07] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=29 architecture=[48] train_loss=0.015467 val_loss=0.014158 best=0.013990 es=3/5
[2026-05-20 09:21:09] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=30 architecture=[48] train_loss=0.015048 val_loss=0.013990 best=0.013990 es=4/5
[2026-05-20 09:21:11] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=31 architecture=[48] train_loss=0.014645 val_loss=0.013864 best=0.013864 es=0/5
[2026-05-20 09:21:13] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=32 architecture=[48] train_loss=0.014554 val_loss=0.013960 best=0.013864 es=1/5
[2026-05-20 09:21:15] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=33 architecture=[48] train_loss=0.014537 val_loss=0.013886 best=0.013864 es=2/5
[2026-05-20 09:21:18] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=34 architecture=[48] train_loss=0.014369 val_loss=0.013749 best=0.013749 es=0/5
[2026-05-20 09:21:20] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=35 architecture=[48] train_loss=0.014388 val_loss=0.013809 best=0.013749 es=1/5
[2026-05-20 09:21:22] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=36 architecture=[48] train_loss=0.014398 val_loss=0.013715 best=0.013749 es=2/5
[2026-05-20 09:21:24] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=37 architecture=[48] train_loss=0.014444 val_loss=0.013750 best=0.013749 es=3/5
[2026-05-20 09:21:26] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=38 architecture=[48] train_loss=0.014326 val_loss=0.013743 best=0.013749 es=4/5
[2026-05-20 09:21:28] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=39 architecture=[48] train_loss=0.014461 val_loss=0.013741 best=0.013749 es=5/5
