timestamp,model,mode,epoch,width,depth,train_loss,val_loss,best_val,es_counter
2025-12-15 22:01:38,adp_resnet,width_only,78,1,2,1.0452924774593777,1.0107381605148316,1.0100072696685791,4
2025-12-15 22:02:29,adp_resnet,width_only,79,1,2,1.0432346313900418,1.0225389753341674,1.0100072696685791,5
2025-12-15 22:03:21,adp_resnet,width_only,80,1,2,1.0555823808670044,1.0050852709770202,1.0050852709770202,0
2025-12-15 22:04:13,adp_resnet,width_only,81,1,2,1.0464063275019329,1.0100033195495606,1.0050852709770202,1
2025-12-15 22:05:04,adp_resnet,width_only,82,1,2,1.042527540757921,1.0182467105865478,1.0050852709770202,2
2025-12-15 22:05:54,adp_resnet,width_only,83,1,2,1.039512917942471,1.0183625030517578,1.0050852709770202,3
2025-12-15 22:06:45,adp_resnet,width_only,84,1,2,1.0419636066330804,1.003386255455017,1.003386255455017,0
2025-12-15 22:07:37,adp_resnet,width_only,85,1,2,1.0346773401260376,0.9899093047142029,0.9899093047142029,0
2025-12-15 22:08:28,adp_resnet,width_only,86,1,2,1.0384949274486965,0.9966391193389893,0.9899093047142029,1
2025-12-15 22:09:23,adp_resnet,width_only,87,1,2,1.0357826868693034,0.9943303628921509,0.9899093047142029,2
2025-12-15 22:10:14,adp_resnet,width_only,88,1,2,1.0340584108988444,0.9990775089263916,0.9899093047142029,3
2025-12-15 22:11:12,adp_resnet,width_only,89,1,2,1.0298540032068888,0.9964281327247619,0.9899093047142029,4
2025-12-15 22:12:11,adp_resnet,width_only,90,1,2,1.030081332567003,0.9865650380134583,0.9865650380134583,0
2025-12-15 22:13:16,adp_resnet,width_only,91,1,2,1.0321248936547174,1.0291435426712037,0.9865650380134583,1
2025-12-15 22:14:16,adp_resnet,width_only,92,1,2,1.0276991239123874,0.9813976236343384,0.9813976236343384,0
2025-12-15 22:15:11,adp_resnet,width_only,93,1,2,1.0275381576961942,0.9900624140739441,0.9813976236343384,1
2025-12-15 22:16:13,adp_resnet,width_only,94,1,2,1.0257380328496297,0.9949383609771728,0.9813976236343384,2
2025-12-15 22:17:08,adp_resnet,width_only,95,1,2,1.0236532277213202,0.979546757888794,0.979546757888794,0
2025-12-15 22:18:02,adp_resnet,width_only,96,1,2,1.0265288842519125,1.033831160736084,0.979546757888794,1
2025-12-15 22:19:03,adp_resnet,width_only,97,1,2,1.0308858962164984,0.9935175919532776,0.979546757888794,2
2025-12-15 22:20:03,adp_resnet,width_only,98,1,2,1.0228180314593844,0.9893661632537841,0.979546757888794,3
2025-12-15 22:21:01,adp_resnet,width_only,99,1,2,1.0229290812598335,0.9764641136169434,0.9764641136169434,0
2025-12-15 22:22:01,adp_resnet,width_only,100,1,2,1.0169387292014227,0.9754162921905517,0.9754162921905517,0
2025-12-15 22:22:58,adp_resnet,width_only,101,1,2,1.0186072128507826,0.9818528589248657,0.9754162921905517,1
2025-12-15 22:23:56,adp_resnet,width_only,102,1,2,1.0187759251594544,0.9742995228767395,0.9742995228767395,0
2025-12-15 22:24:57,adp_resnet,width_only,103,1,2,1.0113532769944933,0.9899652688980103,0.9742995228767395,1
2025-12-15 22:25:57,adp_resnet,width_only,104,1,2,1.0214976219389174,0.9813109484672546,0.9742995228767395,2
2025-12-15 22:27:02,adp_resnet,width_only,105,1,2,1.015578934817844,0.969319978427887,0.969319978427887,0
2025-12-15 22:28:02,adp_resnet,width_only,106,1,2,1.015265983475579,1.0069931100845337,0.969319978427887,1
2025-12-15 22:29:03,adp_resnet,width_only,107,1,2,1.0143019987530177,0.9860534334182739,0.969319978427887,2
2025-12-15 22:30:15,adp_resnet,width_only,108,1,2,1.0159956279966567,1.00476402759552,0.969319978427887,3
2025-12-15 22:31:14,adp_resnet,width_only,109,1,2,1.0150065072377523,0.978278925704956,0.969319978427887,4
2025-12-15 22:32:09,adp_resnet,width_only,110,1,2,1.0134616029315524,0.990369983291626,0.969319978427887,5
2025-12-15 22:33:10,adp_resnet,width_only,111,1,2,1.0099211240556505,0.9692330104827881,0.9692330104827881,0
2025-12-15 22:34:09,adp_resnet,width_only,112,1,2,1.0049866549597846,0.9660899321556091,0.9660899321556091,0
2025-12-15 22:35:08,adp_resnet,width_only,113,1,2,1.0076290619108412,0.957541081237793,0.957541081237793,0
2025-12-15 22:36:03,adp_resnet,width_only,114,1,2,1.0087755793041653,0.9972542711257935,0.957541081237793,1
2025-12-15 22:37:01,adp_resnet,width_only,115,1,2,1.0057555901633368,0.9951327575683594,0.957541081237793,2
2025-12-15 22:38:00,adp_resnet,width_only,116,1,2,1.0062623696962993,0.9684544216156006,0.957541081237793,3
2025-12-15 22:38:54,adp_resnet,width_only,117,1,2,1.003454307852851,0.9608694876670837,0.957541081237793,4
2025-12-15 22:39:54,adp_resnet,width_only,118,1,2,1.0060673750559488,0.9729737441062927,0.957541081237793,5
2025-12-15 22:40:52,adp_resnet,width_only,119,1,2,1.0052205299801296,0.9492229351997375,0.9492229351997375,0
2025-12-15 22:41:44,adp_resnet,width_only,120,1,2,1.0009531447516546,0.9777190063476563,0.9492229351997375,1
2025-12-15 22:42:40,adp_resnet,width_only,121,1,2,0.9983133994950188,1.0114288339614868,0.9492229351997375,2
2025-12-15 22:43:35,adp_resnet,width_only,122,1,2,1.00278546778361,0.9672423225402832,0.9492229351997375,3
2025-12-15 22:44:35,adp_resnet,width_only,123,1,2,1.0007291509204441,0.9737925587654114,0.9492229351997375,4
2025-12-15 22:45:33,adp_resnet,width_only,124,1,2,0.9962873485247294,0.9560461186408996,0.9492229351997375,5
2025-12-15 22:46:31,adp_resnet,width_only,125,1,2,1.0019120422151353,0.9464928018569946,0.9464928018569946,0
2025-12-15 22:47:27,adp_resnet,width_only,126,1,2,0.9928497344758775,0.9456079830169678,0.9456079830169678,0
2025-12-15 22:48:24,adp_resnet,width_only,127,1,2,0.9950013064066568,0.9492870681762695,0.9456079830169678,1
2025-12-15 22:49:19,adp_resnet,width_only,128,1,2,0.9941694981045193,0.9543445462226867,0.9456079830169678,2
2025-12-15 22:50:15,adp_resnet,width_only,129,1,2,0.9915437999301486,0.9724072587966919,0.9456079830169678,3
2025-12-15 22:51:12,adp_resnet,width_only,130,1,2,0.993190874587165,0.93979453830719,0.93979453830719,0
2025-12-15 22:52:08,adp_resnet,width_only,131,1,2,0.9917683566729227,0.9578103779792786,0.93979453830719,1
2025-12-15 22:53:06,adp_resnet,width_only,132,1,2,0.9905343803935581,0.9458441143035888,0.93979453830719,2
2025-12-15 22:54:07,adp_resnet,width_only,133,1,2,0.9926309703826904,0.973998729801178,0.93979453830719,3
2025-12-15 22:55:13,adp_resnet,width_only,134,1,2,0.9912639854219225,0.9428264756202698,0.93979453830719,4
2025-12-15 22:56:14,adp_resnet,width_only,135,1,2,0.986464280266232,0.9623044835090637,0.93979453830719,5
2025-12-15 22:57:11,adp_resnet,width_only,136,1,2,0.9911706936518351,0.9491329556465149,0.93979453830719,6
2025-12-15 22:58:12,adp_resnet,width_only,137,1,2,0.9846199514812893,0.958860258102417,0.93979453830719,7
2025-12-15 22:59:08,adp_resnet,width_only,138,1,2,0.9860030176798502,0.9676073455810547,0.93979453830719,8
2025-12-15 23:00:04,adp_resnet,width_only,139,1,2,0.986752392938402,0.9693447583198548,0.93979453830719,9
2025-12-15 23:01:02,adp_resnet,width_only,140,1,2,0.9872148013856676,0.947018803024292,0.93979453830719,10
2025-12-15 23:02:06,adp_resnet,width_only,141,2,2,0.9963612729708353,0.946427407836914,0.946427407836914,0
2025-12-15 23:03:07,adp_resnet,width_only,142,2,2,0.9937307550960117,0.9552784574508667,0.946427407836914,1
2025-12-15 23:04:04,adp_resnet,width_only,143,2,2,0.9940950299580892,0.961187233543396,0.946427407836914,2
2025-12-15 23:05:09,adp_resnet,width_only,144,2,2,0.991645123439365,0.9480167155265808,0.946427407836914,3
2025-12-15 23:06:08,adp_resnet,width_only,145,2,2,0.9912958940505981,0.9832493579864502,0.946427407836914,4
2025-12-15 23:07:05,adp_resnet,width_only,146,2,2,0.9917492646217346,0.9402328237533569,0.9402328237533569,0
2025-12-15 23:08:08,adp_resnet,width_only,147,2,2,0.9937527974234687,0.9473606552124023,0.9402328237533569,1
2025-12-15 23:09:04,adp_resnet,width_only,148,2,2,0.9872788868374295,0.9839889848709107,0.9402328237533569,2
2025-12-15 23:10:02,adp_resnet,width_only,149,2,2,0.9884085339758131,0.9695224273681641,0.9402328237533569,3
2025-12-15 23:10:59,adp_resnet,width_only,150,2,2,0.9863194584634569,0.939705196762085,0.939705196762085,0
2025-12-15 23:11:55,adp_resnet,width_only,151,2,2,0.9865182183583577,0.9430241834640503,0.939705196762085,1
2025-12-15 23:12:52,adp_resnet,width_only,152,2,2,0.9828419254726833,0.9612128982543945,0.939705196762085,2
2025-12-15 23:13:54,adp_resnet,width_only,153,2,2,0.98634750128852,0.9652224337577819,0.939705196762085,3
2025-12-15 23:14:53,adp_resnet,width_only,154,2,2,0.9818215236345927,0.9451771109580994,0.939705196762085,4
2025-12-15 23:15:48,adp_resnet,width_only,155,2,2,0.98005919602712,0.965748981666565,0.939705196762085,5
2025-12-15 23:16:44,adp_resnet,width_only,156,2,2,0.9809889249165853,0.9574589612960815,0.939705196762085,6
2025-12-15 23:17:40,adp_resnet,width_only,157,2,2,0.9819963451385498,0.936168611240387,0.936168611240387,0
2025-12-15 23:18:37,adp_resnet,width_only,158,2,2,0.9853763117260403,0.9327107901573182,0.9327107901573182,0
2025-12-15 23:19:35,adp_resnet,width_only,159,2,2,0.9799234548674689,0.9399130420684815,0.9327107901573182,1
2025-12-15 23:20:32,adp_resnet,width_only,160,2,2,0.9783964043511285,0.9344921232223511,0.9327107901573182,2
2025-12-15 23:21:30,adp_resnet,width_only,161,2,2,0.9784714957767062,0.9513785593986511,0.9327107901573182,3
2025-12-15 23:22:29,adp_resnet,width_only,162,2,2,0.9747654352611965,0.9588632161140442,0.9327107901573182,4
2025-12-15 23:23:33,adp_resnet,width_only,163,2,2,0.976828411579132,0.9697346338272095,0.9327107901573182,5
2025-12-15 23:24:32,adp_resnet,width_only,164,2,2,0.9774397621154786,0.9277955328941345,0.9277955328941345,0
2025-12-15 23:25:30,adp_resnet,width_only,165,2,2,0.97763902870814,0.9810295732498169,0.9277955328941345,1
2025-12-15 23:26:28,adp_resnet,width_only,166,2,2,0.9817864423327975,1.0074904998779297,0.9277955328941345,2
2025-12-15 23:27:22,adp_resnet,width_only,167,2,2,0.9746544949001736,0.9413706763267518,0.9277955328941345,3
2025-12-15 23:28:18,adp_resnet,width_only,168,2,2,0.9776719710667928,0.9610776641845703,0.9277955328941345,4
2025-12-15 23:29:16,adp_resnet,width_only,169,2,2,0.9746652210023669,0.9304649493217468,0.9277955328941345,5
2025-12-15 23:30:23,adp_resnet,width_only,170,2,2,0.9733570201661852,0.9402838832855225,0.9277955328941345,6
2025-12-15 23:31:25,adp_resnet,width_only,171,2,2,0.9786711138407389,0.9351482693672181,0.9277955328941345,7
2025-12-15 23:32:20,adp_resnet,width_only,172,2,2,0.9726751600795323,0.9301067368507385,0.9277955328941345,8
2025-12-15 23:33:22,adp_resnet,width_only,173,2,2,0.9690286467870076,0.9419059638977051,0.9277955328941345,9
2025-12-15 23:34:21,adp_resnet,width_only,174,2,2,0.9744612508138021,0.9384665203094482,0.9277955328941345,10
2025-12-15 23:35:26,adp_resnet,width_only,175,3,2,0.9704471893416511,0.9313508094787598,0.9313508094787598,0
2025-12-15 23:36:25,adp_resnet,width_only,176,3,2,0.9725095256593492,0.9296752396583557,0.9296752396583557,0
2025-12-15 23:37:31,adp_resnet,width_only,177,3,2,0.970186973285675,0.9270983622550965,0.9270983622550965,0
2025-12-15 23:38:37,adp_resnet,width_only,178,3,2,0.9700191654523214,0.9555572265625,0.9270983622550965,1
2025-12-15 23:39:43,adp_resnet,width_only,179,3,2,0.9667632133801778,0.9321316030502319,0.9270983622550965,2
2025-12-15 23:40:50,adp_resnet,width_only,180,3,2,0.9656383753140767,0.9222261029243469,0.9222261029243469,0
2025-12-15 23:41:58,adp_resnet,width_only,181,3,2,0.9694159360355801,0.9484932841300965,0.9222261029243469,1
2025-12-15 23:42:53,adp_resnet,width_only,182,3,2,0.9728873465855916,0.9266965905189514,0.9222261029243469,2
2025-12-15 23:43:56,adp_resnet,width_only,183,3,2,0.9699079835679796,0.964546370601654,0.9222261029243469,3
2025-12-15 23:44:55,adp_resnet,width_only,184,3,2,0.9691711237801446,0.9183670269012452,0.9183670269012452,0
2025-12-15 23:45:57,adp_resnet,width_only,185,3,2,0.963414186000824,0.9291235890388488,0.9183670269012452,1
2025-12-15 23:46:57,adp_resnet,width_only,186,3,2,0.9661634957207573,0.9301505239486695,0.9183670269012452,2
2025-12-15 23:47:59,adp_resnet,width_only,187,3,2,0.9726882338841756,0.9290334072113037,0.9183670269012452,3
2025-12-15 23:48:57,adp_resnet,width_only,188,3,2,0.9713199426862928,0.9448718463897705,0.9183670269012452,4
2025-12-15 23:49:56,adp_resnet,width_only,189,3,2,0.9689238808208042,0.9384517072677613,0.9183670269012452,5
2025-12-15 23:50:47,adp_resnet,width_only,190,3,2,0.9676543612798055,0.9866543802261353,0.9183670269012452,6
2025-12-15 23:51:43,adp_resnet,width_only,191,3,2,0.9672054702758789,0.930588728427887,0.9183670269012452,7
2025-12-15 23:52:37,adp_resnet,width_only,192,3,2,0.9687299944135878,0.9293607301712036,0.9183670269012452,8
2025-12-15 23:53:33,adp_resnet,width_only,193,3,2,0.9620065703392029,0.9226891224861145,0.9183670269012452,9
2025-12-15 23:54:27,adp_resnet,width_only,194,3,2,0.9649387111875746,0.935795504951477,0.9183670269012452,10
2025-12-15 23:55:29,adp_resnet,width_only,195,4,2,0.968912203725179,0.9380237302780151,0.9380237302780151,0
2025-12-15 23:56:24,adp_resnet,width_only,196,4,2,0.9659450935469733,0.9273186000823974,0.9273186000823974,0
2025-12-15 23:57:19,adp_resnet,width_only,197,4,2,0.9675069059371948,0.9738046471595764,0.9273186000823974,1
2025-12-15 23:58:14,adp_resnet,width_only,198,4,2,0.9648504266632928,0.9434319669723511,0.9273186000823974,2
2025-12-15 23:59:06,adp_resnet,width_only,199,4,2,0.9726183468394809,0.9716405974388123,0.9273186000823974,3
2025-12-16 00:00:00,adp_resnet,width_only,200,4,2,0.9635817103915745,0.9207427244186401,0.9207427244186401,0
2025-12-16 00:00:55,adp_resnet,width_only,201,4,2,0.9622002390649583,0.9330153882026673,0.9207427244186401,1
2025-12-16 00:01:54,adp_resnet,width_only,202,4,2,0.9646432079103258,0.9347848634719849,0.9207427244186401,2
2025-12-16 00:02:52,adp_resnet,width_only,203,4,2,0.9626865086449518,0.9197102952957154,0.9197102952957154,0
2025-12-16 00:03:50,adp_resnet,width_only,204,4,2,0.9698754925515917,0.9171217993736267,0.9171217993736267,0
2025-12-16 00:04:57,adp_resnet,width_only,205,4,2,0.963035583559672,0.9386649703025818,0.9171217993736267,1
2025-12-16 00:05:49,adp_resnet,width_only,206,4,2,0.961239306725396,0.9207205297470092,0.9171217993736267,2
2025-12-16 00:06:42,adp_resnet,width_only,207,4,2,0.9603180508295694,0.9173205323219299,0.9171217993736267,3
2025-12-16 00:07:43,adp_resnet,width_only,208,4,2,0.9606975562307569,0.9304089134216309,0.9171217993736267,4
2025-12-16 00:08:49,adp_resnet,width_only,209,4,2,0.9605321626769172,0.9205936874389649,0.9171217993736267,5
2025-12-16 00:09:48,adp_resnet,width_only,210,4,2,0.9627615739822387,0.94590516872406,0.9171217993736267,6
2025-12-16 00:10:46,adp_resnet,width_only,211,4,2,0.9613666404194302,0.9198617937088013,0.9171217993736267,7
2025-12-16 00:11:45,adp_resnet,width_only,212,4,2,0.9583657913631863,0.9700404002189636,0.9171217993736267,8
2025-12-16 00:12:38,adp_resnet,width_only,213,4,2,0.9548683915774028,0.9171840222358704,0.9171217993736267,9
2025-12-16 00:13:33,adp_resnet,width_only,214,4,2,0.9604149092356364,0.9176079023361206,0.9171217993736267,10
2025-12-16 00:14:30,adp_resnet,width_only,215,5,2,0.9628738010512458,0.9414421604156494,0.9414421604156494,0
2025-12-16 00:15:21,adp_resnet,width_only,216,5,2,0.9563383057064481,0.9182196566581726,0.9182196566581726,0
2025-12-16 00:16:15,adp_resnet,width_only,217,5,2,0.9604619949976603,0.9289713214874268,0.9182196566581726,1
2025-12-16 00:17:12,adp_resnet,width_only,218,5,2,0.9568214124785529,0.952252794265747,0.9182196566581726,2
2025-12-16 00:18:12,adp_resnet,width_only,219,5,2,0.9535651361571418,0.9470828420639038,0.9182196566581726,3
2025-12-16 00:19:06,adp_resnet,width_only,220,5,2,0.9547470188564724,0.9426370929718018,0.9182196566581726,4
2025-12-16 00:19:59,adp_resnet,width_only,221,5,2,0.9599313468721178,0.9110758057594299,0.9110758057594299,0
2025-12-16 00:20:55,adp_resnet,width_only,222,5,2,0.9515795365863376,0.9070363376617432,0.9070363376617432,0
2025-12-16 00:21:51,adp_resnet,width_only,223,5,2,0.9590291075600518,0.9288317375183105,0.9070363376617432,1
2025-12-16 00:22:50,adp_resnet,width_only,224,5,2,0.9565855673154195,0.9056997853279114,0.9056997853279114,0
2025-12-16 00:23:45,adp_resnet,width_only,225,5,2,0.9552128283818563,0.9232782377243042,0.9056997853279114,1
2025-12-16 00:24:40,adp_resnet,width_only,226,5,2,0.9626892401271396,0.9133345439910888,0.9056997853279114,2
2025-12-16 00:25:38,adp_resnet,width_only,227,5,2,0.9545595471382141,0.9300775166511536,0.9056997853279114,3
2025-12-16 00:26:38,adp_resnet,width_only,228,5,2,0.9542154957135518,0.9555428780555725,0.9056997853279114,4
2025-12-16 00:27:47,adp_resnet,width_only,229,5,2,0.954944550620185,0.9317871062278748,0.9056997853279114,5
2025-12-16 00:28:46,adp_resnet,width_only,230,5,2,0.9581651302125719,0.9261201784133911,0.9056997853279114,6
2025-12-16 00:29:47,adp_resnet,width_only,231,5,2,0.9563759133974711,0.9117763108253479,0.9056997853279114,7
2025-12-16 00:30:46,adp_resnet,width_only,232,5,2,0.9556483740594652,0.9201262335777283,0.9056997853279114,8
2025-12-16 00:31:45,adp_resnet,width_only,233,5,2,0.9531582689497206,0.9527517720222474,0.9056997853279114,9
2025-12-16 00:32:45,adp_resnet,width_only,234,5,2,0.9518332899835374,0.9339481128692627,0.9056997853279114,10
2025-12-16 00:33:49,adp_resnet,width_only,235,6,2,0.9493431889110141,0.9042486952781678,0.9042486952781678,0
2025-12-16 00:34:49,adp_resnet,width_only,236,6,2,0.9517567985534668,0.9365345227241516,0.9042486952781678,1
2025-12-16 00:35:48,adp_resnet,width_only,237,6,2,0.947652592754364,0.9108547089576721,0.9042486952781678,2
2025-12-16 00:36:47,adp_resnet,width_only,238,6,2,0.9545593456056383,0.9208114176750183,0.9042486952781678,3
