[2026-05-20 09:09:21] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:09:21] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_039_d1_w40/training_log.txt
[2026-05-20 09:09:21] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_039_d1_w40/training_stats.csv
[2026-05-20 09:09:21] [CANDIDATE] task=autoencoding phase=ae_alt_width index=39 search_phase=width architecture=[40]
[2026-05-20 09:09:45] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=11 architecture=[40] train_loss=0.104834 val_loss=0.086026 best=0.086026 es=0/5
[2026-05-20 09:09:47] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=12 architecture=[40] train_loss=0.103976 val_loss=0.085316 best=0.085316 es=0/5
[2026-05-20 09:09:49] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=13 architecture=[40] train_loss=0.103350 val_loss=0.084589 best=0.084589 es=0/5
[2026-05-20 09:09:51] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=14 architecture=[40] train_loss=0.102729 val_loss=0.084149 best=0.084149 es=0/5
[2026-05-20 09:09:53] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=15 architecture=[40] train_loss=0.102235 val_loss=0.083722 best=0.083722 es=0/5
[2026-05-20 09:09:55] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=16 architecture=[40] train_loss=0.101900 val_loss=0.083380 best=0.083380 es=0/5
[2026-05-20 09:09:57] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=17 architecture=[40] train_loss=0.101603 val_loss=0.083132 best=0.083132 es=0/5
[2026-05-20 09:09:59] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=18 architecture=[40] train_loss=0.101232 val_loss=0.082915 best=0.082915 es=0/5
[2026-05-20 09:10:01] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=19 architecture=[40] train_loss=0.101162 val_loss=0.082674 best=0.082674 es=0/5
[2026-05-20 09:10:03] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=20 architecture=[40] train_loss=0.100876 val_loss=0.082407 best=0.082407 es=0/5
[2026-05-20 09:10:05] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=21 architecture=[40] train_loss=0.100574 val_loss=0.082223 best=0.082223 es=0/5
[2026-05-20 09:10:07] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=22 architecture=[40] train_loss=0.100507 val_loss=0.082085 best=0.082085 es=0/5
[2026-05-20 09:10:10] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=23 architecture=[40] train_loss=0.100367 val_loss=0.081946 best=0.081946 es=0/5
[2026-05-20 09:10:12] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=24 architecture=[40] train_loss=0.100205 val_loss=0.081807 best=0.081807 es=0/5
[2026-05-20 09:10:14] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=25 architecture=[40] train_loss=0.100084 val_loss=0.081743 best=0.081807 es=1/5
[2026-05-20 09:10:16] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=26 architecture=[40] train_loss=0.099975 val_loss=0.081621 best=0.081621 es=0/5
[2026-05-20 09:10:18] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=27 architecture=[40] train_loss=0.099939 val_loss=0.081535 best=0.081621 es=1/5
[2026-05-20 09:10:20] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=28 architecture=[40] train_loss=0.099856 val_loss=0.081500 best=0.081500 es=0/5
[2026-05-20 09:10:22] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=29 architecture=[40] train_loss=0.099918 val_loss=0.081439 best=0.081500 es=1/5
[2026-05-20 09:10:24] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=30 architecture=[40] train_loss=0.099845 val_loss=0.081386 best=0.081386 es=0/5
[2026-05-20 09:10:26] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=31 architecture=[40] train_loss=0.099702 val_loss=0.081304 best=0.081386 es=1/5
[2026-05-20 09:10:28] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=32 architecture=[40] train_loss=0.099674 val_loss=0.081286 best=0.081386 es=2/5
[2026-05-20 09:10:30] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=33 architecture=[40] train_loss=0.099716 val_loss=0.081286 best=0.081286 es=0/5
[2026-05-20 09:10:33] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=34 architecture=[40] train_loss=0.099643 val_loss=0.081236 best=0.081286 es=1/5
[2026-05-20 09:10:35] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=35 architecture=[40] train_loss=0.099607 val_loss=0.081168 best=0.081168 es=0/5
[2026-05-20 09:10:37] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=36 architecture=[40] train_loss=0.099597 val_loss=0.081116 best=0.081168 es=1/5
[2026-05-20 09:10:39] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=37 architecture=[40] train_loss=0.099357 val_loss=0.081034 best=0.081034 es=0/5
[2026-05-20 09:10:41] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=38 architecture=[40] train_loss=0.099361 val_loss=0.080983 best=0.081034 es=1/5
[2026-05-20 09:10:43] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=39 architecture=[40] train_loss=0.099334 val_loss=0.080997 best=0.081034 es=2/5
[2026-05-20 09:10:45] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=40 architecture=[40] train_loss=0.099310 val_loss=0.081004 best=0.081034 es=3/5
[2026-05-20 09:10:47] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=41 architecture=[40] train_loss=0.099455 val_loss=0.081026 best=0.081034 es=4/5
[2026-05-20 09:10:50] [autoencoding][ae_alt_width][cand_039_d1_w40] epoch=42 architecture=[40] train_loss=0.099466 val_loss=0.081048 best=0.081034 es=5/5
