,Model Name,Case Name,Time Taken,Total_Neurons,Train Samples,Test Samples,Mean MSE,Mean Gap Objective %,Max_Max Real Power Residual,Max_Mean Real Power Residual,Mean_Max Real Power Residual,Mean_Mean Real Power Residual ,Max_Max Reactive Power Residual,Max_Mean Reactive Power Residual,Mean_Max Reactive Power Residual,Mean_Mean Reactive Power Residual ,Max_Max Inequality PG,Max_Mean Inequality PG,Mean_Max Inequality PG,Mean_Mean Inequality PG,Max_Max Inequality QG,Max_Mean Inequality QG,Mean_Max Inequality QG,Mean_Mean Inequality QG,Max_Max Inequality VM,Max_Mean Inequality VM,Mean_Max Inequality VM,Mean_Mean Inequality VM
121,STL,pglib_opf_case14_ieee,6.03s,14,250,1500,0.0004418414609972,2.544728279113769,0.4645735025405884,0.3222342133522033,0.3294315040111542,0.0966037586331367,0.4645735025405884,0.1990950107574463,0.3294315040111542,0.0648144409060478,0.0112983882427215,0.0075165317393839,0.003676877124235,0.0022396419662982,0.0166716575622558,0.0033343315590173,0.0026735807769,0.0005347162368707,0.0664904117584228,0.0283148791640996,0.0109417662024497,0.0028368677012622
122,STL,pglib_opf_case14_ieee,5.34s,28,250,1500,0.0005272916168905,2.789196491241455,0.444912850856781,0.3004405498504638,0.3303319811820984,0.0966480821371078,0.444912850856781,0.1641917675733566,0.3303319811820984,0.0540926046669483,0.0110967606306076,0.0048787631094455,0.0034961465280503,0.0014914327766746,0.02155601978302,0.004311203956604,0.0033963674213737,0.0006792734493501,0.0642715692520141,0.0350711867213249,0.0110583091154694,0.0036809376906603
123,STL,pglib_opf_case14_ieee,3.71s,56,250,1500,0.0004844746144954,2.3896260261535645,0.7452545166015625,0.1702400743961334,0.18149234354496,0.0608529858291149,0.7452545166015625,0.1994937807321548,0.18149234354496,0.0869564190506935,0.0157963410019874,0.0054370812140405,0.0055986326187849,0.0020566086750477,0.0036216080188751,0.0007243215804919,0.0004981287638656,9.9625758593902e-05,0.0637985467910766,0.0354613065719604,0.0115728247910738,0.003763178596273
124,STL,pglib_opf_case14_ieee,2.91s,112,250,1500,0.0005758118932135,2.503024101257324,0.921985387802124,0.1838437020778656,0.2190728485584259,0.0781068354845047,0.921985387802124,0.2467929422855377,0.2190728485584259,0.0976850464940071,0.0070431753993034,0.0024623698554933,0.0026378342881798,0.0010109775466844,0.0371459126472473,0.0074291825294494,0.0088587990030646,0.0017717598238959,0.0786720514297485,0.050728540867567,0.0135062411427497,0.0049331323243677
125,STL,pglib_opf_case14_ieee,2.54s,224,250,1500,0.0006230425206013,2.573822021484375,0.560160756111145,0.1844738870859146,0.3817224502563476,0.1160730570554733,0.560160756111145,0.1889213472604751,0.3817224502563476,0.1102431342005729,0.0098783448338508,0.0034986301325261,0.0035746132489293,0.0014039726229384,0.0386073589324951,0.0077214716002345,0.0128780277445912,0.0025756054092198,0.0907082557678222,0.0508483722805976,0.0195643175393342,0.0055301543325185
126,STL,pglib_opf_case14_ieee,2.48s,448,250,1500,0.0006801557028666,1.7961292266845703,0.3777172565460205,0.1779513359069824,0.3684225976467132,0.1196121200919151,0.3777172565460205,0.1060965880751609,0.3684225976467132,0.0740160048007965,0.0067645087838172,0.0028321337886154,0.0030347981955856,0.0011830615112558,0.0313197076320648,0.0062639415264129,0.009937260299921,0.0019874521531164,0.0911535024642944,0.0573661848902702,0.0172273460775613,0.0063702422194182
127,STL,pglib_opf_case14_ieee,13.02s,6,500,1500,0.0005726642557419,2.9583208560943604,1.406026840209961,0.4447880089282989,0.5444291234016418,0.1309016644954681,1.406026840209961,0.3077946007251739,0.5444291234016418,0.1098672896623611,0.0243842899799346,0.0110930707305669,0.0079417303204536,0.0033196236472576,0.0167531967163085,0.0033506392501294,0.0026062550023198,0.0005212510004639,0.0853526592254638,0.03839922696352,0.014162328094244,0.0036467432510107
128,STL,pglib_opf_case14_ieee,7.82s,14,500,1500,0.0004373417177703,2.524078369140625,0.4548980891704559,0.3154743015766144,0.3276450335979461,0.0962854176759719,0.4548980891704559,0.1954101473093032,0.3276450335979461,0.0647162124514579,0.0110208243131637,0.0073495535179972,0.0036468163598328,0.0022178723011165,0.0162049829959869,0.0032409965060651,0.002476701978594,0.0004953403840772,0.0652669668197631,0.0274035669863224,0.0103560052812099,0.0026393837761133
129,STL,pglib_opf_case14_ieee,6.63s,28,500,1500,0.0004976291093043,2.7954702377319336,0.3814457058906555,0.3006689846515655,0.3306053578853607,0.0947044566273689,0.3814457058906555,0.1321058869361877,0.3306053578853607,0.0480112209916114,0.0098906606435775,0.0040740459226071,0.0030559424776583,0.001135736471042,0.0207727551460266,0.0041545508429408,0.0030166348442435,0.0006033269455656,0.0600395202636718,0.0315456390380859,0.0094080725684762,0.0029163907747715
130,STL,pglib_opf_case14_ieee,4.32s,56,500,1500,0.000487981014885,2.408466100692749,0.7505868673324585,0.1663655191659927,0.1785023957490921,0.0604626983404159,0.7505868673324585,0.2027556002140045,0.1785023957490921,0.0895753800868988,0.0160121396183967,0.0055482960306108,0.0055866576731204,0.0020503657869994,0.0034855604171752,0.0006971120601519,0.0004434255824889,8.868511213222519e-05,0.0620059967041015,0.0341956354677677,0.0107623301446437,0.0034271087497472
131,STL,pglib_opf_case14_ieee,3.74s,112,500,1500,0.0005359429051168,2.780978441238404,0.3791845440864563,0.1254794746637344,0.1568893045186996,0.0525129176676273,0.3791845440864563,0.123791255056858,0.1568893045186996,0.061607401818037,0.0148227363824844,0.0054856170900166,0.0050402558408677,0.0018334871856495,0.023667424917221,0.0047334851697087,0.0029594921506941,0.0005918983370065,0.0776562690734863,0.0424738451838493,0.0115137454122304,0.003469017567113
132,STL,pglib_opf_case14_ieee,2.96s,224,500,1500,0.0005927614984102,2.125927209854126,0.5243874788284302,0.1838819831609726,0.2461877167224884,0.0951557084918022,0.5243874788284302,0.1106524243950843,0.2461877167224884,0.0646062642335891,0.0088737271726131,0.0030862563289701,0.0031896950677037,0.0012128036469221,0.0272262096405029,0.0054452419281005,0.0050940113142132,0.0010188022861257,0.0779138803482055,0.0514308996498584,0.0141585478559136,0.0056174658238887
133,STL,pglib_opf_case14_ieee,2.90s,448,500,1500,0.0006848410703241,1.7897603511810305,0.4141059815883636,0.1886748224496841,0.3856517374515533,0.1316806524991989,0.4141059815883636,0.1107500046491622,0.3856517374515533,0.0804553925991058,0.0068260580301284,0.002894900040701,0.0031616154592484,0.001252839108929,0.0311379432678222,0.0062275887466967,0.0098425829783082,0.0019685165025293,0.089051604270935,0.0554207228124141,0.0161835849285125,0.0058357408270239
134,STL,pglib_opf_case14_ieee,17.62s,6,1000,1500,0.0005677752778865,2.9431076049804688,1.4007426500320437,0.4435157477855682,0.5417819619178772,0.1304774582386016,1.4007426500320437,0.306866854429245,0.5417819619178772,0.1069908067584037,0.0245959758758544,0.0111763551831245,0.0079909041523933,0.003340246155858,0.0166077017784118,0.0033215403091162,0.002554205013439,0.0005108409677632,0.085212230682373,0.0383070707321167,0.0140971885994076,0.0036263994406908
135,STL,pglib_opf_case14_ieee,11.67s,14,1000,1500,0.0004340608429629,2.5122201442718506,0.4582855403423309,0.3158438801765442,0.3275914192199707,0.0962598174810409,0.4582855403423309,0.1953170746564865,0.3275914192199707,0.0640608891844749,0.0109685957431793,0.0073342071846127,0.0036286141257733,0.0022115809842944,0.0161126255989074,0.0032225251197814,0.0024352201726287,0.0004870440461672,0.06528902053833,0.0273509789258241,0.0103670917451381,0.0026381546631455
