,Model Name,Case Name,Train Samples,Test Samples,Total_Neurons,Mean MSE,Mean Gap Objective %,Max_Max Real Power Residual,Max_Mean Real Power Residual,Mean_Max Real Power Residual,Mean_Mean Real Power Residual ,Max_Max Reactive Power Residual,Max_Mean Reactive Power Residual,Mean_Max Reactive Power Residual,Mean_Mean Reactive Power Residual ,Max_Max Inequality PG,Max_Mean Inequality PG,Mean_Max Inequality PG,Mean_Mean Inequality PG,Max_Max Inequality QG,Max_Mean Inequality QG,Mean_Max Inequality QG,Mean_Mean Inequality QG,Max_Max Inequality VM,Max_Mean Inequality VM,Mean_Max Inequality VM,Mean_Mean Inequality VM
92,STL,pglib_opf_case14_ieee,1500,1500,112.0,0.0006017245817929,2.2405630588531493,0.6116995990276337,0.1584683239459991,0.21143063604831697,0.06259797662496562,0.6116995990276337,0.16876764148473736,0.21143063604831697,0.06806596666574471,0.00897137895226474,0.00416225111111992,0.003329143859446,0.0014165302738546,0.0178160190582275,0.003563203755766,0.0024226164678111,0.0004845233110244,0.0796552181243896,0.0478682309389114,0.013768234476447,0.0049396103713661
93,STL,pglib_opf_case14_ieee,2000,1500,112.0,0.00065721737919372,2.286149835586548,0.5357372462749481,0.17724189609289165,0.23848648071289064,0.07563663497567172,0.5357372462749481,0.14776392877101893,0.23848648071289064,0.0693594746291637,0.01031499281525608,0.00401487858034664,0.0038140855263918,0.0014254866400733,0.0178075253963469,0.0035615050699561,0.0030942818382754,0.0006188563595059,0.0799727916717528,0.0498759560286998,0.0142669655382632,0.005416587460786
94,STL,pglib_opf_case14_ieee,2500,1500,112.0,0.00059308052295814,2.471352982521057,0.5344819664955139,0.17412943542003628,0.24070553183555604,0.0720909401774406,0.5344819664955139,0.1617835566401481,0.24070553183555604,0.06339699998497958,0.0100926965475082,0.00437821317464106,0.003868262656033,0.0015450348379089,0.0195315837860106,0.0039063167059793,0.0032414576038717,0.0006482915399828,0.0771481752395629,0.0436812557280063,0.014378167502582,0.0049320914782583
95,STL,pglib_opf_case14_ieee,5000,1500,112.0,0.0004042369124362769,1.8349931240081787,0.3277678668498992,0.14468700438737864,0.18652697950601574,0.05605131536722178,0.3277678668498992,0.1039663046598434,0.18652697950601574,0.04572962075471872,0.00765340216457842,0.0030168142169713402,0.0028299601981416,0.0011085271602496,0.0190427899360656,0.0041921007446944,0.0022529267938807,0.0004610261938068,0.0611053943634032,0.0332286765798926,0.0103286359459161,0.0034821739303878
96,STL,pglib_opf_case14_ieee,10000,1500,112.0,0.00017906015273182424,1.117198610305786,0.3438348054885864,0.09604260548949237,0.12694247663021083,0.0423193503171205,0.3438348054885864,0.09398415535688395,0.12694247663021083,0.03886220492422576,0.00731294974684712,0.00287543428130442,0.0026560677913948,0.00103774019517,0.0221127867698668,0.004783147573471,0.0019051569746806,0.0004008795542176,0.0394929885864257,0.0165521502494811,0.0056879024021327,0.001444327738136
97,STL,pglib_opf_case14_ieee,15000,1500,112.0,0.00016242498822974325,1.1106503009796143,0.27633339166641235,0.09395574033260343,0.12011835724115369,0.0387864779680967,0.27633339166641235,0.07831039279699323,0.12011835724115369,0.03293611668050284,0.00568280704319472,0.00234555297065522,0.0020617221947758,0.0008350409159901,0.0214622139930724,0.0045526587869971,0.0018074895255267,0.0003760351042728,0.0315188646316527,0.0115565586835145,0.0046953140292316,0.0011904902814421
98,STL,pglib_opf_case14_ieee,20000,1500,112.0,4.7928764979587867e-05,0.5143428862094879,0.22847129106521602,0.07602479010820386,0.09244761317968367,0.03055347502231594,0.22847129106521602,0.07564061209559436,0.09244761317968367,0.02727159522473808,0.00493639968335622,0.002231807867065,0.0017536997562273,0.00073694717139,0.025412368774414,0.0051961540244519,0.001723854173906,0.000356963527156,0.0153915643692016,0.0025395121192559,0.002152584446594,0.0003013496927451
99,STL,pglib_opf_case14_ieee,25000,1500,112.0,5.294550210237503e-05,0.5852784752845764,0.27673523426055907,0.07307289764285083,0.08726720511913297,0.02870019972324366,0.27673523426055907,0.07809489071369168,0.08726720511913297,0.028651836141943898,0.005285482853651,0.00202851139474654,0.0016992409480735,0.000681575044291,0.0267317414283752,0.005641762074083,0.0017609465401619,0.0003681469883303,0.0133842229843139,0.0025274327723309,0.0020134351449086,0.0003154787176753
100,STL,pglib_opf_case14_ieee,250,1500,224.0,0.0009887126390822,3.5196124076843263,0.9174908518791198,0.28431362211704253,0.618324238061905,0.1958727210760116,0.9174908518791198,0.267137935757637,0.618324238061905,0.19538733810186384,0.011917383223772001,0.00439302553422744,0.0048630115110426,0.0018594519235193,0.0343466937541961,0.0068693386390804,0.0155120771378278,0.0031024153809994,0.094767928123474,0.0531226009130477,0.0237557556480168,0.0075781550258397
101,STL,pglib_opf_case14_ieee,500,1500,224.0,0.0008950926479883,3.47818546295166,0.8339504718780517,0.2527501881122589,0.5376474916934967,0.16824783682823177,0.8339504718780517,0.22014448195695874,0.5376474916934967,0.15485071837902065,0.01110112778842446,0.00414058845490212,0.0050928449258207,0.0019430463667958,0.0339570522308349,0.0067914104787632,0.0145435914051631,0.0029087184138006,0.0905312061309814,0.0533486984670161,0.0194426296278833,0.006515485420823
102,STL,pglib_opf_case14_ieee,1000,1500,224.0,0.0011336660245432999,4.06356794834137,0.8802984356880188,0.35966936647892,0.7690041601657868,0.23897286951541896,0.8802984356880188,0.26799266934394833,0.7690041601657868,0.2124128296971321,0.01117512192577118,0.004706118488684239,0.0050028732512145,0.0019705563085153,0.0287492394447326,0.0057498479727655,0.01257436722517,0.0025148733868263,0.0933886528015136,0.0553965352475642,0.0239349544048309,0.0084501289762556
103,STL,pglib_opf_case14_ieee,1500,1500,224.0,0.00059515087632458,2.159153127670288,0.3023311048746109,0.15420691370964046,0.21591844558715817,0.06298756599426267,0.3023311048746109,0.09359010905027385,0.21591844558715817,0.040720742568373644,0.009422264620661699,0.00429832162335512,0.0037298320326953,0.001553963148035,0.0190584778785705,0.0038116955198346,0.0030554170720278,0.000611083372496,0.078469157218933,0.0463010549545287,0.0137230183929204,0.0051431416533886
104,STL,pglib_opf_case14_ieee,2000,1500,224.0,0.0006183143123052401,2.116931676864624,0.4358860611915588,0.13515453636646269,0.18066704869270322,0.057914093881845416,0.4358860611915588,0.10730640739202495,0.18066704869270322,0.047052459418773604,0.0072019705548882,0.0030949075240641203,0.0028914872091263,0.0011640635319053,0.0231882631778716,0.0046376525890081,0.0037652584258466,0.0007530517526901,0.0809032440185546,0.0507533334195613,0.0145006192848085,0.0056964844465255
105,STL,pglib_opf_case14_ieee,2500,1500,224.0,0.0005710563738829799,2.1598395824432375,0.34902586340904235,0.13644797503948208,0.18183821141719814,0.05965500473976132,0.34902586340904235,0.09559980183839792,0.18183821141719814,0.04416691288352008,0.00944992080330844,0.00436277403496202,0.0036202101036905,0.0015911783557384,0.0184868931770324,0.0036973786540329,0.0027099160943179,0.0005419832188635,0.0746165037155151,0.0446491666138171,0.0133967094123363,0.0050116630271077
106,STL,pglib_opf_case14_ieee,5000,1500,224.0,0.00018844524456651028,1.2746906042099,0.298744249343872,0.0832992643117904,0.11353572309017176,0.03624095469713206,0.298744249343872,0.07752479910850521,0.11353572309017176,0.032266445085406256,0.004274365305900521,0.001746673323214,0.0017108279746025,0.000680406653555,0.018108183145523,0.0041754436679184,0.0018368309130891,0.0003812838054727,0.0405615329742431,0.0167839717119931,0.0057569087017326,0.0014098829822614
107,STL,pglib_opf_case14_ieee,10000,1500,224.0,7.327965140575543e-05,0.7857629418373108,0.2459326714277267,0.07111005559563632,0.09189506918191906,0.03014323264360424,0.2459326714277267,0.06971308663487427,0.09189506918191906,0.02721030563116066,0.0049451636150478805,0.0020634271902963,0.0018951637437566,0.0007551996968686,0.0227048158645629,0.0051683594472706,0.0016897403169422,0.0003586060367524,0.0231737375259398,0.0055183069780468,0.0028253416996448,0.0004933376680127
108,STL,pglib_opf_case14_ieee,15000,1500,224.0,5.3573676996165884e-05,0.6432906508445739,0.29136614203453065,0.07045207321643823,0.08996727913618083,0.028991608694195682,0.29136614203453065,0.07304340526461596,0.08996727913618083,0.02832513079047198,0.0046876069158315,0.00207768634427334,0.0018459434388204,0.0008067488670348,0.0239102393388747,0.0052554075606167,0.0018116304418071,0.0003790843853493,0.0154001235961913,0.0026676620356737,0.0025608204072341,0.0003735450271051
109,STL,pglib_opf_case14_ieee,20000,1500,224.0,4.2697519529610875e-05,0.48247879147529604,0.25387354195117945,0.07773613631725308,0.09524198025465008,0.030884072557091656,0.25387354195117945,0.07713182494044302,0.09524198025465008,0.02790805771946902,0.00424764081835742,0.0017868778668343598,0.0016435554483905,0.0006423800135962,0.0254838705062865,0.0054729389958083,0.0015756131615489,0.0003309141553472,0.0114718675613402,0.0021004216978325,0.0021517304237931,0.0003013820241903
110,STL,pglib_opf_case14_ieee,25000,1500,224.0,3.795216107391752e-05,0.44839465618133545,0.23105840981006623,0.07538822442293161,0.08636914044618602,0.02852966189384456,0.23105840981006623,0.06455878019332881,0.08636914044618602,0.02462440766394134,0.0037233009468763804,0.0014773352304472802,0.0014056740328669,0.0005985679395961,0.0263027161359786,0.0053768974728882,0.001678143441677,0.0003496954916044,0.0092376947402953,0.001646683900617,0.0015288622118532,0.0002151757013052
111,STL,pglib_opf_case14_ieee,250,1500,448.0,0.00222270755330096,2.331513690948486,1.0365652561187744,0.2826172262430191,0.45546854138374326,0.1824568226933479,1.0365652561187744,0.25114663988351815,0.45546854138374326,0.18913250118494032,0.00996070243418212,0.0036649307701736205,0.0046007073950022,0.0016676669707521,0.0305169641971587,0.0061033928766846,0.0116859896108507,0.0023371980059891,0.1059005737304687,0.0670256592333316,0.0343712426722049,0.0154766389168798
112,STL,pglib_opf_case14_ieee,500,1500,448.0,0.00230329590849572,2.179552125930786,1.1018419563770294,0.28406406939029694,0.5600744783878326,0.19231125414371486,1.1018419563770294,0.252906584739685,0.5600744783878326,0.1902792245149612,0.009965531527995999,0.003899345267564,0.0045295579824596,0.0017509962664916,0.0326007783412933,0.0065201557241379,0.0149895781651138,0.0029979154933243,0.1007548570632934,0.0670443631708621,0.0321484804153442,0.0156128198839723
113,STL,pglib_opf_case14_ieee,1000,1500,448.0,0.00226074858801434,2.1629911184310915,1.0215373396873475,0.2599668979644775,0.45198955833911897,0.16462127640843383,1.0215373396873475,0.2310300305485725,0.45198955833911897,0.17959449961781498,0.0098068751394748,0.00371640040539202,0.0044135044794529,0.0015406936872749,0.0231911480426788,0.0046382295899092,0.0081476602703332,0.0016295319190248,0.0985053181648254,0.0637039132416248,0.0321148669347166,0.0149013902060687
114,STL,pglib_opf_case14_ieee,1500,1500,448.0,0.00045440768299152,2.115736413002014,0.27922964096069336,0.11504083424806591,0.1819279044866561,0.05342596992850298,0.27922964096069336,0.08882294148206707,0.1819279044866561,0.03985439985990518,0.006803098320960941,0.0032880650600418003,0.0027726546395569,0.0011254126206039,0.0184770166873931,0.0037926420569419,0.0027013824088498,0.0005496976664289,0.0626055717468261,0.0353311832994222,0.0106705330312251,0.0036908099427818
115,STL,pglib_opf_case14_ieee,2000,1500,448.0,0.00024063130258578,1.732945728302002,0.5115055918693543,0.1068760573863983,0.15351138263940806,0.04610314220190044,0.5115055918693543,0.1498363599181175,0.15351138263940806,0.06531446501612662,0.00568577172234648,0.00224652320612216,0.0022165307076647,0.0008786284946836,0.0156243305653333,0.0034988627769052,0.0023466469254344,0.0004851556615903,0.0479528188705443,0.0204897182062267,0.0072615941986441,0.0017458588117733
116,STL,pglib_opf_case14_ieee,2500,1500,448.0,0.00012544114579209984,1.2517062187194825,0.23866045176982875,0.08535893261432642,0.112765622138977,0.036334806680679274,0.23866045176982875,0.07647730410099027,0.112765622138977,0.03121187873184676,0.0048121264204382605,0.00188410344999278,0.001693709171377,0.0006692020338959,0.0142083456739782,0.0033965396694838,0.0017020362196489,0.0003574927221051,0.0331384181976318,0.0118314503226428,0.0044596924912184,0.0008150423469487
117,STL,pglib_opf_case14_ieee,5000,1500,448.0,0.00011014305782733665,1.0954888224601746,0.21826321780681607,0.07398738414049147,0.09662000834941857,0.03084386289119716,0.21826321780681607,0.06829236447811124,0.09662000834941857,0.02748876623809332,0.0050410610623657,0.00205297837965184,0.0020397397223859,0.0008200135431252,0.0147746235132216,0.0036183738149702,0.0016485546482726,0.0003443739318754,0.0324313402175902,0.0118017366155981,0.0040552390739321,0.0007690191036089
118,STL,pglib_opf_case14_ieee,10000,1500,448.0,5.17401575052645e-05,0.6013319730758667,0.21923862099647518,0.06859952881932256,0.08551071286201473,0.02812159359455104,0.21923862099647518,0.06525397449731822,0.08551071286201473,0.02468232102692122,0.0039153221994638,0.00149825795087958,0.0014913900289684,0.0005753617500885,0.0229894932359456,0.004701814521104,0.0016223004087805,0.0003377171000465,0.0153160572052001,0.0030520949978381,0.002018654369749,0.0003297100716736
119,STL,pglib_opf_case14_ieee,15000,1500,448.0,4.660324557335116e-05,0.545544695854187,0.2068049013614654,0.06201333850622172,0.07686923593282696,0.024822605401277502,0.2068049013614654,0.06076003387570376,0.07686923593282696,0.02437137216329572,0.00392071856185788,0.00156825685407962,0.0017069471767171,0.0006468948908149,0.0211559809744357,0.0043637705035507,0.0014756588614545,0.0003045707009732,0.0137300729751586,0.0025688716210424,0.0020171564770862,0.0003227897977921
120,STL,pglib_opf_case14_ieee,20000,1500,448.0,3.489454611553811e-05,0.36569361686706536,0.1978317350149154,0.04943603351712222,0.06690447032451627,0.0224798388779163,0.1978317350149154,0.0618220560252666,0.06690447032451627,0.02384863607585424,0.00393610680475826,0.0014811306027695,0.0015771153382956,0.0005843576276674,0.022947872430086,0.0046409095637499,0.0015664990758522,0.0003237594442907,0.0104975223541259,0.001875422685407,0.0018503630766644,0.0002531455480493
121,STL,pglib_opf_case14_ieee,25000,1500,448.0,3.280412893218454e-05,0.36672219038009646,0.21463530957698818,0.06125393137335772,0.077030836045742,0.02467166297137732,0.21463530957698818,0.06694114059209819,0.077030836045742,0.0247774392366409,0.00377739863470192,0.00144373727962368,0.0016754895914345,0.000675815710565,0.0237497773021459,0.0048940114676952,0.0014853553380816,0.000307164795231,0.0082781553268432,0.0015539356740191,0.001384064904414,0.000194350988022
