[2026-05-20 11:21:31] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:21:31] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_004_d1_w5/training_log.txt
[2026-05-20 11:21:31] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_004_d1_w5/training_stats.csv
[2026-05-20 11:21:31] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=4 search_phase=width architecture=[5]
[2026-05-20 11:21:56] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=11 architecture=[5] train_loss=0.799752 val_loss=0.807449 best=0.807449 es=0/5
[2026-05-20 11:21:59] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=12 architecture=[5] train_loss=0.798938 val_loss=0.806666 best=0.806666 es=0/5
[2026-05-20 11:22:01] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=13 architecture=[5] train_loss=0.798173 val_loss=0.805943 best=0.805943 es=0/5
[2026-05-20 11:22:03] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=14 architecture=[5] train_loss=0.797460 val_loss=0.805252 best=0.805252 es=0/5
[2026-05-20 11:22:06] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=15 architecture=[5] train_loss=0.796786 val_loss=0.804612 best=0.804612 es=0/5
[2026-05-20 11:22:08] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=16 architecture=[5] train_loss=0.796152 val_loss=0.804009 best=0.804009 es=0/5
[2026-05-20 11:22:11] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=17 architecture=[5] train_loss=0.795574 val_loss=0.803447 best=0.803447 es=0/5
[2026-05-20 11:22:13] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=18 architecture=[5] train_loss=0.795038 val_loss=0.802943 best=0.802943 es=0/5
[2026-05-20 11:22:15] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=19 architecture=[5] train_loss=0.794554 val_loss=0.802491 best=0.802491 es=0/5
[2026-05-20 11:22:18] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=20 architecture=[5] train_loss=0.794119 val_loss=0.802085 best=0.802085 es=0/5
[2026-05-20 11:22:20] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=21 architecture=[5] train_loss=0.793717 val_loss=0.801708 best=0.801708 es=0/5
[2026-05-20 11:22:23] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=22 architecture=[5] train_loss=0.793351 val_loss=0.801367 best=0.801367 es=0/5
[2026-05-20 11:22:25] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=23 architecture=[5] train_loss=0.793027 val_loss=0.801062 best=0.801062 es=0/5
[2026-05-20 11:22:27] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=24 architecture=[5] train_loss=0.792738 val_loss=0.800787 best=0.800787 es=0/5
[2026-05-20 11:22:30] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=25 architecture=[5] train_loss=0.792477 val_loss=0.800532 best=0.800532 es=0/5
[2026-05-20 11:22:32] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=26 architecture=[5] train_loss=0.792236 val_loss=0.800309 best=0.800309 es=0/5
[2026-05-20 11:22:34] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=27 architecture=[5] train_loss=0.792022 val_loss=0.800116 best=0.800116 es=0/5
[2026-05-20 11:22:36] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=28 architecture=[5] train_loss=0.791830 val_loss=0.799935 best=0.799935 es=0/5
[2026-05-20 11:22:39] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=29 architecture=[5] train_loss=0.791660 val_loss=0.799766 best=0.799766 es=0/5
[2026-05-20 11:22:41] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=30 architecture=[5] train_loss=0.791502 val_loss=0.799614 best=0.799614 es=0/5
[2026-05-20 11:22:43] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=31 architecture=[5] train_loss=0.791355 val_loss=0.799473 best=0.799473 es=0/5
[2026-05-20 11:22:46] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=32 architecture=[5] train_loss=0.791217 val_loss=0.799335 best=0.799335 es=0/5
[2026-05-20 11:22:48] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=33 architecture=[5] train_loss=0.791090 val_loss=0.799201 best=0.799201 es=0/5
[2026-05-20 11:22:50] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=34 architecture=[5] train_loss=0.790961 val_loss=0.799073 best=0.799073 es=0/5
[2026-05-20 11:22:53] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=35 architecture=[5] train_loss=0.790814 val_loss=0.798928 best=0.798928 es=0/5
[2026-05-20 11:22:55] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=36 architecture=[5] train_loss=0.790679 val_loss=0.798794 best=0.798794 es=0/5
[2026-05-20 11:22:57] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=37 architecture=[5] train_loss=0.790545 val_loss=0.798658 best=0.798658 es=0/5
[2026-05-20 11:23:00] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=38 architecture=[5] train_loss=0.790412 val_loss=0.798540 best=0.798540 es=0/5
[2026-05-20 11:23:02] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=39 architecture=[5] train_loss=0.790299 val_loss=0.798423 best=0.798423 es=0/5
[2026-05-20 11:23:04] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=40 architecture=[5] train_loss=0.790192 val_loss=0.798320 best=0.798320 es=0/5
[2026-05-20 11:23:07] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=41 architecture=[5] train_loss=0.790101 val_loss=0.798221 best=0.798320 es=1/5
[2026-05-20 11:23:09] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=42 architecture=[5] train_loss=0.789995 val_loss=0.798119 best=0.798119 es=0/5
[2026-05-20 11:23:11] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=43 architecture=[5] train_loss=0.789906 val_loss=0.798034 best=0.798119 es=1/5
[2026-05-20 11:23:14] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=44 architecture=[5] train_loss=0.789821 val_loss=0.797947 best=0.797947 es=0/5
[2026-05-20 11:23:16] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=45 architecture=[5] train_loss=0.789738 val_loss=0.797863 best=0.797947 es=1/5
[2026-05-20 11:23:19] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=46 architecture=[5] train_loss=0.789658 val_loss=0.797776 best=0.797776 es=0/5
[2026-05-20 11:23:21] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=47 architecture=[5] train_loss=0.789579 val_loss=0.797699 best=0.797776 es=1/5
[2026-05-20 11:23:23] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=48 architecture=[5] train_loss=0.789493 val_loss=0.797603 best=0.797603 es=0/5
[2026-05-20 11:23:26] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=49 architecture=[5] train_loss=0.789399 val_loss=0.797500 best=0.797500 es=0/5
[2026-05-20 11:23:28] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=50 architecture=[5] train_loss=0.789284 val_loss=0.797378 best=0.797378 es=0/5
[2026-05-20 11:23:30] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=51 architecture=[5] train_loss=0.789124 val_loss=0.797194 best=0.797194 es=0/5
[2026-05-20 11:23:33] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=52 architecture=[5] train_loss=0.788896 val_loss=0.796941 best=0.796941 es=0/5
[2026-05-20 11:23:38] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=53 architecture=[5] train_loss=0.788607 val_loss=0.796656 best=0.796656 es=0/5
[2026-05-20 11:23:43] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=54 architecture=[5] train_loss=0.788384 val_loss=0.796461 best=0.796461 es=0/5
[2026-05-20 11:23:45] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=55 architecture=[5] train_loss=0.788247 val_loss=0.796336 best=0.796336 es=0/5
[2026-05-20 11:23:47] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=56 architecture=[5] train_loss=0.788143 val_loss=0.796233 best=0.796233 es=0/5
[2026-05-20 11:23:50] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=57 architecture=[5] train_loss=0.788048 val_loss=0.796145 best=0.796233 es=1/5
[2026-05-20 11:23:52] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=58 architecture=[5] train_loss=0.787970 val_loss=0.796067 best=0.796067 es=0/5
[2026-05-20 11:23:54] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=59 architecture=[5] train_loss=0.787906 val_loss=0.796004 best=0.796067 es=1/5
[2026-05-20 11:23:56] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=60 architecture=[5] train_loss=0.787822 val_loss=0.795926 best=0.795926 es=0/5
[2026-05-20 11:23:59] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=61 architecture=[5] train_loss=0.787758 val_loss=0.795855 best=0.795926 es=1/5
[2026-05-20 11:24:01] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=62 architecture=[5] train_loss=0.787698 val_loss=0.795795 best=0.795795 es=0/5
[2026-05-20 11:24:03] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=63 architecture=[5] train_loss=0.787650 val_loss=0.795742 best=0.795795 es=1/5
[2026-05-20 11:24:06] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=64 architecture=[5] train_loss=0.787585 val_loss=0.795687 best=0.795687 es=0/5
[2026-05-20 11:24:08] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=65 architecture=[5] train_loss=0.787529 val_loss=0.795639 best=0.795687 es=1/5
[2026-05-20 11:24:10] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=66 architecture=[5] train_loss=0.787477 val_loss=0.795588 best=0.795687 es=2/5
[2026-05-20 11:24:12] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=67 architecture=[5] train_loss=0.787429 val_loss=0.795526 best=0.795526 es=0/5
[2026-05-20 11:24:15] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=68 architecture=[5] train_loss=0.787378 val_loss=0.795462 best=0.795526 es=1/5
[2026-05-20 11:24:17] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=69 architecture=[5] train_loss=0.787312 val_loss=0.795369 best=0.795369 es=0/5
[2026-05-20 11:24:19] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=70 architecture=[5] train_loss=0.787181 val_loss=0.795228 best=0.795228 es=0/5
[2026-05-20 11:24:22] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=71 architecture=[5] train_loss=0.787072 val_loss=0.795154 best=0.795228 es=1/5
[2026-05-20 11:24:24] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=72 architecture=[5] train_loss=0.786997 val_loss=0.795096 best=0.795096 es=0/5
[2026-05-20 11:24:27] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=73 architecture=[5] train_loss=0.786955 val_loss=0.795043 best=0.795096 es=1/5
[2026-05-20 11:24:29] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=74 architecture=[5] train_loss=0.786906 val_loss=0.794997 best=0.795096 es=2/5
[2026-05-20 11:24:31] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=75 architecture=[5] train_loss=0.786849 val_loss=0.794953 best=0.794953 es=0/5
[2026-05-20 11:24:34] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=76 architecture=[5] train_loss=0.786810 val_loss=0.794896 best=0.794953 es=1/5
[2026-05-20 11:24:36] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=77 architecture=[5] train_loss=0.786759 val_loss=0.794843 best=0.794843 es=0/5
[2026-05-20 11:24:38] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=78 architecture=[5] train_loss=0.786691 val_loss=0.794781 best=0.794843 es=1/5
[2026-05-20 11:24:41] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=79 architecture=[5] train_loss=0.786656 val_loss=0.794740 best=0.794740 es=0/5
[2026-05-20 11:24:45] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=80 architecture=[5] train_loss=0.786607 val_loss=0.794702 best=0.794740 es=1/5
[2026-05-20 11:24:50] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=81 architecture=[5] train_loss=0.786571 val_loss=0.794674 best=0.794740 es=2/5
[2026-05-20 11:24:53] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=82 architecture=[5] train_loss=0.786538 val_loss=0.794626 best=0.794626 es=0/5
[2026-05-20 11:24:55] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=83 architecture=[5] train_loss=0.786494 val_loss=0.794595 best=0.794626 es=1/5
[2026-05-20 11:24:58] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=84 architecture=[5] train_loss=0.786453 val_loss=0.794544 best=0.794626 es=2/5
[2026-05-20 11:25:00] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=85 architecture=[5] train_loss=0.786416 val_loss=0.794507 best=0.794507 es=0/5
[2026-05-20 11:25:02] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=86 architecture=[5] train_loss=0.786375 val_loss=0.794472 best=0.794507 es=1/5
[2026-05-20 11:25:05] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=87 architecture=[5] train_loss=0.786352 val_loss=0.794437 best=0.794507 es=2/5
[2026-05-20 11:25:07] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=88 architecture=[5] train_loss=0.786323 val_loss=0.794417 best=0.794507 es=3/5
[2026-05-20 11:25:09] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=89 architecture=[5] train_loss=0.786300 val_loss=0.794389 best=0.794389 es=0/5
[2026-05-20 11:25:12] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=90 architecture=[5] train_loss=0.786270 val_loss=0.794349 best=0.794389 es=1/5
[2026-05-20 11:25:14] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=91 architecture=[5] train_loss=0.786221 val_loss=0.794292 best=0.794389 es=2/5
[2026-05-20 11:25:16] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=92 architecture=[5] train_loss=0.786182 val_loss=0.794264 best=0.794264 es=0/5
[2026-05-20 11:25:19] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=93 architecture=[5] train_loss=0.786161 val_loss=0.794241 best=0.794264 es=1/5
[2026-05-20 11:25:21] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=94 architecture=[5] train_loss=0.786129 val_loss=0.794209 best=0.794264 es=2/5
[2026-05-20 11:25:23] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=95 architecture=[5] train_loss=0.786101 val_loss=0.794179 best=0.794264 es=3/5
[2026-05-20 11:25:26] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=96 architecture=[5] train_loss=0.786082 val_loss=0.794150 best=0.794150 es=0/5
[2026-05-20 11:25:28] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=97 architecture=[5] train_loss=0.786060 val_loss=0.794128 best=0.794150 es=1/5
[2026-05-20 11:25:31] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=98 architecture=[5] train_loss=0.786037 val_loss=0.794106 best=0.794150 es=2/5
[2026-05-20 11:25:33] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=99 architecture=[5] train_loss=0.786013 val_loss=0.794088 best=0.794150 es=3/5
[2026-05-20 11:25:35] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=100 architecture=[5] train_loss=0.785993 val_loss=0.794065 best=0.794150 es=4/5
[2026-05-20 11:25:38] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=101 architecture=[5] train_loss=0.785991 val_loss=0.794049 best=0.794049 es=0/5
[2026-05-20 11:25:40] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=102 architecture=[5] train_loss=0.785962 val_loss=0.794022 best=0.794049 es=1/5
[2026-05-20 11:25:42] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=103 architecture=[5] train_loss=0.785943 val_loss=0.793999 best=0.794049 es=2/5
[2026-05-20 11:25:45] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=104 architecture=[5] train_loss=0.785924 val_loss=0.793982 best=0.794049 es=3/5
[2026-05-20 11:25:47] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=105 architecture=[5] train_loss=0.785912 val_loss=0.793964 best=0.794049 es=4/5
[2026-05-20 11:25:50] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=106 architecture=[5] train_loss=0.785897 val_loss=0.793947 best=0.793947 es=0/5
[2026-05-20 11:25:52] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=107 architecture=[5] train_loss=0.785883 val_loss=0.793940 best=0.793947 es=1/5
[2026-05-20 11:25:56] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=108 architecture=[5] train_loss=0.785872 val_loss=0.793925 best=0.793947 es=2/5
[2026-05-20 11:26:00] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=109 architecture=[5] train_loss=0.785851 val_loss=0.793905 best=0.793947 es=3/5
[2026-05-20 11:26:03] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=110 architecture=[5] train_loss=0.785840 val_loss=0.793897 best=0.793947 es=4/5
[2026-05-20 11:26:06] [autoencoding][ae_width_to_depth][cand_004_d1_w5] epoch=111 architecture=[5] train_loss=0.785829 val_loss=0.793888 best=0.793947 es=5/5
