task,phase,depth,width,epochs,best_val,best_epoch,final_epoch,train_loss_n,train_loss_mean,train_loss_var,train_loss_std,train_loss_cv_pct,val_loss_n,val_loss_mean,val_loss_var,val_loss_std,val_loss_cv_pct,train_acc_n,train_acc_mean,train_acc_var,train_acc_std,train_acc_cv_pct,val_acc_n,val_acc_mean,val_acc_var,val_acc_std,val_acc_cv_pct
classification,stl_ablation_r02_d27540_parammatched,1,27540,135,0.220863956205765,125,135,135,0.31540236288295975,0.020469944951938823,0.14307321535472256,45.36212539657304,135,0.3207746613313345,0.011015820634522175,0.10495627963357969,32.71962916209528,135,0.8746461118720752,0.0023985233974248704,0.04897472202498826,5.599375720102812,135,0.8717103740803849,0.0019533165988921374,0.04419634146501424,5.0700717553854275
classification,stl_ablation_r03_d27540_parammatched,1,27540,119,0.22204976856767003,109,119,119,0.3267507350027963,0.020779387857871822,0.14415057356067587,44.11637316116282,119,0.3321497422063163,0.010781943213510777,0.10383613635681355,31.261844632808796,119,0.8697295307615527,0.002479049683953797,0.04979005607502161,5.724774693050199,119,0.8667447977796995,0.002055559797632813,0.04533828181165242,5.230868639511125
classification,stl_ablation_r04_d27540_parammatched,1,27540,75,0.26512177050861546,65,75,75,0.37902382926237577,0.0212761704090478,0.14586353351351325,38.48400080738474,75,0.37415562990979706,0.010947995232238238,0.10463266809289648,27.965012344761924,75,0.8472914954497537,0.0023622528625731913,0.048603012896045766,5.736280035508516,75,0.8480007802504833,0.002178191946899415,0.04667110398200813,5.503662858449538
classification,stl_ablation_r05_d27540_parammatched,1,27540,75,0.2715845991514818,65,75,75,0.37995730518020604,0.01995209176961175,0.14125187350832466,37.17572253054373,75,0.3815576239176411,0.009951253222441399,0.09975596835498816,26.144404436411,75,0.8462603357644343,0.0023782407742206886,0.04876721003113351,5.76267230899835,75,0.8439308560380486,0.002025610848789596,0.045006786697003774,5.332994566438112
classification,stl_ablation_r01_d29508_parammatched,1,29508,127,0.20826082274824784,117,127,127,0.3134725134617203,0.025281628112309527,0.1590019751836735,50.72278058059787,127,0.31681675518658386,0.013840447364403596,0.11764543069921414,37.133588667028945,127,0.8769721333939344,0.0030100472037826536,0.05486389708891133,6.2560593432524225,127,0.8750333894533643,0.0024043781850046062,0.0490344591588875,5.603724354966553
classification,stl_ablation_r02_d29508_parammatched,1,29508,105,0.2240931936512059,95,105,105,0.353007190507103,0.02025914636800214,0.14233462814087844,40.32060308358349,105,0.35903379947162756,0.014451731567236748,0.12021535495616502,33.483018906041735,105,0.8580777399060138,0.0028375132545222347,0.053268313794621235,6.207865711614401,105,0.8552700920646394,0.002728245110567938,0.05223260581828115,6.107147473401131
classification,stl_ablation_r03_d29508_parammatched,1,29508,67,0.2805461918460742,57,67,67,0.3987801247026645,0.03219976107968424,0.17944291872259613,44.99795942849234,67,0.39449308578477643,0.010679907954044264,0.1033436401238328,26.196565630104345,67,0.8406820376292415,0.00253315726555583,0.05033048048206802,5.986862836275423,67,0.839484356500145,0.0018394056026807082,0.04288829213993847,5.108885211243488
classification,stl_ablation_r04_d29508_parammatched,1,29508,174,0.1960136185354937,164,174,174,0.2886653779546625,0.02163408165210798,0.14708528700080095,50.95356015431196,174,0.29846654952575025,0.011951063551382052,0.10932092000793833,36.62752833831607,174,0.8866129208152533,0.0024561573574197644,0.04955963435518632,5.58977127353564,174,0.8816255759144748,0.0023047972047978028,0.048008303498434546,5.445429988647671
classification,stl_ablation_r05_d29508_parammatched,1,29508,103,0.232986367753813,93,103,103,0.3450179145803046,0.023622387803704206,0.1536957637793059,44.54718357632774,103,0.3525574649877345,0.012417418696536732,0.1114334720653392,31.60717985909502,103,0.8622602449732567,0.0025933151979051234,0.05092460307066834,5.905943520827379,103,0.8578362787399179,0.002246644610464061,0.047398782795173774,5.525387998837983
classification,stl_ablation_r01_d31475_parammatched,1,31475,105,0.2272668839964394,95,105,105,0.34365973397057076,0.02339479976775388,0.1529535869724992,44.507276195935525,105,0.3440291908240603,0.010540813953678152,0.10266846620885184,29.842951978269028,105,0.8632364888469534,0.0026021265633392942,0.05101104354293582,5.909277955925212,105,0.8615350444750971,0.0020975290860002194,0.04579878913246746,5.315951965757939
classification,stl_ablation_r02_d31475_parammatched,1,31475,97,0.2364328120042489,87,97,97,0.35381350345462215,0.02129819546176774,0.14593901281620258,41.24744007542374,97,0.3549965214860766,0.011092200718767148,0.10531951727370928,29.66776035799552,97,0.8584220977554957,0.002531986403029162,0.05031884739368701,5.861783792059291,97,0.856786360473949,0.0021568874642154765,0.04644230252921873,5.420523093239745
classification,stl_ablation_r03_d31475_parammatched,1,31475,106,0.22997860664497652,96,106,106,0.34595161747875836,0.03118166211989946,0.17658330079568527,51.04277357700968,106,0.3474938255961508,0.016202770875290894,0.12729010517432568,36.63089695362221,106,0.8636036919934418,0.002758514389978423,0.05252156119136619,6.081673999115446,106,0.8607282114132416,0.002562811613164583,0.050624219630178824,5.8815569141225446
classification,stl_ablation_r04_d31475_parammatched,1,31475,55,0.28466691489390045,45,55,55,0.42246070103072875,0.044037923260177275,0.209852146189114,49.673767447980886,55,0.41781552933521643,0.022871661605119768,0.15123379782680776,36.19630846834125,55,0.8343350851080892,0.0036993974093412446,0.06082267183658775,7.2899573471380625,55,0.8328722240737525,0.0031340269845187576,0.055982381018662986,6.721604995402708
classification,stl_ablation_r05_d31475_parammatched,1,31475,54,0.30601376984480977,44,54,54,0.43175136189304203,0.028537331254839086,0.16892995961296825,39.12667672252007,54,0.4281850940930859,0.012634081506430942,0.11240143017965093,26.250663960575714,54,0.826295411824983,0.0024242401220586885,0.04923657301294119,5.958713107724475,54,0.8243805327504403,0.0023193989745286486,0.04816013885495606,5.84197915182154
classification,stl_ablation_r01_d33442_parammatched,1,33442,110,0.22403605507820706,100,110,110,0.3414792805830745,0.03242507775185227,0.18006964694765265,52.732232140170986,110,0.3379380430291521,0.011941213522139362,0.10927585974102132,32.33606336875031,110,0.8654911586552473,0.0027349832854738376,0.052297067656550664,6.04247277786257,110,0.8653130676830786,0.0022007094029956073,0.04691171925005102,5.421358003486486
classification,stl_ablation_r02_d33442_parammatched,1,33442,108,0.2322476954191343,98,108,108,0.3423810534403176,0.024078608863255656,0.15517283545535815,45.321677089356584,108,0.34359201614962925,0.011127714121995858,0.10548798093619888,30.70152272987054,108,0.863964845850993,0.0027963315961301574,0.05288035170202783,6.12066011203748,108,0.8618529546568651,0.002049083648643984,0.045266805151722204,5.252265471404523
classification,stl_ablation_r03_d33442_parammatched,1,33442,101,0.23549415435053983,91,101,101,0.3497675299956797,0.024133073778899512,0.15534823390981795,44.414709939409406,101,0.3481219191211649,0.01052243793148453,0.10257893512551458,29.466382175668652,101,0.8606872263999705,0.0026598695514818273,0.05157392317326487,5.992179457453446,101,0.8602801778603016,0.002037419426126627,0.04513778268952327,5.246870014114526
classification,stl_ablation_r04_d33442_parammatched,1,33442,79,0.2662615119416842,69,79,79,0.38421567529098605,0.026919511004078526,0.16407166423267158,42.70301155943515,79,0.3843045167295258,0.013825189924374075,0.11758056780086612,30.595676782955827,79,0.8467228340748458,0.0026266692532561347,0.05125104148459946,6.052871072102107,79,0.8449310988133061,0.002385347310588169,0.04884001751216075,5.780355058626185
classification,stl_ablation_r05_d33442_parammatched,1,33442,104,0.23027533553446453,94,104,104,0.3493995519223342,0.038546536783816046,0.19633271959562942,56.1914629012664,104,0.35093860897704315,0.014541653626555498,0.12058877902423383,34.361787486347,104,0.8634901895398119,0.00293686417570712,0.054192842476724915,6.276022951182158,104,0.8605779987899057,0.0021643915333079047,0.046523021541038205,5.406020326624216
classification,stl_ablation_r01_d35409_parammatched,1,35409,93,0.24122833330808405,83,93,93,0.36271758967567186,0.026779405437653583,0.16364414269277586,45.11613093787378,93,0.36114961212646174,0.012779976819214545,0.11304855956275846,31.302417548540205,93,0.8559295010818387,0.0028429334030933614,0.053319165438830356,6.229387510471182,93,0.8545291819417911,0.0025308518252082912,0.0503075722452226,5.88716843243505
classification,stl_ablation_r02_d35409_parammatched,1,35409,116,0.22167893553263956,106,116,116,0.3340767807891645,0.02285092463878947,0.15116522298064947,45.24864691989764,116,0.3409851391791591,0.01297162743326969,0.11389305261195562,33.40117780092298,116,0.8673881207671803,0.0028010799738534373,0.05292523003118113,6.10167798751616,116,0.8636335715036064,0.002388842836362317,0.0488757898796768,5.659320282626681
classification,stl_ablation_r03_d35409_parammatched,1,35409,104,0.2317783768565923,94,104,104,0.35094028426431756,0.026394506138711336,0.16246386102364838,46.2938762827483,104,0.35185727752864204,0.01283277018538978,0.11328181754098837,32.195388521349244,104,0.8607322801872725,0.0027888496912698985,0.05280956060477968,6.135422339834835,104,0.8593422528143961,0.002318868192418568,0.048154627943932535,5.603661147374439
classification,stl_ablation_r04_d35409_parammatched,1,35409,77,0.26326642061151434,67,77,77,0.38916700781714586,0.029137268544839612,0.17069642217937556,43.86199722757049,77,0.38485423316118667,0.013353187327343242,0.11555599217411117,30.02591168737733,77,0.8447691376199798,0.0027314860390205095,0.05226362060765126,6.186734136014578,77,0.8463200110331829,0.0021050504041387574,0.045880828285229956,5.421215106236102
classification,stl_ablation_r05_d35409_parammatched,1,35409,126,0.21402210078272926,116,126,126,0.325069336561924,0.03185276341147001,0.17847342494463989,54.90318675770934,126,0.32650002707334624,0.013401006460333143,0.11576271619279302,35.45565286179521,126,0.8731496364959501,0.0029537931490789026,0.054348810006097675,6.224455435176689,126,0.8706079151166155,0.002223707464425492,0.047156202820259945,5.416468424129076
classification,stl_ablation_r01_d37376_parammatched,1,37376,127,0.21143610130628313,117,127,127,0.3261809524479537,0.02497511804166769,0.15803517975965886,48.45015583332548,127,0.3247915953547877,0.012131836491526058,0.1101446162621036,33.9123973148956,127,0.8717308418459698,0.0028442885345126363,0.053331871657692986,6.117928734144345,127,0.8711288393128067,0.002211941957597421,0.047031287007665665,5.398889909874465
classification,stl_ablation_r02_d37376_parammatched,1,37376,68,0.27774935313388177,58,68,68,0.4090649813151833,0.04267862817841029,0.20658806397856166,50.50250532674813,68,0.40421179095316445,0.03389107945427965,0.18409529992446752,45.54426764502731,68,0.8393156849667859,0.003082020861371218,0.05551595141372629,6.614430351783931,68,0.8408339635745866,0.002761447874577365,0.05254948025030662,6.249685731878168
classification,stl_ablation_r03_d37376_parammatched,1,37376,80,0.25680042386498175,70,80,80,0.3872201829206895,0.03835731745598862,0.19585024242004045,50.578521228619564,80,0.38705227757527255,0.032504720447598855,0.18029065546388934,46.58044039769978,80,0.8476140519782277,0.00300738398593408,0.054839620585249126,6.469881009789791,80,0.8478808454243472,0.003206830850549482,0.056628887067904504,6.678873260730746
classification,stl_ablation_r04_d37376_parammatched,1,37376,77,0.24135049292752792,67,77,77,0.3846578331841878,0.06195361711988142,0.2489048354690632,64.7081156280207,77,0.3760168924245884,0.02840959378404206,0.16855145737738983,44.82550139983231,77,0.8537561081374683,0.004129896389883436,0.06426426993192591,7.527239842784041,77,0.8533174541332748,0.0033851058545097397,0.05818166252789395,6.818290455219833
classification,stl_ablation_r05_d37376_parammatched,1,37376,67,0.26885107040663797,57,67,67,0.40982494731853175,0.04627466278762722,0.2151154638505266,52.48959714581029,67,0.41355923553912,0.03996714828957454,0.19991785385396307,48.34080264060556,67,0.8398971237485257,0.0033500980161157044,0.057880031238033244,6.891323901635739,67,0.8373080125268222,0.003735076769677177,0.061115274438369144,7.299019419859115
classification,stl_ablation_r02_d02_w12490_12490_12490,2,12490,90,0.112483205240759,80,90,90,0.15743583356662133,0.01912051435641676,0.1382769480297304,87.83067037353757,90,0.1782906268743768,0.010458172819667445,0.10226520825611927,57.35871259691915,90,0.9368001023118169,0.00293446755381588,0.05417072598568234,5.782527761472365,90,0.9294730058193682,0.002003887055336219,0.04476479705456307,4.816148158611781
classification,stl_ablation_r04_d02_w12490_12490_12490,2,12490,90,0.112483205240759,80,90,90,0.15743583356662133,0.01912051435641676,0.1382769480297304,87.83067037353757,90,0.1782906268743768,0.010458172819667445,0.10226520825611927,57.35871259691915,90,0.9368001023118169,0.00293446755381588,0.05417072598568234,5.782527761472365,90,0.9294730058193682,0.002003887055336219,0.04476479705456307,4.816148158611781
classification,stl_ablation_r01_d02_w13184_13184_13184,2,13184,88,0.11366165341294752,78,88,88,0.15844445091907067,0.01899242613505368,0.1378130114867739,86.97875544859897,88,0.1800957972310575,0.010671132454810939,0.10330117354033756,57.35901399620407,88,0.9363255709566567,0.0028969197697424564,0.053823041253188736,5.748325467411617,88,0.9280907385415053,0.002158262103620821,0.046457099604052136,5.00566352779896
classification,stl_ablation_r02_d02_w13184_13184_13184,2,13184,93,0.11297108604446097,83,93,93,0.15624380023404622,0.019074938427696312,0.13811205026244563,88.39521955787045,93,0.17671246845163363,0.00969151175576461,0.09844547605535062,55.70941140596156,93,0.9373655509142017,0.002823847475842247,0.053139885922367645,5.669067512726592,93,0.9296688210537342,0.0019256814967644014,0.04388258762612343,4.720238716447935
classification,stl_ablation_r03_d02_w13184_13184_13184,2,13184,88,0.11296297202942115,78,88,88,0.1592450079133738,0.01854834522569291,0.1361923097156844,85.52375455924522,88,0.18161095163201135,0.010033540826845594,0.1001675637461828,55.15502388267147,88,0.9359571652933457,0.0028880691381848187,0.053740758630529385,5.741796806874818,88,0.9277705672410583,0.0019891101940205007,0.04459944163350592,4.807162806008466
classification,stl_ablation_r04_d02_w13184_13184_13184,2,13184,62,0.12243039426528694,52,62,62,0.19672126704958345,0.02318272607036085,0.1522587471062364,77.39821392460821,62,0.20760003248631612,0.011787066509976534,0.10856825737745142,52.296840264033996,62,0.92080378316218,0.003440853939900665,0.0586587925199681,6.37039004319953,62,0.9161462991864556,0.002306023835131828,0.04802107698846235,5.241638484061487
classification,stl_ablation_r05_d02_w13184_13184_13184,2,13184,75,0.1161214313274349,65,75,75,0.17550475394523146,0.021242121309610108,0.145746771180737,83.04434375961074,75,0.19207619131706036,0.010841913985529382,0.1041245119341713,54.21000448842348,75,0.9295270182081569,0.0031469679716477524,0.05609784284308758,6.035095456528743,75,0.9230546806423297,0.002111212707719637,0.04594793474923152,4.977812876400513
