[2026-05-16 11:09:58] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:10:29] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=12 train_loss=0.480443 val_loss=0.481246 best=0.481246 es=0/5
[2026-05-16 11:10:32] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=13 train_loss=0.479595 val_loss=0.480553 best=0.480553 es=0/5
[2026-05-16 11:10:34] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=14 train_loss=0.478863 val_loss=0.479877 best=0.479877 es=0/5
[2026-05-16 11:10:37] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=15 train_loss=0.478442 val_loss=0.479440 best=0.479440 es=0/5
[2026-05-16 11:10:39] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=16 train_loss=0.477986 val_loss=0.479047 best=0.479047 es=0/5
[2026-05-16 11:10:42] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=17 train_loss=0.477562 val_loss=0.478747 best=0.478747 es=0/5
[2026-05-16 11:10:45] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=18 train_loss=0.477257 val_loss=0.478349 best=0.478349 es=0/5
[2026-05-16 11:10:47] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=19 train_loss=0.476915 val_loss=0.478196 best=0.478196 es=0/5
[2026-05-16 11:10:49] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=20 train_loss=0.476838 val_loss=0.478177 best=0.478196 es=1/5
[2026-05-16 11:10:52] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=21 train_loss=0.476743 val_loss=0.477842 best=0.477842 es=0/5
[2026-05-16 11:10:54] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=22 train_loss=0.476539 val_loss=0.477716 best=0.477716 es=0/5
[2026-05-16 11:10:57] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=23 train_loss=0.476387 val_loss=0.477621 best=0.477716 es=1/5
[2026-05-16 11:11:00] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=24 train_loss=0.476138 val_loss=0.477520 best=0.477520 es=0/5
[2026-05-16 11:11:02] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=25 train_loss=0.476214 val_loss=0.477554 best=0.477520 es=1/5
[2026-05-16 11:11:05] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=26 train_loss=0.476075 val_loss=0.477514 best=0.477520 es=2/5
[2026-05-16 11:11:07] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=27 train_loss=0.476007 val_loss=0.477531 best=0.477520 es=3/5
[2026-05-16 11:11:09] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=28 train_loss=0.475981 val_loss=0.477448 best=0.477520 es=4/5
[2026-05-16 11:11:12] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=29 train_loss=0.475840 val_loss=0.477298 best=0.477298 es=0/5
[2026-05-16 11:11:15] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=30 train_loss=0.475796 val_loss=0.477292 best=0.477298 es=1/5
[2026-05-16 11:11:17] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=31 train_loss=0.475793 val_loss=0.477290 best=0.477298 es=2/5
[2026-05-16 11:11:20] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=32 train_loss=0.475835 val_loss=0.477317 best=0.477298 es=3/5
[2026-05-16 11:11:22] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=33 train_loss=0.475701 val_loss=0.477258 best=0.477298 es=4/5
[2026-05-16 11:11:24] [representation][ae_width_to_depth][cand_018_d2_w20] epoch=34 train_loss=0.475854 val_loss=0.477310 best=0.477298 es=5/5
