task,depth,candidate_index,width,architecture,parameter_count,log10_parameter_count,selected_for_run
classification,7,41,1073,"[1073, 1073, 1073, 1073, 1073, 1073, 1073]",6995967,6.844848,True
classification,7,42,1148,"[1148, 1148, 1148, 1148, 1148, 1148, 1148]",8001567,6.903175,True
classification,7,43,1218,"[1218, 1218, 1218, 1218, 1218, 1218, 1218]",9001027,6.954292,True
classification,7,44,1284,"[1284, 1284, 1284, 1284, 1284, 1284, 1284]",9997231,6.99988,True
classification,7,45,1819,"[1819, 1819, 1819, 1819, 1819, 1819, 1819]",20001731,7.301068,True
classification,7,46,2229,"[2229, 2229, 2229, 2229, 2229, 2229, 2229]",29993431,7.477026,True
classification,7,47,2575,"[2575, 2575, 2575, 2575, 2575, 2575, 2575]",39994907,7.602005,True
classification,7,48,2880,"[2880, 2880, 2880, 2880, 2880, 2880, 2880]",50002567,7.698992,True
classification,7,49,3155,"[3155, 3155, 3155, 3155, 3155, 3155, 3155]",59982867,7.778027,True
classification,7,50,3409,"[3409, 3409, 3409, 3409, 3409, 3409, 3409]",70007231,7.845143,True
classification,7,51,3645,"[3645, 3645, 3645, 3645, 3645, 3645, 3645]",80015047,7.903172,True
classification,7,52,3866,"[3866, 3866, 3866, 3866, 3866, 3866, 3866]",89992755,7.954208,True
classification,7,53,4076,"[4076, 4076, 4076, 4076, 4076, 4076, 4076]",100016895,8.000073,True
classification,7,54,4211,"[4211, 4211, 4211, 4211, 4211, 4211, 4211]",106740435,8.028329,True
classification,7,55,4342,"[4342, 4342, 4342, 4342, 4342, 4342, 4342]",113473835,8.054896,True
classification,7,56,4469,"[4469, 4469, 4469, 4469, 4469, 4469, 4469]",120198231,8.079898,True
classification,7,57,4593,"[4593, 4593, 4593, 4593, 4593, 4593, 4593]",126950527,8.103635,True
classification,7,58,4714,"[4714, 4714, 4714, 4714, 4714, 4714, 4714]",133717331,8.126188,True
classification,7,59,4831,"[4831, 4831, 4831, 4831, 4831, 4831, 4831]",140427515,8.147452,True
classification,7,60,4946,"[4946, 4946, 4946, 4946, 4946, 4946, 4946]",147183075,8.167858,True
classification,7,61,5058,"[5058, 5058, 5058, 5058, 5058, 5058, 5058]",153914947,8.187281,True
classification,7,62,5168,"[5168, 5168, 5168, 5168, 5168, 5168, 5168]",160673127,8.205943,True
classification,8,1,1,"[1, 1, 1, 1, 1, 1, 1, 1]",99,1.995635,True
classification,8,2,2,"[2, 2, 2, 2, 2, 2, 2, 2]",205,2.311754,True
classification,8,3,3,"[3, 3, 3, 3, 3, 3, 3, 3]",325,2.511883,True
classification,8,4,4,"[4, 4, 4, 4, 4, 4, 4, 4]",459,2.661813,True
classification,8,5,5,"[5, 5, 5, 5, 5, 5, 5, 5]",607,2.783189,True
classification,8,6,6,"[6, 6, 6, 6, 6, 6, 6, 6]",769,2.885926,True
classification,8,7,7,"[7, 7, 7, 7, 7, 7, 7, 7]",945,2.975432,True
classification,8,8,12,"[12, 12, 12, 12, 12, 12, 12, 12]",2035,3.308564,True
classification,8,9,15,"[15, 15, 15, 15, 15, 15, 15, 15]",2857,3.45591,True
classification,8,10,19,"[19, 19, 19, 19, 19, 19, 19, 19]",4149,3.617943,True
classification,8,11,21,"[21, 21, 21, 21, 21, 21, 21, 21]",4879,3.688331,True
classification,8,12,24,"[24, 24, 24, 24, 24, 24, 24, 24]",6079,3.783832,True
classification,8,13,26,"[26, 26, 26, 26, 26, 26, 26, 26]",6949,3.841922,True
classification,8,14,28,"[28, 28, 28, 28, 28, 28, 28, 28]",7875,3.896251,True
classification,8,15,30,"[30, 30, 30, 30, 30, 30, 30, 30]",8857,3.947287,True
classification,8,16,32,"[32, 32, 32, 32, 32, 32, 32, 32]",9895,3.995416,True
classification,8,17,48,"[48, 48, 48, 48, 48, 48, 48, 48]",20215,4.305674,True
classification,8,18,60,"[60, 60, 60, 60, 60, 60, 60, 60]",30307,4.481543,True
classification,8,19,70,"[70, 70, 70, 70, 70, 70, 70, 70]",40257,4.604841,True
classification,8,20,79,"[79, 79, 79, 79, 79, 79, 79, 79]",50409,4.702508,True
classification,8,21,87,"[87, 87, 87, 87, 87, 87, 87, 87]",60385,4.780929,True
classification,8,22,94,"[94, 94, 94, 94, 94, 94, 94, 94]",69849,4.84416,True
classification,8,23,101,"[101, 101, 101, 101, 101, 101, 101, 101]",79999,4.903085,True
classification,8,24,107,"[107, 107, 107, 107, 107, 107, 107, 107]",89245,4.950584,True
classification,8,25,114,"[114, 114, 114, 114, 114, 114, 114, 114]",100669,5.002896,True
classification,8,26,163,"[163, 163, 163, 163, 163, 163, 163, 163]",199845,5.300693,True
classification,8,27,201,"[201, 201, 201, 201, 201, 201, 201, 201]",299899,5.476975,True
classification,8,28,233,"[233, 233, 233, 233, 233, 233, 233, 233]",399835,5.601881,True
classification,8,29,261,"[261, 261, 261, 261, 261, 261, 261, 261]",499039,5.698134,True
classification,8,30,287,"[287, 287, 287, 287, 287, 287, 287, 287]",600985,5.778864,True
classification,8,31,310,"[310, 310, 310, 310, 310, 310, 310, 310]",699057,5.844513,True
classification,8,32,332,"[332, 332, 332, 332, 332, 332, 332, 332]",799795,5.902979,True
classification,8,33,353,"[353, 353, 353, 353, 353, 353, 353, 353]",902275,5.955339,True
classification,8,34,372,"[372, 372, 372, 372, 372, 372, 372, 372]",1000315,6.000137,True
classification,8,35,528,"[528, 528, 528, 528, 528, 528, 528, 528]",1996375,6.300242,True
classification,8,36,649,"[649, 649, 649, 649, 649, 649, 649, 649]",3003579,6.477639,True
classification,8,37,750,"[750, 750, 750, 750, 750, 750, 750, 750]",4001257,6.602196,True
classification,8,38,839,"[839, 839, 839, 839, 839, 839, 839, 839]",4998769,6.698863,True
classification,8,39,920,"[920, 920, 920, 920, 920, 920, 920, 920]",6003007,6.778369,True
classification,8,40,994,"[994, 994, 994, 994, 994, 994, 994, 994]",7000749,6.845145,True
classification,8,41,1063,"[1063, 1063, 1063, 1063, 1063, 1063, 1063, 1063]",8000145,6.903098,True
classification,8,42,1128,"[1128, 1128, 1128, 1128, 1128, 1128, 1128, 1128]",9002575,6.954367,True
classification,8,43,1189,"[1189, 1189, 1189, 1189, 1189, 1189, 1189, 1189]",9997119,6.999875,True
classification,8,44,1684,"[1684, 1684, 1684, 1684, 1684, 1684, 1684, 1684]",19994139,7.300903,True
classification,8,45,2064,"[2064, 2064, 2064, 2064, 2064, 2064, 2064, 2064]",29996119,7.477065,True
classification,8,46,2384,"[2384, 2384, 2384, 2384, 2384, 2384, 2384, 2384]",39986839,7.601917,True
classification,8,47,2667,"[2667, 2667, 2667, 2667, 2667, 2667, 2667, 2667]",50016925,7.699117,True
classification,8,48,2922,"[2922, 2922, 2922, 2922, 2922, 2922, 2922, 2922]",60014965,7.77826,True
classification,8,49,3156,"[3156, 3156, 3156, 3156, 3156, 3156, 3156, 3156]",69990619,7.84504,True
classification,8,50,3375,"[3375, 3375, 3375, 3375, 3375, 3375, 3375, 3375]",80021257,7.903205,True
classification,8,51,3580,"[3580, 3580, 3580, 3580, 3580, 3580, 3580, 3580]",90019107,7.954335,True
classification,8,52,3774,"[3774, 3774, 3774, 3774, 3774, 3774, 3774, 3774]",100022329,8.000097,True
classification,8,53,3882,"[3882, 3882, 3882, 3882, 3882, 3882, 3882, 3882]",105819445,8.024565,True
classification,8,54,3987,"[3987, 3987, 3987, 3987, 3987, 3987, 3987, 3987]",111612085,8.047711,True
classification,8,55,4089,"[4089, 4089, 4089, 4089, 4089, 4089, 4089, 4089]",117387019,8.06962,True
classification,8,56,4189,"[4189, 4189, 4189, 4189, 4189, 4189, 4189, 4189]",123190119,8.090576,True
classification,8,57,4286,"[4286, 4286, 4286, 4286, 4286, 4286, 4286, 4286]",128952889,8.110431,True
classification,8,58,4382,"[4382, 4382, 4382, 4382, 4382, 4382, 4382, 4382]",134785945,8.129645,True
classification,8,59,4475,"[4475, 4475, 4475, 4475, 4475, 4475, 4475, 4475]",140559757,8.147861,True
classification,8,60,4566,"[4566, 4566, 4566, 4566, 4566, 4566, 4566, 4566]",146326609,8.165323,True
classification,8,61,4656,"[4656, 4656, 4656, 4656, 4656, 4656, 4656, 4656]",152144119,8.182255,True
classification,9,1,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",103,2.012837,True
classification,9,2,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",215,2.332438,True
classification,9,3,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",343,2.535294,True
classification,9,4,4,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",487,2.687529,True
classification,9,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5]",647,2.810904,True
classification,9,6,6,"[6, 6, 6, 6, 6, 6, 6, 6, 6]",823,2.9154,True
classification,9,7,7,"[7, 7, 7, 7, 7, 7, 7, 7, 7]",1015,3.006466,True
classification,9,8,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11]",1943,3.288473,True
classification,9,9,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15]",3127,3.495128,True
classification,9,10,18,"[18, 18, 18, 18, 18, 18, 18, 18, 18]",4183,3.621488,True
classification,9,11,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20]",4967,3.696094,True
classification,9,12,22,"[22, 22, 22, 22, 22, 22, 22, 22, 22]",5815,3.76455,True
classification,9,13,25,"[25, 25, 25, 25, 25, 25, 25, 25, 25]",7207,3.857755,True
classification,9,14,27,"[27, 27, 27, 27, 27, 27, 27, 27, 27]",8215,3.914608,True
classification,9,15,28,"[28, 28, 28, 28, 28, 28, 28, 28, 28]",8743,3.94166,True
classification,9,16,30,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",9847,3.993304,True
classification,9,17,45,"[45, 45, 45, 45, 45, 45, 45, 45, 45]",20167,4.304641,True
classification,9,18,56,"[56, 56, 56, 56, 56, 56, 56, 56, 56]",30023,4.477454,True
classification,9,19,65,"[65, 65, 65, 65, 65, 65, 65, 65, 65]",39527,4.596894,True
classification,9,20,74,"[74, 74, 74, 74, 74, 74, 74, 74, 74]",50327,4.701801,True
classification,9,21,81,"[81, 81, 81, 81, 81, 81, 81, 81, 81]",59623,4.775414,True
classification,9,22,88,"[88, 88, 88, 88, 88, 88, 88, 88, 88]",69703,4.843251,True
classification,9,23,95,"[95, 95, 95, 95, 95, 95, 95, 95, 95]",80567,4.906157,True
classification,9,24,101,"[101, 101, 101, 101, 101, 101, 101, 101, 101]",90503,4.956663,True
classification,9,25,106,"[106, 106, 106, 106, 106, 106, 106, 106, 106]",99223,4.996612,True
classification,9,26,153,"[153, 153, 153, 153, 153, 153, 153, 153, 153]",200743,5.30264,True
classification,9,27,188,"[188, 188, 188, 188, 188, 188, 188, 188, 188]",299303,5.476111,True
classification,9,28,218,"[218, 218, 218, 218, 218, 218, 218, 218, 218]",399383,5.60139,True
classification,9,29,245,"[245, 245, 245, 245, 245, 245, 245, 245, 245]",501767,5.700502,True
classification,9,30,268,"[268, 268, 268, 268, 268, 268, 268, 268, 268]",598183,5.776834,True
classification,9,31,290,"[290, 290, 290, 290, 290, 290, 290, 290, 290]",698327,5.844059,True
classification,9,32,311,"[311, 311, 311, 311, 311, 311, 311, 311, 311]",801143,5.90371,True
classification,9,33,330,"[330, 330, 330, 330, 330, 330, 330, 330, 330]",900247,5.954362,True
classification,9,34,348,"[348, 348, 348, 348, 348, 348, 348, 348, 348]",999463,5.999767,True
classification,9,35,495,"[495, 495, 495, 495, 495, 495, 495, 495, 495]",2003767,6.301847,True
classification,9,36,607,"[607, 607, 607, 607, 607, 607, 607, 607, 607]",3001015,6.477268,True
classification,9,37,702,"[702, 702, 702, 702, 702, 702, 702, 702, 702]",4004215,6.602517,True
classification,9,38,785,"[785, 785, 785, 785, 785, 785, 785, 785, 785]",4998887,6.698873,True
classification,9,39,861,"[861, 861, 861, 861, 861, 861, 861, 861, 861]",6006343,6.77861,True
classification,9,40,930,"[930, 930, 930, 930, 930, 930, 930, 930, 930]",7001047,6.845163,True
classification,9,41,995,"[995, 995, 995, 995, 995, 995, 995, 995, 995]",8007767,6.903511,True
classification,9,42,1055,"[1055, 1055, 1055, 1055, 1055, 1055, 1055, 1055, 1055]",8997047,6.9541,True
classification,9,43,1113,"[1113, 1113, 1113, 1113, 1113, 1113, 1113, 1113, 1113]",10008103,7.000352,True
classification,9,44,1576,"[1576, 1576, 1576, 1576, 1576, 1576, 1576, 1576, 1576]",20008903,7.301223,True
classification,9,45,1931,"[1931, 1931, 1931, 1931, 1931, 1931, 1931, 1931, 1931]",30000023,7.477122,True
classification,9,46,2231,"[2231, 2231, 2231, 2231, 2231, 2231, 2231, 2231, 2231]",40015223,7.602225,True
classification,9,47,2495,"[2495, 2495, 2495, 2495, 2495, 2495, 2495, 2495, 2495]",50019767,7.699142,True
classification,9,48,2733,"[2733, 2733, 2733, 2733, 2733, 2733, 2733, 2733, 2733]",59994823,7.778114,True
classification,9,49,2953,"[2953, 2953, 2953, 2953, 2953, 2953, 2953, 2953, 2953]",70021543,7.845232,True
classification,9,50,3157,"[3157, 3157, 3157, 3157, 3157, 3157, 3157, 3157, 3157]",80011015,7.90315,True
classification,9,51,3349,"[3349, 3349, 3349, 3349, 3349, 3349, 3349, 3349, 3349]",90021127,7.954344,True
classification,9,52,3530,"[3530, 3530, 3530, 3530, 3530, 3530, 3530, 3530, 3530]",99997847,7.999991,True
classification,9,53,3672,"[3672, 3672, 3672, 3672, 3672, 3672, 3672, 3672, 3672]",108191815,8.034194,True
classification,9,54,3809,"[3809, 3809, 3809, 3809, 3809, 3809, 3809, 3809, 3809]",116403047,8.065964,True
classification,9,55,3941,"[3941, 3941, 3941, 3941, 3941, 3941, 3941, 3941, 3941]",124598663,8.095513,True
classification,9,56,4069,"[4069, 4069, 4069, 4069, 4069, 4069, 4069, 4069, 4069]",132812167,8.123238,True
classification,9,57,4193,"[4193, 4193, 4193, 4193, 4193, 4193, 4193, 4193, 4193]",141018983,8.149278,True
classification,9,58,4313,"[4313, 4313, 4313, 4313, 4313, 4313, 4313, 4313, 4313]",149195303,8.173755,True
classification,9,59,4431,"[4431, 4431, 4431, 4431, 4431, 4431, 4431, 4431, 4431]",157460023,8.19717,True
classification,9,60,4545,"[4545, 4545, 4545, 4545, 4545, 4545, 4545, 4545, 4545]",165656167,8.219208,True
classification,9,61,4656,"[4656, 4656, 4656, 4656, 4656, 4656, 4656, 4656, 4656]",173836423,8.240141,True
classification,10,1,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",107,2.029384,True
classification,10,2,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",225,2.352183,True
classification,10,3,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",361,2.557507,True
classification,10,4,4,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",515,2.711807,True
classification,10,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",687,2.836957,True
classification,10,6,6,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",877,2.943,True
classification,10,7,7,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",1085,3.03543,True
classification,10,8,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",2097,3.321598,True
classification,10,9,14,"[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",3045,3.483587,True
classification,10,10,17,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]",4155,3.618571,True
classification,10,11,19,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",4985,3.697665,True
classification,10,12,21,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",5887,3.769894,True
classification,10,13,23,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]",6861,3.836387,True
classification,10,14,25,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",7907,3.898012,True
classification,10,15,27,"[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]",9025,3.955447,True
classification,10,16,29,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29]",10215,4.009238,True
classification,10,17,42,"[42, 42, 42, 42, 42, 42, 42, 42, 42, 42]",19705,4.294576,True
classification,10,18,53,"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53]",30111,4.478725,True
classification,10,19,62,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62]",40245,4.604712,True
classification,10,20,70,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",50477,4.703094,True
classification,10,21,77,"[77, 77, 77, 77, 77, 77, 77, 77, 77, 77]",60375,4.780857,True
classification,10,22,83,"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83]",69561,4.842366,True
classification,10,23,89,"[89, 89, 89, 89, 89, 89, 89, 89, 89, 89]",79395,4.899793,True
classification,10,24,95,"[95, 95, 95, 95, 95, 95, 95, 95, 95, 95]",89877,4.953649,True
classification,10,25,100,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",99107,4.996104,True
classification,10,26,144,"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]",199735,5.300454,True
classification,10,27,178,"[178, 178, 178, 178, 178, 178, 178, 178, 178, 178]",301361,5.479087,True
classification,10,28,206,"[206, 206, 206, 206, 206, 206, 206, 206, 206, 206]",400677,5.602794,True
classification,10,29,231,"[231, 231, 231, 231, 231, 231, 231, 231, 231, 231]",501277,5.700078,True
classification,10,30,253,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253]",599111,5.777507,True
classification,10,31,274,"[274, 274, 274, 274, 274, 274, 274, 274, 274, 274]",700625,5.845486,True
classification,10,32,293,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",799311,5.902716,True
classification,10,33,311,"[311, 311, 311, 311, 311, 311, 311, 311, 311, 311]",898797,5.953662,True
classification,10,34,328,"[328, 328, 328, 328, 328, 328, 328, 328, 328, 328]",998111,5.999179,True
classification,10,35,466,"[466, 466, 466, 466, 466, 466, 466, 466, 466, 466]",1996817,6.300338,True
classification,10,36,572,"[572, 572, 572, 572, 572, 572, 572, 572, 572, 572]",2996715,6.476645,True
classification,10,37,662,"[662, 662, 662, 662, 662, 662, 662, 662, 662, 662]",4004445,6.602542,True
classification,10,38,740,"[740, 740, 740, 740, 740, 740, 740, 740, 740, 740]",4995747,6.6986,True
classification,10,39,811,"[811, 811, 811, 811, 811, 811, 811, 811, 811, 811]",5993297,6.777666,True
classification,10,40,877,"[877, 877, 877, 877, 877, 877, 877, 877, 877, 877]",7001975,6.845221,True
classification,10,41,938,"[938, 938, 938, 938, 938, 938, 938, 938, 938, 938]",8003961,6.903305,True
classification,10,42,995,"[995, 995, 995, 995, 995, 995, 995, 995, 995, 995]",9000777,6.95428,True
classification,10,43,1049,"[1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049]",9999075,6.99996,True
classification,10,44,1486,"[1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486]",20008997,7.301225,True
classification,10,45,1821,"[1821, 1821, 1821, 1821, 1821, 1821, 1821, 1821, 1821, 1821]",30010087,7.477267,True
classification,10,46,2103,"[2103, 2103, 2103, 2103, 2103, 2103, 2103, 2103, 2103, 2103]",39994861,7.602004,True
classification,10,47,2352,"[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",50001175,7.69898,True
classification,10,48,2577,"[2577, 2577, 2577, 2577, 2577, 2577, 2577, 2577, 2577, 2577]",60002875,7.778172,True
classification,10,49,2784,"[2784, 2784, 2784, 2784, 2784, 2784, 2784, 2784, 2784, 2784]",70009255,7.845155,True
classification,10,50,2976,"[2976, 2976, 2976, 2976, 2976, 2976, 2976, 2976, 2976, 2976]",79980007,7.902981,True
classification,10,51,3157,"[3157, 3157, 3157, 3157, 3157, 3157, 3157, 3157, 3157, 3157]",89987135,7.95418,True
