[2026-05-16 10:23:56] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 10:26:22] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=58 train_loss=0.776437 val_loss=0.783823 best=0.783875 es=1/5
[2026-05-16 10:26:25] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=59 train_loss=0.776329 val_loss=0.783722 best=0.783722 es=0/5
[2026-05-16 10:26:27] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=60 train_loss=0.776258 val_loss=0.783659 best=0.783722 es=1/5
[2026-05-16 10:26:30] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=61 train_loss=0.776167 val_loss=0.783590 best=0.783590 es=0/5
[2026-05-16 10:26:32] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=62 train_loss=0.776132 val_loss=0.783398 best=0.783398 es=0/5
[2026-05-16 10:26:35] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=63 train_loss=0.775984 val_loss=0.783333 best=0.783398 es=1/5
[2026-05-16 10:26:37] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=64 train_loss=0.775848 val_loss=0.783254 best=0.783254 es=0/5
[2026-05-16 10:26:40] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=65 train_loss=0.775788 val_loss=0.783209 best=0.783254 es=1/5
[2026-05-16 10:26:42] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=66 train_loss=0.775780 val_loss=0.783167 best=0.783254 es=2/5
[2026-05-16 10:26:45] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=67 train_loss=0.775675 val_loss=0.783113 best=0.783113 es=0/5
[2026-05-16 10:26:47] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=68 train_loss=0.775653 val_loss=0.783066 best=0.783113 es=1/5
[2026-05-16 10:26:50] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=69 train_loss=0.775611 val_loss=0.783026 best=0.783113 es=2/5
[2026-05-16 10:26:52] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=70 train_loss=0.775592 val_loss=0.782976 best=0.782976 es=0/5
[2026-05-16 10:26:55] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=71 train_loss=0.775553 val_loss=0.782968 best=0.782976 es=1/5
[2026-05-16 10:26:58] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=72 train_loss=0.775490 val_loss=0.782931 best=0.782976 es=2/5
[2026-05-16 10:27:00] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=73 train_loss=0.775410 val_loss=0.782886 best=0.782976 es=3/5
[2026-05-16 10:27:02] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=74 train_loss=0.775381 val_loss=0.782797 best=0.782797 es=0/5
[2026-05-16 10:27:05] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=75 train_loss=0.775288 val_loss=0.782746 best=0.782797 es=1/5
[2026-05-16 10:27:07] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=76 train_loss=0.775223 val_loss=0.782679 best=0.782679 es=0/5
[2026-05-16 10:27:10] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=77 train_loss=0.775184 val_loss=0.782655 best=0.782679 es=1/5
[2026-05-16 10:27:12] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=78 train_loss=0.775140 val_loss=0.782596 best=0.782679 es=2/5
[2026-05-16 10:27:15] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=79 train_loss=0.775085 val_loss=0.782551 best=0.782551 es=0/5
[2026-05-16 10:27:17] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=80 train_loss=0.775035 val_loss=0.782514 best=0.782551 es=1/5
[2026-05-16 10:27:20] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=81 train_loss=0.774977 val_loss=0.782480 best=0.782551 es=2/5
[2026-05-16 10:27:22] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=82 train_loss=0.774947 val_loss=0.782442 best=0.782442 es=0/5
[2026-05-16 10:27:25] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=83 train_loss=0.774916 val_loss=0.782397 best=0.782442 es=1/5
[2026-05-16 10:27:27] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=84 train_loss=0.774854 val_loss=0.782380 best=0.782442 es=2/5
[2026-05-16 10:27:30] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=85 train_loss=0.774832 val_loss=0.782311 best=0.782311 es=0/5
[2026-05-16 10:27:32] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=86 train_loss=0.774761 val_loss=0.782258 best=0.782311 es=1/5
[2026-05-16 10:27:35] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=87 train_loss=0.774721 val_loss=0.782241 best=0.782311 es=2/5
[2026-05-16 10:27:37] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=88 train_loss=0.774696 val_loss=0.782210 best=0.782210 es=0/5
[2026-05-16 10:27:40] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=89 train_loss=0.774606 val_loss=0.782159 best=0.782210 es=1/5
[2026-05-16 10:27:42] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=90 train_loss=0.774598 val_loss=0.782151 best=0.782210 es=2/5
[2026-05-16 10:27:45] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=91 train_loss=0.774609 val_loss=0.782083 best=0.782083 es=0/5
[2026-05-16 10:27:47] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=92 train_loss=0.774523 val_loss=0.782034 best=0.782083 es=1/5
[2026-05-16 10:27:50] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=93 train_loss=0.774504 val_loss=0.781985 best=0.782083 es=2/5
[2026-05-16 10:27:53] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=94 train_loss=0.774390 val_loss=0.781900 best=0.781900 es=0/5
[2026-05-16 10:27:55] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=95 train_loss=0.774315 val_loss=0.781827 best=0.781900 es=1/5
[2026-05-16 10:27:58] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=96 train_loss=0.774273 val_loss=0.781758 best=0.781758 es=0/5
[2026-05-16 10:28:00] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=97 train_loss=0.774177 val_loss=0.781694 best=0.781758 es=1/5
[2026-05-16 10:28:03] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=98 train_loss=0.774125 val_loss=0.781649 best=0.781649 es=0/5
[2026-05-16 10:28:05] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=99 train_loss=0.774112 val_loss=0.781603 best=0.781649 es=1/5
[2026-05-16 10:28:08] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=100 train_loss=0.774009 val_loss=0.781557 best=0.781649 es=2/5
[2026-05-16 10:28:10] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=101 train_loss=0.774014 val_loss=0.781502 best=0.781502 es=0/5
[2026-05-16 10:28:13] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=102 train_loss=0.773958 val_loss=0.781453 best=0.781502 es=1/5
[2026-05-16 10:28:15] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=103 train_loss=0.773873 val_loss=0.781395 best=0.781395 es=0/5
[2026-05-16 10:28:18] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=104 train_loss=0.773812 val_loss=0.781353 best=0.781395 es=1/5
[2026-05-16 10:28:20] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=105 train_loss=0.773772 val_loss=0.781331 best=0.781395 es=2/5
[2026-05-16 10:28:23] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=106 train_loss=0.773749 val_loss=0.781286 best=0.781286 es=0/5
[2026-05-16 10:28:25] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=107 train_loss=0.773701 val_loss=0.781267 best=0.781286 es=1/5
[2026-05-16 10:28:28] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=108 train_loss=0.773678 val_loss=0.781224 best=0.781286 es=2/5
[2026-05-16 10:28:30] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=109 train_loss=0.773669 val_loss=0.781224 best=0.781286 es=3/5
[2026-05-16 10:28:33] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=110 train_loss=0.773622 val_loss=0.781167 best=0.781167 es=0/5
[2026-05-16 10:28:35] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=111 train_loss=0.773601 val_loss=0.781130 best=0.781167 es=1/5
[2026-05-16 10:28:38] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=112 train_loss=0.773509 val_loss=0.781097 best=0.781167 es=2/5
[2026-05-16 10:28:40] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=113 train_loss=0.773512 val_loss=0.781083 best=0.781167 es=3/5
[2026-05-16 10:28:43] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=114 train_loss=0.773489 val_loss=0.781055 best=0.781055 es=0/5
[2026-05-16 10:28:46] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=115 train_loss=0.773436 val_loss=0.781008 best=0.781055 es=1/5
[2026-05-16 10:28:48] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=116 train_loss=0.773405 val_loss=0.781014 best=0.781055 es=2/5
[2026-05-16 10:28:50] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=117 train_loss=0.773362 val_loss=0.780958 best=0.781055 es=3/5
[2026-05-16 10:28:53] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=118 train_loss=0.773329 val_loss=0.780886 best=0.780886 es=0/5
[2026-05-16 10:28:55] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=119 train_loss=0.773292 val_loss=0.780882 best=0.780886 es=1/5
[2026-05-16 10:28:58] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=120 train_loss=0.773279 val_loss=0.780906 best=0.780886 es=2/5
[2026-05-16 10:29:00] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=121 train_loss=0.773269 val_loss=0.780821 best=0.780886 es=3/5
[2026-05-16 10:29:03] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=122 train_loss=0.773186 val_loss=0.780824 best=0.780886 es=4/5
[2026-05-16 10:29:06] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=123 train_loss=0.773128 val_loss=0.780696 best=0.780696 es=0/5
[2026-05-16 10:29:08] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=124 train_loss=0.773071 val_loss=0.780632 best=0.780696 es=1/5
[2026-05-16 10:29:11] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=125 train_loss=0.773080 val_loss=0.780603 best=0.780696 es=2/5
[2026-05-16 10:29:13] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=126 train_loss=0.773044 val_loss=0.780630 best=0.780696 es=3/5
[2026-05-16 10:29:16] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=127 train_loss=0.772985 val_loss=0.780561 best=0.780561 es=0/5
[2026-05-16 10:29:18] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=128 train_loss=0.772957 val_loss=0.780549 best=0.780561 es=1/5
[2026-05-16 10:29:21] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=129 train_loss=0.772974 val_loss=0.780525 best=0.780561 es=2/5
[2026-05-16 10:29:23] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=130 train_loss=0.772927 val_loss=0.780499 best=0.780561 es=3/5
[2026-05-16 10:29:26] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=131 train_loss=0.772865 val_loss=0.780448 best=0.780448 es=0/5
[2026-05-16 10:29:28] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=132 train_loss=0.772842 val_loss=0.780431 best=0.780448 es=1/5
[2026-05-16 10:29:31] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=133 train_loss=0.772820 val_loss=0.780413 best=0.780448 es=2/5
[2026-05-16 10:29:33] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=134 train_loss=0.772796 val_loss=0.780382 best=0.780448 es=3/5
[2026-05-16 10:29:36] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=135 train_loss=0.772851 val_loss=0.780362 best=0.780448 es=4/5
[2026-05-16 10:29:38] [representation][ae_width_to_depth][cand_004_d2_w6] epoch=136 train_loss=0.772756 val_loss=0.780388 best=0.780448 es=5/5
